
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,2000,14,2000-12-10,24-034,DAL,,WAS,W 32-13,,,,,0,,,,,,
2,2000,15,2000-12-17,24-041,DAL,,NYG,L 13-17,,,,,,,,,,,
3,2000,16,2000-12-25,24-049,DAL,@,TEN,L 0-31,6,28,4.67,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
4,2001,1,2001-09-09,24-307,DAL,,TAM,L 6-10,1,10,10.00,0,0,0,0,,0,0,0
5,2001,2,2001-09-23,24-321,DAL,,SDG,L 21-32,2,6,3.00,0,0,0,0,,0,0,0
6,2001,3,2001-09-30,24-328,DAL,@,PHI,L 18-40,10,107,10.70,0,0,0,0,,0,0,0
7,2001,4,2001-10-07,24-335,DAL,@,OAK,L 21-28,4,24,6.00,0,0,0,0,,0,0,0
8,2001,5,2001-10-15,24-343,DAL,,WAS,W 9-7,9,68,7.56,0,0,0,0,,0,0,0
9,2001,6,2001-10-28,24-356,DAL,,ARI,W 17-3,4,18,4.50,0,0,0,0,,0,0,0
10,2001,7,2001-11-04,24-363,DAL,@,NYG,L 24-27,30,77,2.57,0,1,1,1,1.00,0,0,0
11,2001,8,2001-11-11,25-005,DAL,@,ATL,L 13-20,20,127,6.35,0,0,0,0,,0,0,0
12,2001,9,2001-11-18,25-012,DAL,,PHI,L 3-36,3,17,5.67,0,1,0,0,,0,0,0
13,2001,10,2001-11-22,25-016,DAL,,DEN,L 24-26,5,17,3.40,2,1,1,23,23.00,0,2,12
14,2001,11,2001-12-02,25-026,DAL,@,WAS,W 20-14,10,47,4.70,0,0,0,0,,0,0,0
15,2001,12,2001-12-09,25-033,DAL,,NYG,W 20-13,4,16,4.00,0,0,0,0,,0,0,0
16,2001,13,2001-12-16,25-040,DAL,@,SEA,L 3-29,1,3,3.00,0,0,0,0,,0,0,0
17,2001,14,2001-12-23,25-047,DAL,@,ARI,L 10-17,4,27,6.75,0,3,0,0,,0,0,0
18,2001,15,2001-12-30,25-054,DAL,,SFO,W 27-21,4,6,1.50,0,3,1,27,27.00,0,0,0
19,2001,16,2002-01-06,25-061,DAL,@,DET,L 10-15,2,9,4.50,0,3,1,11,11.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
20,2002,1,2002-09-08,25-306,DAL,@,HOU,L 10-19,4,16,4.00,0,2,1,3,3.00,0,0,0
21,2002,2,2002-09-15,25-313,DAL,,TEN,W 21-13,2,3,1.50,0,0,0,0,,0,0,0
22,2002,3,2002-09-22,25-320,DAL,@,PHI,L 13-44,5,11,2.20,0,0,0,0,,0,0,0
23,2002,4,2002-09-29,25-327,DAL,@,STL,W 13-10,6,40,6.67,0,3,3,6,2.00,0,0,0
24,2002,5,2002-10-06,25-334,DAL,,NYG,L 17-21,3,10,3.33,0,1,1,1,1.00,0,0,0
25,2002,6,2002-10-13,25-341,DAL,,CAR,W 14-13,3,15,5.00,0,1,0,0,,0,0,0
26,2002,7,2002-10-20,25-348,DAL,@,ARI,L 6-9,5,34,6.80,0,2,2,7,3.50,0,0,0
27,2002,8,2002-10-27,25-355,DAL,,SEA,L 14-17,3,5,1.67,0,0,0,0,,0,0,0
28,2002,9,2002-11-03,25-362,DAL,@,DET,L 7-9,5,12,2.40,1,3,2,17,8.50,0,1,6
29,2002,10,2002-11-17,26-011,DAL,@,IND,L 3-20,7,42,6.00,0,1,1,3,3.00,0,0,0
30,2002,11,2002-11-24,26-018,DAL,,JAX,W 21-19,4,38,9.50,0,3,3,33,11.00,0,0,0
31,2002,12,2002-11-28,26-022,DAL,,WAS,W 27-20,9,23,2.56,0,2,2,2,1.00,0,0,0
32,2002,13,2002-12-08,26-032,DAL,,SFO,L 27-31,6,16,2.67,0,2,2,12,6.00,0,0,0
33,2002,14,2002-12-15,26-039,DAL,@,NYG,L 7-37,10,42,4.20,0,1,1,2,2.00,0,0,0
34,2002,15,2002-12-21,26-045,DAL,,PHI,L 3-27,6,4,0.67,0,1,1,6,6.00,0,0,0
35,2002,16,2002-12-29,26-053,DAL,@,WAS,L 14-20,1,6,6.00,0,2,2,7,3.50,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
36,2003,1,2003-09-07,26-305,DAL,,ATL,L 13-27,14,53,3.79,0,5,3,16,5.33,0,0,0
37,2003,2,2003-09-15,26-313,DAL,@,NYG,W 35-32,23,60,2.61,0,0,0,0,,0,0,0
38,2003,3,2003-09-28,26-326,DAL,@,NYJ,W 17-6,24,127,5.29,1,1,1,6,6.00,0,1,6
39,2003,4,2003-10-05,26-333,DAL,,ARI,W 24-7,23,59,2.57,0,1,1,8,8.00,0,0,0
40,2003,5,2003-10-12,26-340,DAL,,PHI,W 23-21,18,46,2.56,1,2,2,14,7.00,0,1,6
41,2003,6,2003-10-19,26-347,DAL,@,DET,W 38-7,24,74,3.08,1,3,2,15,7.50,0,1,6
42,2003,7,2003-10-26,26-354,DAL,@,TAM,L 0-16,11,25,2.27,0,2,1,11,11.00,0,0,0
43,2003,8,2003-11-02,26-361,DAL,,WAS,W 21-14,21,100,4.76,2,0,0,0,,0,2,12
44,2003,9,2003-11-09,27-003,DAL,,BUF,W 10-6,13,33,2.54,0,2,0,0,,0,0,0
45,2003,10,2003-11-16,27-010,DAL,@,NWE,L 0-12,16,41,2.56,0,3,2,16,8.00,0,0,0
46,2003,11,2003-11-23,27-017,DAL,,CAR,W 24-20,12,26,2.17,0,1,1,0,0.00,0,0,0
47,2003,12,2003-11-27,27-021,DAL,,MIA,L 21-40,3,2,0.67,0,1,1,5,5.00,0,0,0
48,2003,13,2003-12-07,27-031,DAL,@,PHI,L 10-36,17,75,4.41,0,2,2,6,3.00,0,0,0
49,2003,14,2003-12-14,27-038,DAL,@,WAS,W 27-0,33,189,5.73,0,0,0,0,,0,0,0
50,2003,15,2003-12-21,27-045,DAL,,NYG,W 19-3,12,36,3.00,0,0,0,0,,0,0,0
51,2003,16,2003-12-28,27-052,DAL,@,NOR,L 7-13,11,26,2.36,0,1,1,2,2.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
52,2004,1,2004-09-12,27-311,ARI,@,STL,L 10-17,2,2,1.00,0,0,0,0,,0,0,0
53,2004,2,2004-09-19,27-318,ARI,,NWE,L 12-23,,,,,,,,,,,
54,2004,3,2004-09-26,27-325,ARI,@,ATL,L 3-6,1,3,3.00,0,0,0,0,,0,0,0
55,2004,4,2004-10-03,27-332,ARI,,NOR,W 34-10,16,79,4.94,1,1,0,0,,0,1,6
56,2004,5,2004-10-10,27-339,ARI,@,SFO,L 28-31,10,29,2.90,0,2,2,11,5.50,1,1,6
57,2004,6,2004-10-24,27-353,ARI,,SEA,W 25-17,7,16,2.29,0,0,0,0,,0,0,0
58,2004,7,2004-10-31,27-360,ARI,@,BUF,L 14-38,13,53,4.08,0,0,0,0,,0,0,0
59,2004,8,2004-11-07,28-001,ARI,@,MIA,W 24-23,4,70,17.50,0,2,2,5,2.50,0,0,0
60,2004,9,2004-11-14,28-008,ARI,,NYG,W 17-14,7,22,3.14,0,0,0,0,,0,0,0
61,2004,10,2004-11-21,28-015,ARI,@,CAR,L 10-35,3,9,3.00,0,0,0,0,,0,0,0
,,,61 Games,,,,,25-36-0,536,2179,4.07,9,65,46,276,6.00,1,10,60
