
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
1,1981,1,1981-09-06,22-137,NYJ,@,BUF,L 0-31,3,16,5.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0
2,1981,2,1981-09-13,22-144,NYJ,,CIN,L 30-31,13,78,6.00,0,,2,23,11.50,0,0,0,,0,0,0,,,,0,0
3,1981,3,1981-09-20,22-151,NYJ,@,PIT,L 10-38,7,43,6.14,0,,4,59,14.75,1,0,0,,0,0,0,,,,1,6
4,1981,4,1981-09-27,22-158,NYJ,,HOU,W 33-17,17,70,4.12,0,,2,10,5.00,0,0,0,,0,0,0,,,,0,0
5,1981,5,1981-10-04,22-165,NYJ,@,MIA,T 28-28,12,79,6.58,0,,0,0,,0,0,0,,0,0,0,,,,0,0
6,1981,11,1981-11-15,22-207,NYJ,@,NWE,W 17-6,13,50,3.85,0,,0,0,,0,0,0,,0,0,0,,,,0,0
7,1981,12,1981-11-22,22-214,NYJ,,MIA,W 16-15,19,75,3.95,0,,3,30,10.00,0,0,0,,0,0,0,,,,0,0
8,1981,13,1981-11-29,22-221,NYJ,,BAL,W 25-0,24,93,3.88,2,,2,16,8.00,0,0,0,,0,0,0,,,,2,12
9,1981,14,1981-12-06,22-228,NYJ,@,SEA,L 23-27,7,28,4.00,0,,3,23,7.67,0,0,0,,0,0,0,,,,0,0
10,1981,15,1981-12-12,22-234,NYJ,@,CLE,W 14-13,4,21,5.25,0,,1,1,1.00,0,0,0,,0,0,0,,,,0,0
11,1981,16,1981-12-20,22-242,NYJ,,GNB,W 28-3,18,70,3.89,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
12,1982,1,1982-09-12,23-143,NYJ,,MIA,L 28-45,13,116,8.92,0,,3,34,11.33,0,0,0,,0,0,0,,,,0,0
13,1982,2,1982-09-19,23-150,NYJ,@,NWE,W 31-7,19,106,5.58,1,,4,31,7.75,0,0,0,,0,0,0,,,,1,6
14,1982,3,1982-11-21,23-213,NYJ,,BAL,W 37-0,22,123,5.59,1,,1,32,32.00,1,0,0,,0,0,0,,,,2,12
15,1982,4,1982-11-28,23-220,NYJ,,GNB,W 15-13,16,85,5.31,0,,3,21,7.00,0,0,0,,0,0,0,,,,0,0
16,1982,5,1982-12-06,23-228,NYJ,@,DET,W 28-13,16,49,3.06,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0
17,1982,6,1982-12-12,23-234,NYJ,,TAM,W 32-17,14,53,3.79,2,,3,49,16.33,0,0,0,,0,0,0,,,,2,12
18,1982,7,1982-12-18,23-240,NYJ,@,MIA,L 19-20,21,89,4.24,0,,0,0,,0,0,0,,0,0,0,,,,0,0
19,1982,8,1982-12-26,23-248,NYJ,@,MIN,W 42-14,18,82,4.56,2,,0,0,,0,0,0,,0,0,0,,,,2,12
20,1982,9,1983-01-02,23-255,NYJ,@,KAN,L 13-37,12,83,6.92,0,,0,0,,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
21,1983,1,1983-09-04,24-135,NYJ,@,SDG,W 41-29,23,120,5.22,1,,1,18,18.00,1,0,0,,0,0,0,,,,2,12
22,1983,2,1983-09-11,24-142,NYJ,,SEA,L 10-17,22,140,6.36,0,,2,16,8.00,0,0,0,,0,0,0,,,,0,0
23,1983,3,1983-09-18,24-149,NYJ,@,NWE,L 13-23,12,33,2.75,0,,4,26,6.50,0,0,0,,0,0,0,,,,0,0
24,1983,4,1983-09-25,24-156,NYJ,,RAM,W 27-24,8,27,3.38,0,,2,16,8.00,0,0,0,,0,0,0,,,,0,0
25,1983,12,1983-11-21,24-213,NYJ,@,NOR,W 31-28,20,86,4.30,0,,1,2,2.00,0,0,0,,0,0,0,,,,0,0
26,1983,13,1983-11-27,24-219,NYJ,,NWE,W 26-3,24,67,2.79,0,,2,22,11.00,0,0,0,,0,0,0,,,,0,0
27,1983,14,1983-12-04,24-226,NYJ,@,BAL,W 10-6,24,102,4.25,0,,3,18,6.00,1,0,0,,0,0,0,,,,1,6
28,1983,15,1983-12-10,24-232,NYJ,,PIT,L 7-34,16,34,2.13,0,,2,7,3.50,0,0,0,,0,0,0,,,,0,0
29,1983,16,1983-12-16,24-238,NYJ,@,MIA,L 14-34,11,45,4.09,0,,4,47,11.75,1,1,1,100.00,5,1,0,127.1,5.00,25.00,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
