
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1960,1,1960-09-24,26-244,PIT,@,DAL,W 35-28,,5,116,23.20,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12
2,1960,2,1960-10-02,26-252,PIT,@,CLE,L 20-28,,3,100,33.33,0,2,19,9.50,0,1,1,100.00,2,0,0,79.2,2.00,2.00,0,0,,0,4,44,11.00,0,0,0
3,1960,3,1960-10-09,26-259,PIT,,NYG,L 17-19,,1,15,15.00,0,3,10,3.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
4,1960,4,1960-10-16,26-266,PIT,,STL,W 27-14,,1,3,3.00,0,1,-11,-11.00,0,0,0,,0,0,0,,,,0,0,,0,1,4,4.00,0,0,0
5,1960,5,1960-10-23,26-273,PIT,@,WAS,T 27-27,,2,24,12.00,0,1,4,4.00,0,0,0,,0,0,0,,,,4,118,29.50,0,1,11,11.00,0,0,0
6,1960,6,1960-10-30,26-280,PIT,,GNB,L 13-19,,1,22,22.00,0,2,6,3.00,0,0,0,,0,0,0,,,,2,37,18.50,0,0,0,,0,0,0
7,1960,7,1960-11-06,26-287,PIT,@,PHI,L 7-34,,4,21,5.25,0,1,-6,-6.00,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0,,0,0,0
8,1960,8,1960-11-13,26-294,PIT,@,NYG,L 24-27,,1,28,28.00,0,2,8,4.00,0,0,0,,0,0,0,,,,1,33,33.00,0,1,7,7.00,0,0,0
9,1960,9,1960-11-20,26-301,PIT,,CLE,W 14-10,,3,45,15.00,0,1,3,3.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,1,12,12.00,0,0,0
10,1960,10,1960-11-27,26-308,PIT,,WAS,W 22-10,,5,70,14.00,0,2,23,11.50,0,0,0,,0,0,0,,,,0,0,,0,1,6,6.00,0,0,0
11,1960,11,1960-12-11,26-322,PIT,,PHI,W 27-21,,1,12,12.00,0,1,-9,-9.00,0,0,0,,0,0,0,,,,1,12,12.00,0,2,27,13.50,0,0,0
12,1960,12,1960-12-18,26-329,PIT,@,STL,L 7-38,,2,39,19.50,0,1,-11,-11.00,0,0,0,,0,0,0,,,,0,0,,0,2,9,4.50,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
13,1961,1,1961-09-17,27-236,PIT,@,DAL,L 24-27,,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
14,1961,2,1961-09-24,27-243,PIT,,NYG,L 14-17,,4,53,13.25,0,2,-9,-4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
15,1961,3,1961-10-01,27-250,PIT,@,RAM,L 14-24,,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,18,6.00,0,0,0
16,1961,5,1961-10-15,27-264,PIT,,WAS,W 20-0,,3,25,8.33,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
17,1961,6,1961-10-22,27-271,PIT,,CLE,L 28-30,,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
18,1961,7,1961-10-29,27-278,PIT,,SFO,W 20-10,,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
