
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1961,1,1961-09-17,24-178,MIN,,CHI,W 37-13,4,8,2.00,0,,0,0,,0,0,0
2,1961,2,1961-09-24,24-185,MIN,@,DAL,L 7-21,1,3,3.00,0,,1,13,13.00,0,0,0
3,1961,6,1961-10-22,24-213,MIN,,GNB,L 7-33,3,3,1.00,0,,0,0,,0,0,0
4,1961,7,1961-10-29,24-220,MIN,@,GNB,L 10-28,5,26,5.20,0,,1,5,5.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
5,1962,1,1962-09-16,25-177,MIN,@,GNB,L 7-34,7,27,3.86,0,,0,0,,0,0,0
6,1962,2,1962-09-23,25-184,MIN,,BAL,L 7-34,3,7,2.33,0,,1,8,8.00,0,0,0
7,1962,3,1962-09-30,25-191,MIN,@,SFO,L 7-21,9,54,6.00,0,,3,7,2.33,0,0,0
8,1962,4,1962-10-07,25-198,MIN,,CHI,L 0-13,9,26,2.89,0,,0,0,,0,0,0
9,1962,5,1962-10-14,25-205,MIN,,GNB,L 21-48,5,18,3.60,0,,1,11,11.00,0,0,0
10,1962,6,1962-10-21,25-212,MIN,@,RAM,W 38-14,13,52,4.00,1,,2,34,17.00,1,2,12
11,1962,7,1962-10-28,25-219,MIN,,PHI,W 31-21,8,33,4.13,0,,1,6,6.00,0,0,0
12,1962,9,1962-11-11,25-233,MIN,@,CHI,L 30-31,5,12,2.40,0,,0,0,,0,0,0
13,1962,13,1962-12-09,25-261,MIN,@,DET,L 23-37,8,34,4.25,0,,0,0,,0,0,0
14,1962,14,1962-12-16,25-268,MIN,@,BAL,L 17-42,7,11,1.57,0,,3,34,11.33,0,0,0
,,,14 Games,,,,,3-11-0,87,314,3.61,1,,13,118,9.08,1,2,12
