
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1985,1,1985-09-09,24-318,DAL,,WAS,W 44-14,1,7,7.00,0,,0,0,,0,0,0,,0
2,1985,2,1985-09-15,24-324,DAL,@,DET,L 21-26,0,0,,0,,,,,,0,0,,0
3,1985,3,1985-09-22,24-331,DAL,,CLE,W 20-7,0,0,,0,,,,,,0,0,,0
4,1985,4,1985-09-29,24-338,DAL,@,HOU,W 17-10,0,0,,0,,,,,,0,0,,0
5,1985,5,1985-10-06,24-345,DAL,@,NYG,W 30-29,6,18,3.00,0,,0,0,,0,0,0,,0
6,1985,6,1985-10-13,24-352,DAL,,PIT,W 27-13,6,15,2.50,0,,0,0,,0,2,52,26.00,0
7,1985,7,1985-10-20,24-359,DAL,@,PHI,L 14-16,0,0,,0,,0,0,,0,2,47,23.50,0
8,1985,8,1985-10-27,25-001,DAL,,ATL,W 24-10,0,0,,0,,0,0,,0,2,30,15.00,0
9,1985,10,1985-11-10,25-015,SEA,@,NOR,W 27-3,0,0,,0,,,,,,,,,
10,1985,13,1985-12-01,25-036,SEA,,KAN,W 24-6,1,2,2.00,0,,0,0,,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
11,1986,1,1986-09-07,25-316,NOR,,ATL,L 10-31,,,,,,0,0,,0,,,,
12,1986,2,1986-09-14,25-323,NOR,,GNB,W 24-10,,,,,,0,0,,0,,,,
13,1986,3,1986-09-21,25-330,NOR,@,SFO,L 17-26,0,0,,0,,1,5,5.00,0,0,0,,0
14,1986,4,1986-09-28,25-337,NOR,@,NYG,L 17-20,,,,,,0,0,,0,,,,
15,1986,5,1986-10-05,25-344,NOR,,WAS,L 6-14,,,,,,0,0,,0,,,,
16,1986,9,1986-11-02,26-007,NOR,,SFO,W 23-10,,,,,,0,0,,0,,,,
17,1986,11,1986-11-16,26-021,NOR,@,STL,W 16-7,,,,,,0,0,,0,,,,
,,,17 Games,,,,,11-6-0,14,42,3.00,0,,1,5,5.00,0,6,129,21.50,0
