
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2006,1,2006-09-10,23-043,ATL,@,CAR,W 20-6,10,66,6.60,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
2,2006,2,2006-09-17,23-050,ATL,,TAM,W 14-3,9,45,5.00,0,1,1,12,12.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,0.0,0,0
3,2006,3,2006-09-25,23-058,ATL,@,NOR,L 3-23,1,0,0.00,0,0,0,0,,0,0,0,,0,0,0,,,,2,69,34.50,0,0,0,0.0,0,0
4,2006,4,2006-10-01,23-064,ATL,,ARI,W 32-10,6,106,17.67,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
5,2006,5,2006-10-15,23-078,ATL,,NYG,L 14-27,4,9,2.25,0,1,1,2,2.00,0,0,0,,0,0,0,,,,1,22,22.00,0,0,0,0.0,0,0
6,2006,6,2006-10-22,23-085,ATL,,PIT,W 41-38,8,64,8.00,0,1,1,5,5.00,0,0,0,,0,0,0,,,,1,27,27.00,0,0,0,0.0,0,0
7,2006,7,2006-10-29,23-092,ATL,@,CIN,W 29-27,9,31,3.44,0,3,2,39,19.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
8,2006,8,2006-11-05,23-099,ATL,@,DET,L 14-30,5,34,6.80,0,1,1,5,5.00,0,0,0,,0,0,0,,,,2,19,9.50,0,0,0,0.0,0,0
9,2006,10,2006-11-19,23-113,ATL,@,BAL,L 10-24,3,2,0.67,0,0,0,0,,0,0,0,,0,0,0,,,,4,93,23.25,0,0,0,0.0,0,0
10,2006,11,2006-11-26,23-120,ATL,,NOR,L 13-31,13,54,4.15,0,2,2,7,3.50,0,0,0,,0,0,0,,,,1,37,37.00,0,0,0,0.0,0,0
11,2006,12,2006-12-03,23-127,ATL,@,WAS,W 24-14,9,107,11.89,1,0,0,0,,0,0,0,,0,0,0,,,,2,53,26.50,0,1,6,0.0,0,0
12,2006,13,2006-12-10,23-134,ATL,@,TAM,W 17-6,7,32,4.57,0,1,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
13,2006,15,2006-12-24,23-148,ATL,,CAR,L 3-10,5,20,4.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
14,2006,16,2006-12-31,23-155,ATL,@,PHI,L 17-24,10,63,6.30,0,3,3,28,9.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
