
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
1,1980,1,1980-09-07,23-058,KAN,,OAK,L 14-27,1,2,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0
2,1980,2,1980-09-14,23-065,KAN,,SEA,L 16-17,3,7,2.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0
3,1980,3,1980-09-21,23-072,KAN,@,CLE,L 13-20,5,13,2.60,0,,0,0,,0,0,0,,0,0,0,,,,0,0
4,1980,4,1980-09-28,23-079,KAN,,SDG,L 7-24,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0
5,1980,6,1980-10-12,23-093,KAN,,HOU,W 21-20,0,0,,0,,2,10,5.00,0,0,0,,0,0,0,,,,0,0
6,1980,10,1980-11-09,23-121,KAN,@,SEA,W 31-30,3,5,1.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0
7,1980,11,1980-11-16,23-128,KAN,@,SDG,L 7-20,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0
8,1980,12,1980-11-23,23-135,KAN,@,STL,W 21-13,19,64,3.37,0,,2,19,9.50,0,0,0,,0,0,0,,,,0,0
9,1980,13,1980-11-30,23-142,KAN,,CIN,L 6-20,9,31,3.44,0,,6,32,5.33,0,0,0,,0,0,0,,,,0,0
10,1980,14,1980-12-07,23-149,KAN,,DEN,W 31-14,14,60,4.29,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0
11,1980,15,1980-12-14,23-156,KAN,@,PIT,L 16-21,12,36,3.00,1,,2,10,5.00,0,0,0,,0,0,0,,,,1,6
12,1980,16,1980-12-21,23-163,KAN,@,BAL,W 38-28,7,16,2.29,1,,1,11,11.00,0,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
13,1981,1,1981-09-06,24-057,KAN,@,PIT,W 37-33,8,42,5.25,0,,2,24,12.00,0,0,0,,0,0,0,,,,0,0
14,1981,2,1981-09-13,24-064,KAN,,TAM,W 19-10,9,36,4.00,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0
15,1981,3,1981-09-20,24-071,KAN,,SDG,L 31-42,11,33,3.00,0,,2,16,8.00,0,0,0,,0,0,0,,,,0,0
16,1981,4,1981-09-27,24-078,KAN,@,SEA,W 20-14,9,34,3.78,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0
17,1981,5,1981-10-04,24-085,KAN,@,NWE,L 17-33,13,64,4.92,1,,1,12,12.00,0,0,0,,0,0,0,,,,1,6
18,1981,6,1981-10-11,24-092,KAN,,OAK,W 27-0,14,57,4.07,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0
19,1981,7,1981-10-18,24-099,KAN,,DEN,W 28-14,12,56,4.67,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0
20,1981,8,1981-10-25,24-106,KAN,@,OAK,W 28-17,10,31,3.10,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0
21,1981,9,1981-11-01,24-113,KAN,@,SDG,L 20-22,10,47,4.70,1,,0,0,,0,0,0,,0,0,0,,,,1,6
22,1981,10,1981-11-08,24-120,KAN,,CHI,L 13-16,6,18,3.00,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0
23,1981,11,1981-11-15,24-127,KAN,,HOU,W 23-10,12,47,3.92,0,,1,2,2.00,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0
24,1981,12,1981-11-22,24-134,KAN,,SEA,W 40-13,10,106,10.60,0,,2,27,13.50,0,0,0,,0,0,0,,,,0,0
25,1981,13,1981-11-26,24-138,KAN,@,DET,L 10-27,5,16,3.20,0,,2,24,12.00,0,0,0,,0,0,0,,,,0,0
26,1981,14,1981-12-06,24-148,KAN,@,DEN,L 13-16,7,15,2.14,1,,3,40,13.33,0,0,0,,0,0,0,,,,1,6
27,1981,15,1981-12-13,24-155,KAN,,MIA,L 7-17,4,1,0.25,0,,4,24,6.00,0,0,0,,0,0,0,,,,0,0
28,1981,16,1981-12-20,24-162,KAN,@,MIN,W 10-6,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
29,1982,1,1982-09-12,25-063,KAN,@,BUF,L 9-14,0,0,,0,,0,0,,0,,,,,,,,,,,
30,1982,2,1982-09-19,25-070,KAN,,SDG,W 19-12,0,0,,0,,1,3,3.00,0,0,0,,0,0,0,,,,0,0
31,1982,3,1982-11-21,25-133,KAN,@,NOR,L 17-27,0,0,,0,,0,0,,0,,,,,,,,,,,
32,1982,4,1982-11-28,25-140,KAN,@,RAM,L 14-20,2,-3,-1.50,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0
33,1982,5,1982-12-05,25-147,KAN,@,PIT,L 14-35,0,0,,0,,3,31,10.33,0,0,0,,0,0,0,,,,0,0
