
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1991,13,1991-12-01,22-037,RAM,,WAS,L 6-27,2,9,4.50,0,,0,0,,0,0,0
2,1991,14,1991-12-08,22-044,RAM,,ATL,L 14-31,0,0,,0,,2,35,17.50,1,1,6
3,1991,15,1991-12-15,22-051,RAM,@,MIN,L 14-20,0,0,,0,,0,0,,0,,
4,1991,16,1991-12-22,22-058,RAM,@,SEA,L 9-23,0,0,,0,,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
5,1993,1,1993-09-05,23-315,KAN,@,TAM,W 27-3,1,2,2.00,0,,0,0,,0,0,0
6,1993,2,1993-09-12,23-322,KAN,@,HOU,L 0-30,0,0,,0,,0,0,,0,,
7,1993,3,1993-09-20,23-330,KAN,,DEN,W 15-7,0,0,,0,1,1,4,4.00,0,0,0
8,1993,4,1993-10-03,23-343,KAN,,RAI,W 24-9,0,0,,0,,0,0,,0,,
9,1993,5,1993-10-10,23-350,KAN,,CIN,W 17-15,0,0,,0,1,1,5,5.00,0,0,0
10,1993,6,1993-10-17,23-357,KAN,@,SDG,W 17-14,0,0,,0,,0,0,,0,,
11,1993,7,1993-10-31,24-006,KAN,@,MIA,L 10-30,1,0,0.00,0,,0,0,,0,0,0
12,1993,8,1993-11-08,24-014,KAN,,GNB,W 23-16,1,3,3.00,0,,0,0,,0,0,0
13,1993,9,1993-11-14,24-020,KAN,@,RAI,W 31-20,1,1,1.00,0,,0,0,,0,0,0
14,1993,10,1993-11-21,24-027,KAN,,CHI,L 17-19,0,0,,0,,0,0,,0,,
15,1993,11,1993-11-28,24-034,KAN,,BUF,W 23-7,1,2,2.00,0,,0,0,,0,0,0
16,1993,12,1993-12-05,24-041,KAN,@,SEA,W 31-16,2,5,2.50,0,1,0,0,,0,0,0
17,1993,13,1993-12-12,24-048,KAN,@,DEN,L 21-27,0,0,,0,,0,0,,0,,
18,1993,14,1993-12-19,24-055,KAN,,SDG,W 28-24,0,0,,0,,0,0,,0,,
19,1993,15,1993-12-26,24-062,KAN,@,MIN,L 10-30,1,-5,-5.00,0,,0,0,,0,0,0
20,1993,16,1994-01-02,24-069,KAN,,SEA,W 34-24,3,20,6.67,0,2,2,24,12.00,0,0,0
,,,20 Games,,,,,11-9-0,13,37,2.85,0,5,6,68,11.33,1,1,6
