
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,2000,12,2000-11-26,23-280,NYG,@,ARI,W 31-7,,,,,,,,,,,,,
2,2000,15,2000-12-17,23-301,NYG,@,DAL,W 17-13,,,,,0,,,,,,,,
3,2000,16,2000-12-23,23-307,NYG,,JAX,W 28-25,,,,,0,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
4,2001,1,2001-09-10,24-202,NYG,@,DEN,L 20-31,,,,,0,,,,,,,,
5,2001,2,2001-09-23,24-215,NYG,@,KAN,W 13-3,,,,,0,,,,,,,,
6,2001,3,2001-09-30,24-222,NYG,,NOR,W 21-13,1,1,1.00,0,1,1,2,2.00,0,0,0,,0
7,2001,4,2001-10-07,24-229,NYG,,WAS,W 23-9,25,90,3.60,0,1,1,16,16.00,0,0,0,,0
8,2001,5,2001-10-14,24-236,NYG,@,STL,L 14-15,2,-2,-1.00,0,4,2,7,3.50,0,0,0,,0
9,2001,6,2001-10-22,24-244,NYG,,PHI,L 9-10,0,0,,0,0,0,0,,0,3,59,19.67,0
10,2001,7,2001-10-28,24-250,NYG,@,WAS,L 21-35,0,0,,0,0,0,0,,0,1,18,18.00,0
11,2001,8,2001-11-04,24-257,NYG,,DAL,W 27-24,0,0,,0,0,0,0,,0,1,2,2.00,0
12,2001,9,2001-11-11,24-264,NYG,@,ARI,W 17-10,,,,,0,,,,,,,,
13,2001,10,2001-11-19,24-272,NYG,@,MIN,L 16-28,0,0,,0,0,0,0,,0,1,20,20.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
14,2002,2,2002-09-15,25-207,NYG,@,STL,W 26-21,0,0,,0,0,0,0,,0,1,30,30.00,0
15,2002,3,2002-09-22,25-214,NYG,,SEA,W 9-6,,,,,,,,,,,,,
16,2002,4,2002-09-29,25-221,NYG,@,ARI,L 7-21,0,0,,0,0,0,0,,0,1,9,9.00,0
17,2002,6,2002-10-13,25-235,NYG,,ATL,L 10-17,,,,,,,,,,,,,
18,2002,7,2002-10-28,25-250,NYG,@,PHI,L 3-17,,,,,0,,,,,,,,
19,2002,8,2002-11-03,25-256,NYG,,JAX,W 24-17,0,0,,0,0,0,0,,0,1,12,12.00,0
20,2002,9,2002-11-10,25-263,NYG,@,MIN,W 27-20,,,,,0,,,,,,,,
21,2002,10,2002-11-17,25-270,NYG,,WAS,W 19-17,,,,,0,,,,,,,,
22,2002,11,2002-11-24,25-277,NYG,@,HOU,L 14-16,,,,,,,,,,,,,
23,2002,12,2002-12-01,25-284,NYG,,TEN,L 29-32,0,0,,0,0,0,0,,0,1,26,26.00,0
24,2002,13,2002-12-08,25-291,NYG,@,WAS,W 27-21,,,,,,,,,,,,,
25,2002,14,2002-12-15,25-298,NYG,,DAL,W 37-7,,,,,,,,,,,,,
,,,25 Games,,,,,15-10-0,28,89,3.18,0,6,4,25,6.25,0,10,176,17.60,0
