
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1972,9,1972-11-12,23-097,DAL,,STL,W 33-24,0,0,,0,,0,0,,0,1,30,30.00,0
2,1972,13,1972-12-09,23-124,DAL,,WAS,W 34-24,0,0,,0,,0,0,,0,1,20,20.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
3,1973,9,1973-11-11,24-096,HOU,,CLE,L 13-23,7,42,6.00,0,,0,0,,0,0,0,,0
4,1973,10,1973-11-18,24-103,HOU,@,KAN,L 14-38,3,-3,-1.00,0,,1,4,4.00,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
5,1974,1,1974-09-15,25-039,KAN,,NYJ,W 24-16,0,0,,0,,0,0,,0,2,44,22.00,0
6,1974,2,1974-09-22,25-046,KAN,@,OAK,L 7-27,2,-4,-2.00,0,,0,0,,0,3,75,25.00,0
7,1974,3,1974-09-29,25-053,KAN,@,HOU,W 17-7,0,0,,0,,0,0,,0,1,15,15.00,0
8,1974,4,1974-10-06,25-060,KAN,,DEN,L 14-17,0,0,,0,,0,0,,0,2,46,23.00,0
9,1974,6,1974-10-20,25-074,KAN,@,MIA,L 3-9,0,0,,0,,0,0,,0,1,-7,-7.00,0
10,1974,7,1974-10-27,25-081,KAN,@,SDG,W 24-14,1,1,1.00,0,,0,0,,0,3,80,26.67,0
11,1974,8,1974-11-03,25-088,KAN,,NYG,L 27-33,0,0,,0,,0,0,,0,3,77,25.67,0
12,1974,10,1974-11-18,25-103,KAN,@,DEN,W 42-34,0,0,,0,,0,0,,0,2,54,27.00,0
13,1974,11,1974-11-24,25-109,KAN,@,CIN,L 6-33,0,0,,0,,0,0,,0,4,86,21.50,0
14,1974,13,1974-12-08,25-123,KAN,,OAK,L 6-7,0,0,,0,,0,0,,0,2,46,23.00,0
15,1974,14,1974-12-14,25-129,KAN,,MIN,L 15-35,0,0,,0,,0,0,,0,2,55,27.50,0
,,,15 Games,,,,,6-9-0,13,36,2.77,0,,1,4,4.00,0,27,621,23.00,0
