
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
1,1960,1,1960-09-11,22-149,BUF,@,NYT,L 3-27,,0,0,,0,0,0,,,,2,12,6.00,0,,1,15,15.00,0,0,0,,0,0,0,,0,0,0,0,0,0
2,1960,3,1960-09-23,22-161,BUF,@,BOS,W 13-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,4,10,2.50,0,,1,11,11.00,0,0,0,,0,0,0,,0,0,0,0,0,0
3,1960,4,1960-10-02,22-170,BUF,,LAC,L 10-24,,1,1,100.00,36,1,0,158.3,36.00,56.00,3,0,0.00,0,,1,8,8.00,0,0,0,,0,0,0,,0,0,0,0,0,0
4,1960,5,1960-10-16,22-184,BUF,,NYT,L 13-17,,0,0,,0,0,0,,,,2,-7,-3.50,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0
5,1960,6,1960-10-23,22-191,BUF,,OAK,W 38-9,,1,2,50.00,17,0,1,39.6,8.50,-14.00,0,0,,0,,0,0,,0,0,0,,0,3,1,0.33,0,0,0,0,0,0
6,1960,7,1960-10-30,22-198,BUF,,HOU,W 25-24,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,0,0,,0,1,2,2.00,0,0,0,0,0,0
7,1960,9,1960-11-13,22-212,BUF,@,OAK,L 7-20,,1,2,50.00,20,0,0,85.4,10.00,10.00,4,11,2.75,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0
8,1960,10,1960-11-20,22-219,BUF,@,LAC,W 32-3,,0,0,,0,0,0,,,,4,3,0.75,0,,1,17,17.00,1,0,0,,0,0,0,,0,1,6,0,0,0
9,1960,11,1960-11-27,22-226,BUF,@,DEN,T 38-38,,0,0,,0,0,0,,,,1,4,4.00,0,,1,7,7.00,0,0,0,,0,0,0,,0,0,0,0,0,0
10,1960,12,1960-12-04,22-233,BUF,,BOS,W 38-14,,5,9,55.56,69,1,0,117.4,7.67,9.89,3,25,8.33,1,,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0
11,1960,13,1960-12-11,22-240,BUF,@,HOU,L 23-31,*,5,15,33.33,82,0,1,24.9,5.47,2.47,5,21,4.20,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0
12,1960,14,1960-12-18,22-247,BUF,@,DTX,L 7-24,*,10,19,52.63,90,0,1,43.8,4.74,2.37,10,59,5.90,1,,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
13,1961,1,1961-09-10,23-148,BUF,,DEN,L 10-22,,10,21,47.62,134,0,1,48.5,6.38,4.24,3,-9,-3.00,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0
14,1961,2,1961-09-17,23-155,BUF,,NYT,W 41-31,*,8,19,42.11,129,2,2,61.0,6.79,4.16,4,18,4.50,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0
15,1961,3,1961-09-23,23-161,BUF,,BOS,L 21-23,*,2,10,20.00,19,0,1,0.0,1.90,-2.60,0,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0
16,1961,5,1961-10-08,23-176,BUF,@,HOU,W 22-12,,0,0,,0,0,0,,,,0,0,,0,,1,19,19.00,0,0,0,,0,0,0,,0,0,0,0,0,0
17,1961,6,1961-10-15,23-183,BUF,,DTX,W 27-24,,0,0,,0,0,0,,,,3,6,2.00,0,,1,4,4.00,0,2,35,17.50,0,0,0,,0,0,0,0,0,0
18,1961,7,1961-10-22,23-190,BUF,@,BOS,L 21-52,,0,0,,0,0,0,,,,0,0,,0,,4,46,11.50,0,5,91,18.20,0,0,0,,0,0,0,0,0,0
19,1961,8,1961-10-29,23-197,BUF,,HOU,L 16-28,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2,0,0
,,,19 Games,,,,,8-10-1,,43,99,43.43,596,4,7,47.4,6.02,3.65,48,153,3.19,2,,11,127,11.55,1,7,126,18.00,0,4,3,0.75,0,3,18,2,0,0
