
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2009,1,2009-09-13,25-215,CIN,,DEN,L 7-12,1,-6,-6.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
2,2009,2,2009-09-20,25-222,CIN,@,GNB,W 31-24,2,7,3.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
3,2009,3,2009-09-27,25-229,CIN,,PIT,W 23-20,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2009,4,2009-10-04,25-236,CIN,@,CLE,W 23-20,6,41,6.83,0,0,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0,0.0,0,0
5,2009,5,2009-10-11,25-243,CIN,@,BAL,W 17-14,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,3,,0,0,0,0.0,0,0
6,2009,6,2009-10-18,25-250,CIN,,HOU,L 17-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2009,7,2009-10-25,25-257,CIN,,CHI,W 45-10,6,17,2.83,0,1,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
8,2009,8,2009-11-08,25-271,CIN,,BAL,W 17-7,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,9,2009-11-15,25-278,CIN,@,PIT,W 18-12,13,33,2.54,0,2,1,21,21.00,0,0,0,,0,0,0,,,,5,206,41.20,1,1,6,0.0,0,0
10,2009,10,2009-11-22,25-285,CIN,@,OAK,L 17-20,21,119,5.67,0,3,3,32,10.67,0,0,0,,0,0,0,,,,1,15,15.00,0,0,0,0.0,0,0
11,2009,11,2009-11-29,25-292,CIN,,CLE,W 16-7,18,87,4.83,0,0,0,0,,0,0,0,,0,0,0,,,,2,49,24.50,0,0,0,0.0,0,0
12,2009,15,2009-12-27,25-320,CIN,,KAN,W 17-10,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,43,21.50,0,0,0,0.0,0,0
13,2009,16,2010-01-03,25-327,CIN,@,NYJ,L 0-37,6,20,3.33,0,2,0,0,,0,0,0,,0,0,0,,,,4,136,34.00,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
