
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2009,1,2009-09-10,22-220,TEN,@,PIT,L 10-13,0,0,,0,0,0,0,,0,3,59,19.67,0,0,0,0.0,0,0
2,2009,2,2009-09-20,22-230,TEN,,HOU,L 31-34,0,0,,0,0,0,0,,0,6,122,20.33,0,0,0,0.0,0,0
3,2009,3,2009-09-27,22-237,TEN,@,NYJ,L 17-24,,,,,,,,,,,,,,,,,,
4,2009,4,2009-10-04,22-244,TEN,@,JAX,L 17-37,,,,,,,,,,,,,,,,,,
5,2009,5,2009-10-11,22-251,TEN,,IND,L 9-31,,,,,,,,,,,,,,,,,,
6,2009,6,2009-10-18,22-258,TEN,@,NWE,L 0-59,7,47,6.71,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2009,11,2009-11-29,22-300,TEN,,ARI,W 20-17,1,1,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
8,2010,1,2010-09-12,23-222,TEN,,OAK,W 38-13,5,33,6.60,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
9,2010,2,2010-09-19,23-229,TEN,,PIT,L 11-19,2,1,0.50,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2010,3,2010-09-26,23-236,TEN,@,NYG,W 29-10,6,30,5.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2010,4,2010-10-03,23-243,TEN,,DEN,L 20-26,2,50,25.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2010,5,2010-10-10,23-250,TEN,@,DAL,W 34-27,4,5,1.25,0,1,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
13,2010,6,2010-10-18,23-258,TEN,@,JAX,W 30-3,10,42,4.20,0,1,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
14,2010,7,2010-10-24,23-264,TEN,,PHI,W 37-19,2,9,4.50,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2010,8,2010-10-31,23-271,TEN,@,SDG,L 25-33,2,3,1.50,0,0,0,0,,0,0,0,,0,0,0,0.0,0,1
16,2010,9,2010-11-14,23-285,TEN,@,MIA,L 17-29,6,4,0.67,0,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
17,2010,10,2010-11-21,23-292,TEN,,WAS,L 16-19,1,1,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2010,11,2010-11-28,23-299,TEN,@,HOU,L 0-20,4,27,6.75,0,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
19,2010,12,2010-12-05,23-306,TEN,,JAX,L 6-17,0,0,,0,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
20,2010,13,2010-12-09,23-310,TEN,,IND,L 28-30,2,10,5.00,0,1,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
21,2010,14,2010-12-19,23-320,TEN,,HOU,W 31-17,4,19,4.75,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2010,15,2010-12-26,23-327,TEN,@,KAN,L 14-34,,,,,1,,,,,,,,,,,,,
23,2010,16,2011-01-02,23-334,TEN,@,IND,L 20-23,1,5,5.00,0,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
24,2011,2,2011-09-18,24-228,TEN,,BAL,W 26-13,5,21,4.20,1,2,2,30,15.00,0,0,0,,0,1,6,0.0,0,0
25,2011,3,2011-09-25,24-235,TEN,,DEN,W 17-14,6,-6,-1.00,0,2,2,17,8.50,0,0,0,,0,0,0,0.0,0,0
26,2011,4,2011-10-02,24-242,TEN,@,CLE,W 31-13,4,4,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2011,5,2011-10-09,24-249,TEN,@,PIT,L 17-38,3,12,4.00,0,6,6,16,2.67,0,0,0,,0,0,0,0.0,0,0
28,2011,6,2011-10-23,24-263,TEN,,HOU,L 7-41,3,31,10.33,0,1,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
29,2011,7,2011-10-30,24-270,TEN,,IND,W 27-10,14,60,4.29,0,6,5,42,8.40,0,0,0,,0,0,0,0.0,0,0
30,2011,8,2011-11-06,24-277,TEN,,CIN,L 17-24,4,11,2.75,0,2,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
31,2011,9,2011-11-13,24-284,TEN,@,CAR,W 30-3,6,19,3.17,0,3,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
32,2011,10,2011-11-20,24-291,TEN,@,ATL,L 17-23,0,0,,0,6,3,35,11.67,0,0,0,,0,0,0,0.0,0,0
33,2011,11,2011-11-27,24-298,TEN,,TAM,W 23-17,9,12,1.33,0,5,4,6,1.50,0,0,0,,0,0,0,0.0,1,0
34,2011,12,2011-12-04,24-305,TEN,@,BUF,W 23-17,5,21,4.20,0,2,2,-8,-4.00,0,0,0,,0,0,0,0.0,0,0
35,2011,13,2011-12-11,24-312,TEN,,NOR,L 17-22,0,0,,0,1,1,11,11.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
36,2012,4,2012-09-30,25-241,TEN,@,HOU,L 14-38,2,14,7.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2012,5,2012-10-07,25-248,TEN,@,MIN,L 7-30,0,0,,0,5,3,12,4.00,0,0,0,,0,0,0,0.0,0,0
,,,37 Games,,,,,14-23-0,120,486,4.05,3,49,38,243,6.39,0,9,181,20.11,0,3,18,0.0,1,1
