
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2009,1,2009-09-13,23-255,CLE,,MIN,L 20-34,4,5,1.25,0,,3,4,1.33,0,0,0,,0,0.0,0,1
2,2009,3,2009-09-27,23-269,CLE,@,BAL,L 3-34,5,10,2.00,0,,1,1,1.00,0,0,0,,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
3,2010,1,2010-09-12,24-254,CLE,@,TAM,L 14-17,,,,,,,,,,,,,,,,
4,2010,2,2010-09-19,24-261,CLE,,KAN,L 14-16,0,0,,0,0,0,0,,0,1,11,11.00,0,0.0,0,0
5,2010,3,2010-09-26,24-268,CLE,@,BAL,L 17-24,4,9,2.25,0,0,0,0,,0,0,0,,0,0.0,0,0
6,2010,6,2010-10-17,24-289,CLE,@,PIT,L 10-28,,,,,,,,,,,,,,,,
7,2010,11,2010-11-28,24-331,WAS,,MIN,L 13-17,6,11,1.83,0,2,1,4,4.00,0,0,0,,0,0.0,0,0
8,2010,12,2010-12-05,24-338,WAS,@,NYG,L 7-31,9,40,4.44,0,3,3,41,13.67,0,0,0,,0,0.0,0,0
9,2010,13,2010-12-12,24-345,WAS,,TAM,L 16-17,,,,,,,,,,,,,,,,
,,,9 Games,,,,,0-9-0,28,75,2.68,0,5,8,50,6.25,0,1,11,11.00,0,0.0,0,1
