
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
1,1987,3,1987-10-04,22-339,PIT,@,ATL,W 28-12,,2,18,9.00,0,3,7,2.33,0,0,0,,0,0,0,,,,0,0
2,1987,4,1987-10-11,22-346,PIT,@,RAM,L 21-31,,4,39,9.75,1,1,3,3.00,0,0,0,,0,0,0,,,,1,6
3,1987,5,1987-10-18,22-353,PIT,,IND,W 21-7,,0,0,,0,0,0,,0,,,,,,,,,,,
4,1987,8,1987-11-08,23-009,PIT,@,KAN,W 17-16,,3,39,13.00,2,0,0,,0,0,0,,0,0,0,,,,2,12
5,1987,9,1987-11-15,23-016,PIT,,HOU,L 3-23,,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,,,0,0
6,1987,10,1987-11-22,23-023,PIT,@,CIN,W 30-16,,0,0,,0,0,0,,0,,,,,,,,,,,
7,1987,11,1987-11-29,23-030,PIT,,NOR,L 16-20,,3,30,10.00,0,1,2,2.00,0,0,0,,0,0,0,,,,0,0
8,1987,12,1987-12-06,23-037,PIT,,SEA,W 13-9,,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,0,0
9,1987,13,1987-12-13,23-044,PIT,@,SDG,W 20-16,,0,0,,0,0,0,,0,,,,,,,,,,,
10,1987,14,1987-12-20,23-051,PIT,@,HOU,L 16-24,,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0
11,1987,15,1987-12-26,23-057,PIT,,CLE,L 13-19,,0,0,,0,0,0,,0,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
12,1988,1,1988-09-04,23-310,PIT,,DAL,W 24-21,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,
13,1988,2,1988-09-11,23-317,PIT,@,WAS,L 29-30,,2,14,7.00,0,1,10,10.00,0,0,0,,0,0,0,,,,0,0
14,1988,3,1988-09-18,23-324,PIT,,CIN,L 12-17,,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,0,0
15,1988,4,1988-09-25,23-331,PIT,@,BUF,L 28-36,,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,0,0
16,1988,5,1988-10-02,23-338,PIT,,CLE,L 9-23,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,
17,1988,6,1988-10-09,23-345,PIT,@,PHO,L 14-31,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,
18,1988,7,1988-10-16,23-352,PIT,,HOU,L 14-34,,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,,,0,0
19,1988,8,1988-10-23,23-359,PIT,,DEN,W 39-21,,2,19,9.50,1,11,105,9.55,1,1,1,100.00,16,0,0,118.7,16.00,16.00,2,12
20,1988,9,1988-10-30,24-000,PIT,@,NYJ,L 20-24,,1,24,24.00,1,2,9,4.50,0,0,0,,0,0,0,,,,1,6
21,1988,12,1988-11-20,24-021,PIT,@,CLE,L 7-27,,2,38,19.00,0,2,4,2.00,1,0,1,0.00,0,0,0,39.6,0.00,0.00,1,6
22,1988,13,1988-11-27,24-028,PIT,,KAN,W 16-10,,2,20,10.00,0,10,36,3.60,0,0,0,,0,0,0,,,,0,0
