
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
1,1999,1,1999-09-12,23-080,DET,@,SEA,W 28-20,0,0,0,,0,0,0,,0,4,75,18.75,0
2,1999,2,1999-09-19,23-087,DET,,GNB,W 23-15,0,0,0,,0,0,0,,0,2,42,21.00,0
3,1999,3,1999-09-26,23-094,DET,@,KAN,L 21-31,0,0,0,,0,0,0,,0,2,36,18.00,0
4,1999,4,1999-10-10,23-108,DET,,SDG,L 10-20,,,,,,,,,,,,,
5,1999,5,1999-10-17,23-115,DET,,MIN,W 25-23,,,,,,,,,,,,,
6,1999,6,1999-10-24,23-122,DET,@,CAR,W 24-9,,,,,,,,,,,,,
7,1999,7,1999-10-31,23-129,DET,,TAM,W 20-3,0,0,0,,0,0,0,,0,1,14,14.00,0
8,1999,8,1999-11-07,23-136,DET,,STL,W 31-27,0,,,,,,,,,,,,
9,1999,9,1999-11-14,23-143,DET,@,ARI,L 19-23,0,,,,,,,,,,,,
10,1999,10,1999-11-21,23-150,DET,@,GNB,L 17-26,0,0,0,,0,0,0,,0,1,19,19.00,0
11,1999,11,1999-11-25,23-154,DET,,CHI,W 21-17,0,,,,,,,,,,,,
12,1999,12,1999-12-05,23-164,DET,,WAS,W 33-17,4,2,10,5.00,0,0,0,,0,0,0,,0
13,1999,13,1999-12-12,23-171,DET,@,TAM,L 16-23,4,2,14,7.00,0,1,1,1.00,0,0,0,,0
14,1999,14,1999-12-19,23-178,DET,@,CHI,L 10-28,0,0,0,,0,0,0,,0,1,12,12.00,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
15,2000,1,2000-09-03,24-071,DET,@,NOR,W 14-10,0,,,,,,,,,,,,
16,2000,2,2000-09-10,24-078,DET,,WAS,W 15-10,0,,,,,,,,,,,,
17,2000,3,2000-09-17,24-085,DET,,TAM,L 10-31,1,1,14,14.00,0,0,0,,0,0,0,,0
18,2000,5,2000-10-01,24-099,DET,,MIN,L 24-31,2,1,19,19.00,0,0,0,,0,2,25,12.50,0
19,2000,6,2000-10-08,24-106,DET,,GNB,W 31-24,0,,,,,,,,,,,,
20,2000,7,2000-10-19,24-117,DET,@,TAM,W 28-14,0,,,,,,,,,,,,
21,2000,8,2000-10-29,24-127,DET,@,IND,L 18-30,1,1,17,17.00,0,0,0,,0,0,0,,0
22,2000,9,2000-11-05,24-134,DET,,MIA,L 8-23,,,,,,,,,,,,,
23,2000,11,2000-11-19,24-148,DET,@,NYG,W 31-21,0,0,0,,0,0,0,,0,1,0,0.00,0
24,2000,12,2000-11-23,24-152,DET,,NWE,W 34-9,,,,,,,,,,,,,
25,2000,14,2000-12-10,24-169,DET,@,GNB,L 13-26,,,,,,,,,,,,,
26,2000,15,2000-12-17,24-176,DET,@,NYJ,W 10-7,0,,,,,,,,,,,,
27,2000,16,2000-12-24,24-183,DET,,CHI,L 20-23,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
28,2001,1,2001-09-09,25-077,DET,@,GNB,L 6-28,1,,,,,,,,,,,,
29,2001,2,2001-09-23,25-091,DET,@,CLE,L 14-24,,,,,,,,,,,,,
30,2001,3,2001-10-08,25-106,DET,,STL,L 0-35,,,,,,,,,,,,,
31,2001,4,2001-10-14,25-112,DET,@,MIN,L 26-31,,,,,,,,,,,,,
32,2001,5,2001-10-21,25-119,DET,,TEN,L 24-27,0,0,0,,0,0,0,,0,1,40,40.00,0
33,2001,6,2001-10-28,25-126,DET,,CIN,L 27-31,0,,,,,,,,,,,,
34,2001,7,2001-11-04,25-133,DET,@,SFO,L 13-21,,,,,,,,,,,,,
35,2001,8,2001-11-11,25-140,DET,,TAM,L 17-20,0,,,,,,,,,,,,
36,2001,9,2001-11-18,25-147,DET,@,ARI,L 38-45,0,,,,,,,,,,,,
37,2001,10,2001-11-22,25-151,DET,,GNB,L 27-29,,,,,,,,,,,,,
38,2001,11,2001-12-02,25-161,DET,@,CHI,L 10-13,0,,,,,,,,,,,,
39,2001,12,2001-12-09,25-168,DET,@,TAM,L 12-15,0,,,,,,,,,,,,
40,2001,13,2001-12-16,25-175,DET,,MIN,W 27-24,,,,,,,,,,,,,
41,2001,14,2001-12-23,25-182,DET,@,PIT,L 14-47,0,,,,,,,,,,,,
42,2001,15,2001-12-30,25-189,DET,,CHI,L 0-24,0,0,0,,0,1,6,6.00,0,0,0,,0
43,2001,16,2002-01-06,25-196,DET,,DAL,W 15-10,0,,,,,,,,,,,,
,,,43 Games,,,,,17-26-0,13,7,74,10.57,0,2,7,3.50,0,15,263,17.53,0
