
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
1,1978,13,1978-11-23,23-095,DET,,DEN,W 17-14,,0,0,,0,0,0,,0,1,2,2.00,0,0,0,,0
2,1978,15,1978-12-09,23-111,DET,,MIN,W 45-14,,0,0,,0,0,0,,0,1,10,10.00,0,0,0,,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
3,1979,1,1979-09-01,24-012,DET,@,TAM,L 16-31,,1,11,11.00,0,1,10,10.00,0,2,23,11.50,0,0,0,,0
4,1979,2,1979-09-09,24-020,DET,,WAS,L 24-27,,0,0,,0,0,0,,0,1,16,16.00,0,0,0,,0
5,1979,5,1979-09-30,24-041,DET,,MIN,L 10-13,,0,0,,0,0,0,,0,0,0,,0,1,4,4.00,0
6,1979,6,1979-10-07,24-048,DET,@,NWE,L 17-24,,0,0,,0,0,0,,0,1,31,31.00,0,0,0,,0
7,1979,7,1979-10-14,24-055,DET,@,GNB,L 16-24,,0,0,,0,0,0,,0,5,53,10.60,0,0,0,,0
8,1979,8,1979-10-21,24-062,DET,@,NOR,L 7-17,,1,5,5.00,0,0,0,,0,3,72,24.00,0,1,5,5.00,0
9,1979,9,1979-10-28,24-069,DET,,BUF,L 17-20,,0,0,,0,0,0,,0,3,63,21.00,0,0,0,,0
10,1979,10,1979-11-04,24-076,DET,@,CHI,L 7-35,,0,0,,0,0,0,,0,2,36,18.00,0,0,0,,0
11,1979,11,1979-11-11,24-083,DET,,TAM,L 14-16,,0,0,,0,0,0,,0,0,0,,0,1,3,3.00,0
12,1979,12,1979-11-18,24-090,DET,@,MIN,L 7-14,,0,0,,0,0,0,,0,2,40,20.00,0,1,13,13.00,0
13,1979,13,1979-11-22,24-094,DET,,CHI,W 20-0,,0,0,,0,2,-4,-2.00,0,0,0,,0,0,0,,0
14,1979,14,1979-12-02,24-104,DET,@,PHI,L 7-44,,0,0,,0,0,0,,0,3,30,10.00,0,0,0,,0
15,1979,15,1979-12-09,24-111,DET,,MIA,L 10-28,,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0
16,1979,16,1979-12-15,24-117,DET,,GNB,L 13-18,,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
17,1980,1,1980-09-07,25-018,DET,@,RAM,W 41-20,,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0
18,1980,2,1980-09-14,25-025,DET,@,GNB,W 29-7,,0,0,,0,0,0,,0,2,39,19.50,0,0,0,,0
19,1980,4,1980-09-28,25-039,DET,,MIN,W 27-7,,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0
20,1980,5,1980-10-05,25-046,DET,@,ATL,L 28-43,,0,0,,0,0,0,,0,2,52,26.00,0,0,0,,0
21,1980,7,1980-10-19,25-060,DET,@,CHI,L 7-24,,0,0,,0,0,0,,0,3,34,11.33,0,0,0,,0
22,1980,8,1980-10-26,25-067,DET,@,KAN,L 17-20,,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0
23,1980,9,1980-11-02,25-074,DET,,SFO,W 17-13,,1,19,19.00,0,0,0,,0,3,65,21.67,0,0,0,,0
24,1980,10,1980-11-09,25-081,DET,@,MIN,L 0-34,,0,0,,0,0,0,,0,4,73,18.25,0,0,0,,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
