
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,2010,1,2010-09-12,23-129,STL,,ARI,L 13-17,0,0,,0,0,0,0,,0,0,0,,0
2,2010,2,2010-09-19,23-136,STL,@,OAK,L 14-16,,,,,,,,,,,,,
3,2010,3,2010-09-26,23-143,STL,,WAS,W 30-16,11,22,2.00,0,0,0,0,,0,0,0,,0
4,2010,4,2010-10-03,23-150,STL,,SEA,W 20-3,1,3,3.00,0,0,0,0,,0,0,0,,0
5,2010,5,2010-10-10,23-157,STL,@,DET,L 6-44,0,0,,0,0,0,0,,0,4,75,18.75,0
6,2010,6,2010-10-17,23-164,STL,,SDG,W 20-17,0,0,,0,,0,0,,0,0,0,,0
7,2010,7,2010-10-24,23-171,STL,@,TAM,L 17-18,2,7,3.50,0,0,0,0,,0,0,0,,0
8,2010,8,2010-10-31,23-178,STL,,CAR,W 20-10,,,,,,,,,,,,,
9,2010,9,2010-11-14,23-192,STL,@,SFO,L 20-23,,,,,,,,,,,,,
10,2010,10,2010-11-21,23-199,STL,,ATL,L 17-34,,,,,,,,,,,,,
11,2010,11,2010-11-28,23-206,STL,@,DEN,W 36-33,,,,,,,,,,,,,
12,2010,12,2010-12-05,23-213,STL,@,ARI,W 19-6,,,,,,,,,,,,,
13,2010,13,2010-12-12,23-220,STL,@,NOR,L 13-31,5,22,4.40,0,1,1,23,23.00,0,0,0,,0
14,2010,14,2010-12-19,23-227,STL,,KAN,L 13-27,,,,,,,,,,,,,
15,2010,15,2010-12-26,23-234,STL,,SFO,W 25-17,0,0,,0,0,0,0,,0,0,0,,0
16,2010,16,2011-01-02,23-241,STL,@,SEA,L 6-16,0,0,,0,1,1,6,6.00,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
17,2012,1,2012-09-09,25-126,JAX,@,MIN,L 23-26,,,,,,,,,,,,,
18,2012,7,2012-10-28,25-175,JAX,@,GNB,L 15-24,0,0,,0,0,0,0,,0,2,49,24.50,0
19,2012,8,2012-11-04,25-182,JAX,,DET,L 14-31,,,,,,,,,,,,,
20,2012,14,2012-12-16,25-224,JAX,@,MIA,L 3-24,,,,,,,,,,,,,
21,2012,15,2012-12-23,25-231,JAX,,NWE,L 16-23,0,0,,0,0,0,0,,0,1,16,16.00,0
22,2012,16,2012-12-30,25-238,JAX,@,TEN,L 20-38,17,74,4.35,0,4,3,41,13.67,0,0,0,,0
,,,22 Games,,,,,7-15-0,36,128,3.56,0,6,5,70,14.00,0,7,140,20.00,0
