
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1979,1,1979-09-02,23-203,BAL,@,KAN,L 0-14,1,3,3.00,0,,0,0,,0,0,0,,0
2,1979,2,1979-09-09,23-210,BAL,,TAM,L 26-29,6,1,0.17,0,,2,-3,-1.50,0,2,39,19.50,0
3,1979,6,1979-10-07,23-238,BAL,,NYJ,W 10-8,0,0,,0,,0,0,,0,1,20,20.00,0
4,1979,8,1979-10-21,23-252,BAL,@,BUF,W 14-13,0,0,,0,,0,0,,0,1,21,21.00,0
5,1979,11,1979-11-11,23-273,BAL,@,MIA,L 0-19,0,0,,0,,0,0,,0,3,55,18.33,0
6,1979,12,1979-11-18,23-280,BAL,@,NWE,L 21-50,0,0,,0,,1,12,12.00,0,1,0,0.00,0
7,1979,16,1979-12-16,23-308,BAL,@,NYG,W 31-7,6,37,6.17,0,,0,0,,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
8,1980,1,1980-09-07,24-209,BAL,@,NYJ,W 17-14,0,0,,0,,0,0,,0,2,36,18.00,0
9,1980,2,1980-09-14,24-216,BAL,,PIT,L 17-20,0,0,,0,,0,0,,0,1,19,19.00,0
10,1980,3,1980-09-21,24-223,BAL,@,HOU,L 16-21,0,0,,0,,1,9,9.00,0,0,0,,0
,,,10 Games,,,,,4-6-0,13,41,3.15,0,,4,18,4.50,0,11,190,17.27,0
