
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1969,1,1969-09-14,24-109,CIN,,MIA,W 27-21,1,-2,-2.00,0,,2,1,0.50,0,0,0,,0,0,0
2,1969,2,1969-09-21,24-116,CIN,,SDG,W 34-20,3,10,3.33,0,,0,0,,0,0,0,,0,0,0
3,1969,5,1969-10-12,24-137,CIN,,NYJ,L 7-21,2,14,7.00,0,,0,0,,0,1,0,0.00,0,0,0
4,1969,7,1969-10-26,24-151,CIN,@,KAN,L 22-42,0,0,,0,,0,0,,0,1,13,13.00,0,0,0
5,1969,8,1969-11-02,24-158,CIN,,OAK,W 31-17,4,8,2.00,0,,0,0,,0,0,0,,0,0,0
6,1969,11,1969-11-23,24-179,CIN,@,NYJ,L 7-40,3,16,5.33,0,,1,4,4.00,0,0,0,,0,0,0
7,1969,12,1969-11-30,24-186,CIN,@,BUF,L 13-16,5,40,8.00,0,,0,0,,0,1,2,2.00,0,0,0
8,1969,13,1969-12-07,24-193,CIN,@,OAK,L 17-37,2,16,8.00,0,,0,0,,0,0,0,,0,0,0
9,1969,14,1969-12-14,24-200,CIN,@,DEN,L 16-27,3,3,1.00,0,,2,9,4.50,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
10,1970,5,1970-10-18,25-143,DEN,,ATL,W 24-10,6,27,4.50,1,,2,-5,-2.50,0,0,0,,0,1,6
11,1970,7,1970-11-01,25-157,DEN,,WAS,L 3-19,5,14,2.80,0,,4,24,6.00,0,0,0,,0,0,0
12,1970,8,1970-11-08,25-164,DEN,@,SDG,L 21-24,4,11,2.75,0,,1,6,6.00,0,0,0,,0,0,0
13,1970,9,1970-11-15,25-171,DEN,,OAK,L 19-24,3,13,4.33,0,,0,0,,0,0,0,,0,0,0
14,1970,10,1970-11-22,25-178,DEN,@,NOR,W 31-6,3,-1,-0.33,0,,0,0,,0,0,0,,0,0,0
15,1970,11,1970-11-29,25-185,DEN,@,HOU,L 21-31,1,1,1.00,0,,0,0,,0,0,0,,0,0,0
16,1970,12,1970-12-06,25-192,DEN,@,KAN,L 0-16,1,4,4.00,0,,1,-2,-2.00,0,0,0,,0,0,0
17,1970,13,1970-12-13,25-199,DEN,,SDG,T 17-17,2,3,1.50,1,,0,0,,0,0,0,,0,1,6
18,1970,14,1970-12-20,25-206,DEN,,CLE,L 13-27,4,34,8.50,0,,0,0,,0,1,31,31.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
19,1971,2,1971-09-26,26-121,DEN,@,GNB,L 13-34,1,4,4.00,0,,3,31,10.33,0,1,23,23.00,0,0,0
20,1971,3,1971-10-03,26-128,DEN,,KAN,L 3-16,2,1,0.50,0,,1,13,13.00,0,0,0,,0,0,0
21,1971,4,1971-10-10,26-135,DEN,,OAK,L 16-27,2,14,7.00,0,,0,0,,0,2,41,20.50,0,0,0
22,1971,5,1971-10-17,26-142,DEN,,SDG,W 20-16,2,6,3.00,0,,0,0,,0,1,22,22.00,0,0,0
23,1971,6,1971-10-24,26-149,DEN,@,CLE,W 27-0,2,3,1.50,0,,0,0,,0,1,14,14.00,0,0,0
24,1971,11,1971-11-28,26-184,DEN,@,PIT,W 22-10,1,-3,-3.00,0,,0,0,,0,0,0,,0,0,0
25,1971,12,1971-12-05,26-191,DEN,,CHI,W 6-3,2,5,2.50,0,,0,0,,0,0,0,,0,0,0
26,1971,14,1971-12-19,26-205,DEN,@,OAK,L 13-21,5,13,2.60,0,,3,21,7.00,1,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
27,1972,13,1972-12-10,27-196,DEN,,SDG,W 38-13,1,-1,-1.00,0,,0,0,,0,0,0,,0,0,0
28,1972,14,1972-12-17,27-203,DEN,,NWE,W 45-21,4,17,4.25,0,,1,10,10.00,0,1,25,25.00,0,0,0
,,,28 Games,,,,,11-16-1,74,270,3.65,2,,21,112,5.33,1,10,171,17.10,0,3,18
