
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1986,1,1986-09-07,22-229,NOR,,ATL,L 10-31,15,51,3.40,1,,2,5,2.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
2,1986,2,1986-09-14,22-236,NOR,,GNB,W 24-10,24,59,2.46,1,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
3,1986,3,1986-09-21,22-243,NOR,@,SFO,L 17-26,7,44,6.29,0,,0,0,,0,1,1,100.00,29,1,0,158.3,29.00,49.00,0,0,,0,0,0
4,1986,4,1986-09-28,22-250,NOR,@,NYG,L 17-20,11,27,2.45,1,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
5,1986,5,1986-10-05,22-257,NOR,,WAS,L 6-14,1,3,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1986,6,1986-10-12,22-264,NOR,@,IND,W 17-14,7,27,3.86,0,,1,12,12.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
7,1986,7,1986-10-19,22-271,NOR,,TAM,W 38-7,17,58,3.41,2,,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
8,1986,8,1986-10-26,22-278,NOR,@,NYJ,L 23-28,18,58,3.22,0,,3,27,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1986,9,1986-11-02,22-285,NOR,,SFO,W 23-10,4,12,3.00,0,,1,4,4.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
10,1986,10,1986-11-09,22-292,NOR,,RAM,W 6-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,,
11,1986,11,1986-11-16,22-299,NOR,@,STL,W 16-7,7,40,5.71,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1986,12,1986-11-23,22-306,NOR,@,RAM,L 13-26,2,12,6.00,0,,4,21,5.25,0,0,0,,0,0,0,,,,0,0,,0,0,0
13,1986,13,1986-11-30,22-313,NOR,,NWE,L 20-21,3,7,2.33,0,,1,17,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1986,14,1986-12-07,22-320,NOR,,MIA,L 27-31,2,10,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1986,15,1986-12-14,22-327,NOR,@,ATL,W 14-9,1,12,12.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1986,16,1986-12-21,22-334,NOR,@,MIN,L 17-33,2,5,2.50,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
17,1987,1,1987-09-13,23-235,NOR,,CLE,W 28-21,2,5,2.50,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
18,1987,2,1987-09-20,23-242,NOR,@,PHI,L 17-27,2,3,1.50,0,,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0
19,1987,6,1987-10-25,23-277,NOR,,SFO,L 22-24,6,18,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
20,1987,7,1987-11-01,23-284,NOR,@,ATL,W 38-0,10,63,6.30,2,,2,25,12.50,0,0,0,,0,0,0,,,,1,13,13.00,0,2,12
21,1987,8,1987-11-08,23-291,NOR,@,RAM,W 31-14,14,92,6.57,0,,4,84,21.00,1,1,1,100.00,23,1,0,158.3,23.00,43.00,1,14,14.00,0,1,6
22,1987,9,1987-11-15,23-298,NOR,@,SFO,W 26-24,11,30,2.73,0,,1,15,15.00,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0
23,1987,10,1987-11-22,23-305,NOR,,NYG,W 23-14,5,9,1.80,0,,8,81,10.13,0,0,0,,0,0,0,,,,0,0,,0,0,0
24,1987,11,1987-11-29,23-312,NOR,@,PIT,W 20-16,11,39,3.55,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1987,12,1987-12-06,23-319,NOR,,TAM,W 44-34,16,62,3.88,1,,1,12,12.00,0,0,0,,0,0,0,,,,2,47,23.50,0,1,6
26,1987,13,1987-12-13,23-326,NOR,,HOU,W 24-10,19,93,4.89,0,,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
27,1987,14,1987-12-20,23-333,NOR,@,CIN,W 41-24,16,52,3.25,2,,2,16,8.00,0,0,0,,0,0,0,,,,2,42,21.00,0,2,12
28,1987,15,1987-12-27,23-340,NOR,,GNB,W 33-24,11,42,3.82,1,,2,7,3.50,0,0,0,,0,0,0,,,,2,91,45.50,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
29,1988,1,1988-09-04,24-227,NOR,,SFO,L 33-34,19,95,5.00,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1988,2,1988-09-11,24-234,NOR,@,ATL,W 29-21,16,97,6.06,1,,2,37,18.50,0,0,0,,0,0,0,,,,1,19,19.00,0,1,6
31,1988,3,1988-09-18,24-241,NOR,@,DET,W 22-14,20,62,3.10,1,,4,51,12.75,0,0,0,,0,0,0,,,,0,0,,0,1,6
32,1988,4,1988-09-25,24-248,NOR,,TAM,W 13-9,18,47,2.61,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1988,5,1988-10-03,24-256,NOR,,DAL,W 20-17,12,30,2.50,0,,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1988,6,1988-10-09,24-262,NOR,@,SDG,W 23-17,17,56,3.29,0,,6,43,7.17,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1988,7,1988-10-16,24-269,NOR,@,SEA,W 20-19,3,4,1.33,0,,3,28,9.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1988,8,1988-10-23,24-276,NOR,,RAI,W 20-6,16,52,3.25,1,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
37,1988,9,1988-10-30,24-283,NOR,,RAM,L 10-12,11,19,1.73,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
38,1988,10,1988-11-06,24-290,NOR,@,WAS,L 24-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
39,1988,11,1988-11-13,24-297,NOR,@,RAM,W 14-10,2,3,1.50,1,,2,27,13.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
40,1988,12,1988-11-20,24-304,NOR,,DEN,W 42-0,9,55,6.11,1,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
41,1988,13,1988-11-27,24-311,NOR,,NYG,L 12-13,21,97,4.62,0,,2,7,3.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
42,1988,14,1988-12-04,24-318,NOR,@,MIN,L 3-45,6,44,7.33,0,,1,-1,-1.00,0,0,0,,0,0,0,,,,5,92,18.40,0,0,0
43,1988,15,1988-12-11,24-325,NOR,@,SFO,L 17-30,9,35,3.89,0,,1,9,9.00,0,1,1,100.00,27,1,0,158.3,27.00,47.00,0,0,,0,0,0
44,1988,16,1988-12-18,24-332,NOR,,ATL,W 10-9,25,127,5.08,0,,6,68,11.33,1,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,1,6
