
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1989,8,1989-10-29,23-086,SFO,@,NYJ,W 23-10,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
2,1989,9,1989-11-06,23-094,SFO,,NOR,W 31-13,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
3,1989,10,1989-11-12,23-100,SFO,,ATL,W 45-3,2,11,5.50,1,,1,78,78.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
4,1989,14,1989-12-11,23-129,SFO,@,RAM,W 30-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,8,8.00,0,0,0
5,1989,15,1989-12-17,23-135,SFO,,BUF,W 21-10,3,10,3.33,0,,1,40,40.00,0,0,0,,0,0,0,,,,1,13,13.00,0,0,0
6,1989,16,1989-12-24,23-142,SFO,,CHI,W 26-0,2,9,4.50,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
7,1990,15,1990-12-23,24-141,SFO,,NOR,L 10-13,1,-1,-1.00,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1990,16,1990-12-30,24-148,SFO,@,MIN,W 20-17,5,15,3.00,0,,3,27,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
9,1991,1,1991-09-02,25-029,SFO,@,NYG,L 14-16,10,46,4.60,0,,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1991,2,1991-09-08,25-035,SFO,,SDG,W 34-14,8,47,5.88,1,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
11,1991,3,1991-09-15,25-042,SFO,@,MIN,L 14-17,10,42,4.20,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1991,4,1991-09-22,25-049,SFO,,RAM,W 27-10,1,7,7.00,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
13,1991,5,1991-09-29,25-056,SFO,@,RAI,L 6-12,4,34,8.50,0,,4,30,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1991,6,1991-10-13,25-070,SFO,,ATL,L 34-39,7,12,1.71,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1991,7,1991-10-20,25-077,SFO,,DET,W 35-3,20,104,5.20,0,,1,19,19.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1991,8,1991-10-27,25-084,SFO,@,PHI,W 23-7,23,76,3.30,0,,1,22,22.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
17,1991,9,1991-11-03,25-091,SFO,@,ATL,L 14-17,12,49,4.08,0,,1,17,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1991,10,1991-11-10,25-098,SFO,@,NOR,L 3-10,9,31,3.44,0,,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1991,11,1991-11-17,25-105,SFO,,PHO,W 14-10,15,51,3.40,1,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
20,1991,12,1991-11-25,25-113,SFO,@,RAM,W 33-10,5,20,4.00,0,,1,23,23.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
21,1991,13,1991-12-01,25-119,SFO,,NOR,W 38-24,7,26,3.71,0,,7,71,10.14,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1991,14,1991-12-08,25-126,SFO,@,SEA,W 24-22,6,16,2.67,0,,4,30,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
23,1992,1,1992-09-06,26-033,SFO,@,NYG,W 31-14,8,31,3.88,0,1,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
24,1992,2,1992-09-13,26-040,SFO,,BUF,L 31-34,2,6,3.00,0,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1992,3,1992-09-20,26-047,MIN,,TAM,W 26-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
26,1992,4,1992-09-27,26-054,MIN,@,CIN,W 42-7,4,11,2.75,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
27,1992,6,1992-10-15,26-072,MIN,,DET,W 31-14,3,11,3.67,0,1,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1992,7,1992-10-25,26-082,MIN,,WAS,L 13-15,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
29,1992,8,1992-11-02,26-090,MIN,@,CHI,W 38-10,7,33,4.71,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1992,9,1992-11-08,26-096,MIN,@,TAM,W 35-7,2,2,1.00,0,1,1,23,23.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1992,10,1992-11-15,26-103,MIN,,HOU,L 13-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0
32,1992,11,1992-11-22,26-110,MIN,,CLE,W 17-13,3,9,3.00,0,3,1,19,19.00,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0
33,1992,12,1992-11-29,26-117,MIN,@,RAM,W 31-17,10,47,4.70,1,2,1,5,5.00,0,1,1,100.00,36,1,0,158.3,36.00,56.00,1,29,29.00,0,1,6
34,1992,13,1992-12-06,26-124,MIN,@,PHI,L 17-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
35,1992,14,1992-12-13,26-131,MIN,,SFO,L 17-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,24,24.00,0,0,0
36,1992,15,1992-12-20,26-138,MIN,@,PIT,W 6-3,2,-1,-0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1992,16,1992-12-27,26-145,MIN,,GNB,W 27-7,3,1,0.33,0,,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0
,,,37 Games,,,,,25-12-0,194,755,3.89,4,10,42,532,12.67,0,1,1,100.00,36,1,0,158.3,36.00,56.00,7,132,18.86,0,4,24
