
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1985,1,1985-09-08,26-243,SDG,@,BUF,W 14-9,3,7,2.33,0,,0,0,,0,1,28,28.00,0
2,1985,2,1985-09-15,26-250,SDG,,SEA,L 35-49,1,0,0.00,0,,0,0,,0,1,11,11.00,0
3,1985,3,1985-09-22,26-257,SDG,@,CIN,W 44-41,1,4,4.00,0,,0,0,,0,4,114,28.50,0
4,1985,4,1985-09-29,26-264,SDG,,CLE,L 7-21,1,1,1.00,0,,0,0,,0,2,32,16.00,0
5,1985,5,1985-10-06,26-271,SDG,@,SEA,L 21-26,0,0,,0,,0,0,,0,1,13,13.00,0
6,1985,6,1985-10-13,26-278,SDG,,KAN,W 31-20,0,0,,0,,0,0,,0,1,25,25.00,0
7,1985,8,1985-10-27,26-292,BUF,@,PHI,L 17-21,0,0,,0,,0,0,,0,0,0,,0
8,1985,9,1985-11-03,26-299,BUF,,CIN,L 17-23,0,0,,0,,0,0,,0,2,23,11.50,0
9,1985,10,1985-11-10,26-306,BUF,,HOU,W 20-0,0,0,,0,,0,0,,0,1,22,22.00,0
10,1985,11,1985-11-17,26-313,BUF,@,CLE,L 7-17,0,0,,0,,0,0,,0,0,0,,0
11,1985,12,1985-11-24,26-320,BUF,,MIA,L 14-23,0,0,,0,,0,0,,0,2,35,17.50,0
12,1985,13,1985-12-01,26-327,BUF,@,SDG,L 7-40,1,4,4.00,0,,1,6,6.00,0,4,55,13.75,0
13,1985,14,1985-12-08,26-334,BUF,,NYJ,L 7-27,0,0,,0,,0,0,,0,4,74,18.50,0
14,1985,15,1985-12-15,26-341,BUF,@,PIT,L 24-30,3,22,7.33,0,,0,0,,0,4,79,19.75,0
15,1985,16,1985-12-22,26-348,BUF,@,MIA,L 0-28,0,0,,0,,1,3,3.00,0,3,50,16.67,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
16,1987,3,1987-10-04,28-269,SDG,@,CIN,W 10-9,1,3,3.00,0,,1,4,4.00,0,0,0,,0
17,1987,5,1987-10-18,28-283,SDG,@,RAI,W 23-17,0,0,,0,,0,0,,0,,,,
,,,17 Games,,,,,6-11-0,11,41,3.73,0,,3,13,4.33,0,30,561,18.70,0
