
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1976,1,1976-09-12,23-206,PHI,@,DAL,L 7-27,4,19,4.75,0,,0,0,,0,0,0,,0,0,0
2,1976,2,1976-09-19,23-213,PHI,,NYG,W 20-7,11,47,4.27,0,,3,53,17.67,0,0,0,,0,0,0
3,1976,3,1976-09-27,23-221,PHI,,WAS,L 17-20,11,41,3.73,0,,4,23,5.75,0,0,0,,0,0,0
4,1976,4,1976-10-03,23-227,PHI,@,ATL,W 14-13,14,73,5.21,0,,2,16,8.00,0,0,0,,0,0,0
5,1976,5,1976-10-10,23-234,PHI,@,STL,L 14-33,11,28,2.55,0,,3,18,6.00,0,0,0,,0,0,0
6,1976,6,1976-10-17,23-241,PHI,@,GNB,L 13-28,2,14,7.00,0,,0,0,,0,0,0,,0,0,0
7,1976,10,1976-11-14,23-269,PHI,@,CLE,L 3-24,0,0,,0,,1,9,9.00,0,3,70,23.33,0,0,0
8,1976,11,1976-11-21,23-276,PHI,,OAK,L 7-26,3,3,1.00,0,,0,0,,0,1,21,21.00,0,0,0
9,1976,12,1976-11-28,23-283,PHI,@,WAS,L 0-24,0,0,,0,,0,0,,0,1,10,10.00,0,0,0
10,1976,13,1976-12-05,23-290,PHI,,DAL,L 7-26,0,0,,0,,0,0,,0,2,54,27.00,0,0,0
11,1976,14,1976-12-12,23-297,PHI,,SEA,W 27-10,5,29,5.80,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
12,1977,1,1977-09-18,24-211,PHI,,TAM,W 13-3,2,2,1.00,0,,0,0,,0,0,0,,0,0,0
13,1977,4,1977-10-09,24-232,PHI,@,NYG,W 28-10,17,117,6.88,2,,0,0,,0,0,0,,0,2,12
14,1977,5,1977-10-16,24-239,PHI,,STL,L 17-21,0,0,,0,,2,56,28.00,1,0,0,,0,1,6
15,1977,6,1977-10-23,24-246,PHI,,DAL,L 10-16,2,4,2.00,0,,1,18,18.00,0,1,23,23.00,0,0,0
16,1977,7,1977-10-30,24-253,PHI,@,WAS,L 17-23,9,38,4.22,0,,0,0,,0,0,0,,0,0,0
17,1977,8,1977-11-06,24-260,PHI,,NOR,W 28-7,7,35,5.00,0,,1,17,17.00,0,0,0,,0,0,0
18,1977,9,1977-11-13,24-267,PHI,,WAS,L 14-17,9,17,1.89,0,,0,0,,0,0,0,,0,0,0
19,1977,10,1977-11-20,24-274,PHI,@,STL,L 16-21,4,12,3.00,0,,1,11,11.00,0,0,0,,0,0,0
20,1977,12,1977-12-04,24-288,PHI,@,DAL,L 14-24,2,4,2.00,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
21,1978,3,1978-09-17,25-210,PHI,@,NOR,W 24-17,0,0,,0,,0,0,,0,2,37,18.50,0,0,0
22,1978,4,1978-09-24,25-217,PHI,,MIA,W 17-3,0,0,,0,,0,0,,0,1,24,24.00,0,0,0
,,,22 Games,,,,,8-14-0,113,483,4.27,2,,18,221,12.28,1,11,239,21.73,0,3,18
