
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1993,1,1993-09-05,25-167,IND,,MIA,L 20-24,0,0,,0,,0,0,,0,,,,
2,1993,2,1993-09-12,25-174,IND,@,CIN,W 9-6,0,0,,0,,0,0,,0,,,,
3,1993,3,1993-09-26,25-188,IND,,CLE,W 23-10,1,0,0.00,0,,0,0,,0,0,0,,0
4,1993,4,1993-10-03,25-195,IND,@,DEN,L 13-35,0,0,,0,,0,0,,0,,,,
5,1993,5,1993-10-10,25-202,IND,,DAL,L 3-27,0,0,,0,,0,0,,0,,,,
6,1993,6,1993-10-24,25-216,IND,@,MIA,L 27-41,0,0,,0,,0,0,,0,,,,
7,1993,7,1993-10-31,25-223,IND,,NWE,W 9-6,0,0,,0,,0,0,,0,,,,
8,1993,8,1993-11-07,25-230,IND,@,WAS,L 24-30,0,0,,0,,0,0,,0,,,,
9,1993,9,1993-11-14,25-237,IND,,NYJ,L 17-31,0,0,,0,,0,0,,0,,,,
10,1993,10,1993-11-21,25-244,IND,@,BUF,L 9-23,1,6,6.00,0,,0,0,,0,0,0,,0
11,1993,11,1993-11-29,25-252,IND,,SDG,L 0-31,0,0,,0,,0,0,,0,,,,
12,1993,12,1993-12-05,25-258,IND,@,NYJ,W 9-6,0,0,,0,,0,0,,0,,,,
13,1993,13,1993-12-12,25-265,IND,@,NYG,L 6-20,0,0,,0,,0,0,,0,,,,
14,1993,14,1993-12-19,25-272,IND,,PHI,L 10-20,0,0,,0,,0,0,,0,,,,
15,1993,15,1993-12-26,25-279,IND,@,NWE,L 0-38,0,0,,0,1,1,5,5.00,0,0,0,,0
16,1993,16,1994-01-02,25-286,IND,,BUF,L 10-30,0,0,,0,,0,0,,0,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
17,1994,1,1994-09-04,26-166,IND,,HOU,W 45-21,1,11,11.00,0,0,0,0,,0,0,0,,0
18,1994,2,1994-09-11,26-173,IND,@,TAM,L 10-24,0,0,,0,,,,,,0,0,,0
19,1994,3,1994-09-18,26-180,IND,@,PIT,L 21-31,0,0,,0,,,,,,0,0,,0
20,1994,4,1994-09-25,26-187,IND,,CLE,L 14-21,0,0,,0,0,,,,,0,0,,0
21,1994,5,1994-10-02,26-194,IND,,SEA,W 17-15,0,0,,0,,,,,,0,0,,0
22,1994,6,1994-10-09,26-201,IND,@,NYJ,L 6-16,0,0,,0,,,,,,0,0,,0
23,1994,7,1994-10-16,26-208,IND,@,BUF,W 27-17,0,0,,0,0,,,,,0,0,,0
24,1994,8,1994-10-23,26-215,IND,,WAS,L 27-41,0,0,,0,0,0,0,,0,1,8,8.00,0
25,1994,9,1994-10-30,26-222,IND,,NYJ,W 28-25,0,0,,0,,,,,,0,0,,0
,,,25 Games,,,,,8-17-0,3,17,5.67,0,1,1,5,5.00,0,1,8,8.00,0
