
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1987,1,1987-09-13,24-326,WAS,,PHI,W 34-24,3,6,2.00,1,0,0,,0,1,6
2,1987,2,1987-09-20,24-333,WAS,@,ATL,L 20-21,1,3,3.00,0,0,0,,0,0,0
3,1987,6,1987-10-25,25-003,WAS,,NYJ,W 17-16,0,0,,0,0,0,,0,,
4,1987,7,1987-11-01,25-010,WAS,@,BUF,W 27-7,0,0,,0,0,0,,0,,
5,1987,8,1987-11-08,25-017,WAS,@,PHI,L 27-31,0,0,,0,0,0,,0,,
6,1987,9,1987-11-15,25-024,WAS,,DET,W 20-13,0,0,,0,1,19,19.00,0,0,0
7,1987,10,1987-11-23,25-032,WAS,,RAM,L 26-30,0,0,,0,1,15,15.00,0,0,0
8,1987,11,1987-11-29,25-038,WAS,,NYG,W 23-19,0,0,,0,0,0,,0,,
9,1987,12,1987-12-06,25-045,WAS,@,STL,W 34-17,0,0,,0,1,15,15.00,0,0,0
10,1987,13,1987-12-13,25-052,WAS,,DAL,W 24-20,0,0,,0,0,0,,0,,
11,1987,14,1987-12-20,25-059,WAS,@,MIA,L 21-23,0,0,,0,0,0,,0,,
12,1987,15,1987-12-26,25-065,WAS,@,MIN,W 27-24,0,0,,0,1,12,12.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
13,1989,1,1989-09-11,26-324,WAS,,NYG,L 24-27,,,,,0,0,,0,,
14,1989,2,1989-09-17,26-330,WAS,,PHI,L 37-42,,,,,0,0,,0,,
15,1989,3,1989-09-24,26-337,WAS,@,DAL,W 30-7,,,,,0,0,,0,,
16,1989,4,1989-10-01,26-344,WAS,@,NOR,W 16-14,,,,,0,0,,0,,
17,1989,5,1989-10-08,26-351,WAS,,PHO,W 30-28,,,,,0,0,,0,,
18,1989,6,1989-10-15,26-358,WAS,@,NYG,L 17-20,,,,,0,0,,0,,
19,1989,7,1989-10-22,27-000,WAS,,TAM,W 32-28,0,0,,0,1,6,6.00,0,0,0
20,1989,8,1989-10-29,27-007,WAS,@,RAI,L 24-37,,,,,0,0,,0,,
21,1989,9,1989-11-05,27-014,WAS,,DAL,L 3-13,,,,,0,0,,0,,
22,1989,16,1989-12-23,27-062,WAS,@,SEA,W 29-0,,,,,0,0,,0,,
,,,22 Games,,,,,13-9-0,4,9,2.25,1,5,67,13.40,0,1,6
