
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
1,1960,1,1960-09-10,22-001,DTX,@,LAC,L 20-21,8,19,2.38,0,,5,52,10.40,0,0,0,,0,0,0,,,,1,8,8.00,0,1,2,2.00,0,0,0,0,0,0
2,1960,2,1960-09-16,22-007,DTX,@,OAK,W 34-16,10,68,6.80,1,,3,44,14.67,1,0,0,,0,0,0,,,,0,0,,0,2,32,16.00,0,2,12,0,0,0
3,1960,3,1960-09-25,22-016,DTX,,LAC,W 17-0,9,45,5.00,0,,4,36,9.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0,0,0
4,1960,4,1960-10-02,22-023,DTX,,NYT,L 35-37,7,35,5.00,1,,3,120,40.00,0,0,0,,0,0,0,,,,2,46,23.00,0,2,34,17.00,0,1,6,0,0,0
5,1960,5,1960-10-09,22-030,DTX,,OAK,L 19-20,6,19,3.17,1,,2,25,12.50,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0,,0,1,6,0,0,0
6,1960,6,1960-10-16,22-037,DTX,@,HOU,L 10-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,4,4.00,0,0,0,0,0,0
7,1960,8,1960-11-06,22-058,DTX,@,BUF,W 45-28,14,43,3.07,1,,3,27,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,9,9.00,0,1,6,0,0,0
8,1960,9,1960-11-13,22-065,DTX,,DEN,W 34-7,9,93,10.33,0,,3,11,3.67,1,0,0,,0,0,0,,,,0,0,,0,1,0,0.00,0,1,6,0,0,0
9,1960,10,1960-11-18,22-070,DTX,@,BOS,L 14-42,3,12,4.00,0,,7,58,8.29,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
10,1960,11,1960-11-24,22-076,DTX,@,NYT,L 35-41,7,33,4.71,0,,3,63,21.00,0,0,0,,0,0,0,,,,0,0,,0,1,22,22.00,0,0,0,0,0,0
11,1960,12,1960-12-04,22-086,DTX,,HOU,W 24-0,9,60,6.67,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,3,42,14.00,0,0,0,0,0,0
12,1960,13,1960-12-11,22-093,DTX,,BOS,W 34-0,8,18,2.25,0,,3,34,11.33,0,0,0,,0,0,0,,,,0,0,,0,2,62,31.00,1,1,6,0,0,0
13,1960,14,1960-12-18,22-100,DTX,,BUF,W 24-7,8,13,1.63,0,,4,130,32.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
14,1961,1,1961-09-10,23-001,DTX,,SDG,L 10-26,10,37,3.70,0,,2,23,11.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
15,1961,2,1961-09-24,23-015,DTX,@,OAK,W 42-35,5,33,6.60,1,,3,84,28.00,1,0,0,,0,0,0,,,,0,0,,0,1,1,1.00,0,2,12,0,0,0
16,1961,3,1961-10-01,23-022,DTX,,HOU,W 26-21,6,17,2.83,0,,3,46,15.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
17,1961,4,1961-10-08,23-029,DTX,@,DEN,W 19-12,0,0,,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
18,1961,6,1961-10-22,23-043,DTX,@,HOU,L 7-38,0,0,,0,,1,33,33.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
19,1961,7,1961-10-29,23-050,DTX,,BOS,L 17-18,6,25,4.17,0,,3,27,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
20,1961,8,1961-11-03,23-055,DTX,@,BOS,L 21-28,3,9,3.00,0,,4,35,8.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
21,1961,9,1961-11-12,23-064,DTX,,BUF,L 20-30,4,7,1.75,0,,3,36,12.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0,0,0
22,1961,10,1961-11-19,23-071,DTX,@,SDG,L 14-24,4,8,2.00,0,,3,53,17.67,1,0,0,,0,0,0,,,,0,0,,0,1,3,3.00,0,1,6,0,0,0
23,1961,11,1961-11-26,23-078,DTX,,OAK,W 43-11,1,-1,-1.00,0,,2,42,21.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0,0,0
24,1961,13,1961-12-10,23-092,DTX,,DEN,W 49-21,3,3,1.00,0,,6,112,18.67,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0,0,0
25,1961,14,1961-12-17,23-099,DTX,,NYT,W 35-24,10,62,6.20,1,,3,95,31.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
26,1962,2,1962-09-23,24-014,DTX,@,OAK,W 26-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,4,0
27,1962,7,1962-10-28,24-049,DTX,@,HOU,W 31-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,1,0
