
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1988,1,1988-09-04,22-165,KAN,,CLE,L 3-6,7,24,3.43,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
2,1988,2,1988-09-11,22-172,KAN,@,SEA,L 10-31,2,6,3.00,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
3,1988,3,1988-09-18,22-179,KAN,,DEN,W 20-13,1,3,3.00,0,,0,0,,0,0,0,,0,0,0,,,,1,27,27.00,0,0,0
4,1988,4,1988-09-25,22-186,KAN,,SDG,L 23-24,2,7,3.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1988,5,1988-10-02,22-193,KAN,@,NYJ,T 17-17,0,0,,0,,1,22,22.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1988,6,1988-10-09,22-200,KAN,@,HOU,L 6-7,2,9,4.50,0,,1,15,15.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1988,7,1988-10-16,22-207,KAN,,RAI,L 17-27,1,14,14.00,0,,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1988,8,1988-10-23,22-214,KAN,,DET,L 6-7,1,1,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1988,9,1988-10-30,22-221,KAN,@,RAI,L 10-17,4,24,6.00,0,,0,0,,0,0,0,,0,0,0,,,,1,13,13.00,0,0,0
10,1988,10,1988-11-06,22-228,KAN,@,DEN,L 11-17,3,14,4.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
11,1988,11,1988-11-13,22-235,KAN,,CIN,W 31-28,0,0,,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1988,12,1988-11-20,22-242,KAN,,SEA,W 27-24,2,8,4.00,1,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
13,1988,13,1988-11-27,22-249,KAN,@,PIT,L 10-16,1,0,0.00,0,,4,35,8.75,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1988,14,1988-12-04,22-256,KAN,,NYJ,W 38-34,6,23,3.83,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
15,1988,15,1988-12-11,22-263,KAN,@,NYG,L 12-28,13,40,3.08,0,,4,32,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1988,16,1988-12-18,22-270,KAN,@,SDG,L 13-24,15,63,4.20,0,,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
17,1989,1,1989-09-10,23-171,KAN,@,DEN,L 20-34,1,2,2.00,0,,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1989,2,1989-09-17,23-178,KAN,,RAI,W 24-19,3,25,8.33,0,,1,18,18.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1989,3,1989-09-24,23-185,KAN,@,SDG,L 6-21,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
20,1989,4,1989-10-01,23-192,KAN,,CIN,L 17-21,3,6,2.00,0,,0,0,,0,0,0,,0,0,0,,,,1,14,14.00,0,0,0
21,1989,5,1989-10-08,23-199,KAN,@,SEA,W 20-16,4,15,3.75,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1989,6,1989-10-15,23-206,KAN,@,RAI,L 14-20,3,5,1.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1989,7,1989-10-22,23-213,KAN,,DAL,W 36-28,3,11,3.67,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
24,1989,8,1989-10-29,23-220,KAN,@,PIT,L 17-23,2,10,5.00,0,,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1989,9,1989-11-05,23-227,KAN,,SEA,W 20-10,3,8,2.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
26,1989,10,1989-11-12,23-234,KAN,,DEN,L 13-16,18,57,3.17,0,,0,0,,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0
27,1989,11,1989-11-19,23-241,KAN,@,CLE,T 10-10,0,0,,0,,0,0,,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
28,1989,12,1989-11-26,23-248,KAN,,HOU,W 34-0,1,4,4.00,1,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
29,1989,13,1989-12-03,23-255,KAN,,MIA,W 26-21,6,51,8.50,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1989,14,1989-12-10,23-262,KAN,@,GNB,W 21-3,7,26,3.71,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1989,15,1989-12-17,23-269,KAN,,SDG,L 13-20,1,1,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1989,16,1989-12-24,23-276,KAN,@,MIA,W 27-24,1,6,6.00,1,,1,6,6.00,0,0,0,,0,0,0,,,,1,2,2.00,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
33,1990,11,1990-11-25,24-247,KAN,@,RAI,W 27-24,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
34,1990,12,1990-12-02,24-254,KAN,@,NWE,W 37-7,2,7,3.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1990,13,1990-12-09,24-261,KAN,,DEN,W 31-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,12,12.00,0,0,0
36,1990,14,1990-12-16,24-268,KAN,,HOU,L 10-27,1,8,8.00,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1990,15,1990-12-23,24-275,KAN,@,SDG,W 24-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,46,15.33,0,0,0
38,1990,16,1990-12-29,24-281,KAN,@,CHI,W 21-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,23,23.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
39,1991,1,1991-09-01,25-162,KAN,,ATL,W 14-3,1,-2,-2.00,0,,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1991,2,1991-09-08,25-169,KAN,,NOR,L 10-17,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
41,1991,3,1991-09-16,25-177,KAN,@,HOU,L 7-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,15,15.00,0,0,0
42,1991,4,1991-09-22,25-183,KAN,,SEA,W 20-13,0,0,,0,,4,54,13.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
43,1991,5,1991-09-29,25-190,KAN,@,SDG,W 14-13,1,2,2.00,0,,0,0,,0,0,0,,0,0,0,,,,1,11,11.00,0,0,0
