
161,2003,12,2003-11-30,31-287,PIT,,CIN,L 20-24,20,62,3.10,1,2,1,5,5.00,0,0,0,,0,0,0,,,,1,6
162,2003,13,2003-12-07,31-294,PIT,,OAK,W 27-7,27,106,3.93,1,3,3,19,6.33,0,0,0,,0,0,0,,,,1,6
163,2003,14,2003-12-14,31-301,PIT,@,NYJ,L 0-6,16,68,4.25,0,3,3,7,2.33,0,0,0,,0,0,0,,,,0,0
164,2003,15,2003-12-21,31-308,PIT,,SDG,W 40-24,32,115,3.59,1,1,1,16,16.00,0,0,0,,0,0,0,,,,1,6
165,2003,16,2003-12-28,31-315,PIT,@,BAL,L 10-13,23,54,2.35,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
166,2004,1,2004-09-12,32-209,PIT,,OAK,W 24-21,5,1,0.20,3,0,0,0,,0,0,0,,0,0,0,,,,3,18
167,2004,2,2004-09-19,32-216,PIT,@,BAL,L 13-30,,,,,,,,,,,,,,,,,,,,
168,2004,3,2004-09-26,32-223,PIT,@,MIA,W 13-3,7,12,1.71,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
169,2004,4,2004-10-03,32-230,PIT,,CIN,W 28-17,6,9,1.50,2,0,0,0,,0,0,0,,0,0,0,,,,2,12
170,2004,5,2004-10-10,32-237,PIT,,CLE,W 34-23,14,34,2.43,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
171,2004,6,2004-10-17,32-244,PIT,@,DAL,W 24-20,5,8,1.60,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
172,2004,7,2004-10-31,32-258,PIT,,NWE,W 34-20,15,65,4.33,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
173,2004,8,2004-11-07,32-265,PIT,,PHI,W 27-3,33,149,4.52,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
174,2004,9,2004-11-14,32-272,PIT,@,CLE,W 24-10,29,103,3.55,2,1,1,7,7.00,0,0,0,,0,0,0,,,,2,12
175,2004,10,2004-11-21,32-279,PIT,@,CIN,W 19-14,29,129,4.45,0,2,1,3,3.00,0,0,0,,0,0,0,,,,0,0
176,2004,11,2004-11-28,32-286,PIT,,WAS,W 16-7,31,100,3.23,1,1,1,20,20.00,0,0,0,,0,0,0,,,,1,6
177,2004,12,2004-12-05,32-293,PIT,@,JAX,W 17-16,3,17,5.67,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
178,2004,13,2004-12-12,32-300,PIT,,NYJ,W 17-6,10,57,5.70,1,0,0,0,,0,1,1,100.00,10,1,0,147.9,10.00,30.00,1,6
179,2004,14,2004-12-18,32-306,PIT,@,NYG,W 33-30,36,140,3.89,1,2,1,3,3.00,0,0,0,,0,0,0,,,,1,6
180,2004,15,2004-12-26,32-314,PIT,,BAL,W 20-7,27,117,4.33,0,2,2,13,6.50,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
181,2005,4,2005-10-10,33-236,PIT,@,SDG,W 24-22,17,54,3.18,1,1,1,16,16.00,0,0,0,,0,0,0,,,,1,6
182,2005,5,2005-10-16,33-242,PIT,,JAX,L 17-23,4,4,1.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
183,2005,6,2005-10-23,33-249,PIT,@,CIN,W 27-13,13,56,4.31,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
184,2005,7,2005-10-31,33-257,PIT,,BAL,W 20-19,8,22,2.75,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
185,2005,9,2005-11-13,33-270,PIT,,CLE,W 34-21,9,28,3.11,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
186,2005,10,2005-11-20,33-277,PIT,@,BAL,L 13-16,2,0,0.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
187,2005,11,2005-11-28,33-285,PIT,@,IND,L 7-26,6,9,1.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
188,2005,12,2005-12-04,33-291,PIT,,CIN,L 31-38,8,13,1.63,1,3,3,24,8.00,0,0,0,,0,0,0,,,,1,6
189,2005,13,2005-12-11,33-298,PIT,,CHI,W 21-9,17,101,5.94,2,0,0,0,,0,0,0,,0,0,0,,,,2,12
190,2005,14,2005-12-18,33-305,PIT,@,MIN,W 18-3,9,16,1.78,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
191,2005,15,2005-12-24,33-311,PIT,@,CLE,W 41-0,7,24,3.43,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
192,2005,16,2006-01-01,33-319,PIT,,DET,W 35-21,10,41,4.10,3,0,0,0,,0,0,0,,0,0,0,,,,3,18
,,,192 Games,,,,,102-89-1,3479,13662,3.93,91,282,201,1460,7.26,3,3,6,50.00,63,3,1,87.5,10.50,13.00,94,564
