
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1964,4,1964-10-04,24-311,NYG,@,DET,L 3-26,7,45,6.43,0,,0,0,,0,0,0
2,1964,5,1964-10-11,24-318,NYG,@,DAL,T 13-13,11,37,3.36,0,,0,0,,0,0,0
3,1964,6,1964-10-18,24-325,NYG,,PHI,L 17-23,12,42,3.50,0,,0,0,,0,0,0
4,1964,7,1964-10-25,24-332,NYG,@,CLE,L 20-42,20,94,4.70,0,,5,68,13.60,1,1,6
5,1964,8,1964-11-01,24-339,NYG,,STL,W 34-17,12,44,3.67,0,,3,50,16.67,2,2,12
6,1964,9,1964-11-08,24-346,NYG,,DAL,L 21-31,14,44,3.14,0,,2,31,15.50,0,0,0
7,1964,13,1964-12-06,25-008,NYG,,MIN,L 21-30,12,50,4.17,0,,1,29,29.00,0,0,0
8,1964,14,1964-12-12,25-014,NYG,,CLE,L 20-52,12,46,3.83,0,,3,26,8.67,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
9,1965,1,1965-09-19,25-295,NYG,@,DAL,L 2-31,4,3,0.75,0,,0,0,,0,0,0
10,1965,5,1965-10-17,25-323,NYG,,PHI,W 35-27,7,22,3.14,0,,0,0,,0,0,0
11,1965,6,1965-10-24,25-330,NYG,,CLE,L 14-38,4,23,5.75,0,,1,12,12.00,0,0,0
12,1965,8,1965-11-07,25-344,NYG,,WAS,L 7-23,2,6,3.00,0,,1,5,5.00,0,0,0
13,1965,12,1965-12-05,26-007,NYG,,PIT,W 35-10,5,30,6.00,0,,0,0,,0,0,0
14,1965,13,1965-12-12,26-014,NYG,@,WAS,W 27-10,2,12,6.00,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
15,1966,1,1966-09-11,26-287,ATL,,RAM,L 14-19,6,91,15.17,0,,1,25,25.00,0,0,0
16,1966,2,1966-09-18,26-294,ATL,@,PHI,L 10-23,6,22,3.67,0,,0,0,,0,0,0
17,1966,3,1966-09-25,26-301,ATL,@,DET,L 10-28,6,23,3.83,1,,0,0,,0,1,6
18,1966,4,1966-10-02,26-308,ATL,,DAL,L 14-47,10,42,4.20,0,,1,0,0.00,0,0,0
19,1966,5,1966-10-09,26-315,ATL,@,WAS,L 20-33,8,34,4.25,0,,1,12,12.00,0,0,0
20,1966,6,1966-10-16,26-322,ATL,,SFO,L 7-44,5,11,2.20,0,,2,-2,-1.00,0,0,0
21,1966,7,1966-10-23,26-329,ATL,@,GNB,L 3-56,8,51,6.38,0,,1,5,5.00,0,0,0
22,1966,8,1966-10-30,26-336,ATL,,CLE,L 17-49,11,32,2.91,1,,0,0,,0,1,6
23,1966,9,1966-11-13,26-350,ATL,,BAL,L 7-19,16,53,3.31,0,,1,13,13.00,0,0,0
24,1966,10,1966-11-20,26-357,ATL,@,NYG,W 27-16,14,51,3.64,0,,5,35,7.00,2,2,12
25,1966,11,1966-11-27,26-364,ATL,@,CHI,L 6-23,7,8,1.14,0,,1,5,5.00,0,0,0
26,1966,12,1966-12-04,27-006,ATL,@,MIN,W 20-13,12,10,0.83,1,,1,35,35.00,0,1,6
27,1966,13,1966-12-11,27-013,ATL,,STL,W 16-10,8,17,2.13,0,,1,9,9.00,1,1,6
28,1966,14,1966-12-18,27-020,ATL,,PIT,L 33-57,4,13,3.25,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
29,1967,1,1967-09-17,27-293,ATL,@,BAL,L 31-38,7,16,2.29,0,,4,46,11.50,0,0,0
30,1967,2,1967-09-24,27-300,ATL,@,SFO,L 7-38,7,15,2.14,1,,0,0,,0,1,6
31,1967,3,1967-10-01,27-307,ATL,@,GNB,L 0-23,7,12,1.71,0,,0,0,,0,0,0
32,1967,5,1967-10-15,27-321,NOR,@,DAL,L 10-14,6,15,2.50,0,,1,-2,-2.00,0,0,0
33,1967,6,1967-10-22,27-328,NOR,@,SFO,L 13-27,9,42,4.67,0,,2,10,5.00,0,0,0
34,1967,7,1967-10-29,27-335,NOR,,PIT,L 10-14,7,24,3.43,0,,0,0,,0,0,0
35,1967,8,1967-11-05,27-342,NOR,,PHI,W 31-24,5,19,3.80,0,,0,0,,0,0,0
36,1967,10,1967-11-19,27-356,NOR,@,PHI,L 21-48,3,14,4.67,0,,0,0,,0,0,0
37,1967,11,1967-11-26,27-363,NOR,,ATL,W 27-24,11,47,4.27,0,,3,35,11.67,0,0,0
38,1967,12,1967-12-03,28-005,NOR,@,STL,L 20-31,7,22,3.14,0,,1,6,6.00,0,0,0
39,1967,13,1967-12-10,28-012,NOR,@,BAL,L 10-30,6,4,0.67,0,,0,0,,0,0,0
40,1967,14,1967-12-17,28-019,NOR,@,WAS,W 30-14,5,11,2.20,0,,2,12,6.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
41,1968,2,1968-09-22,28-299,NOR,,WAS,W 37-17,1,6,6.00,0,,1,-9,-9.00,0,0,0
42,1968,4,1968-10-06,28-313,NOR,@,NYG,L 21-38,1,11,11.00,0,,0,0,,0,0,0
43,1968,5,1968-10-13,28-320,NOR,,MIN,W 20-17,1,4,4.00,0,,0,0,,0,0,0
44,1968,6,1968-10-20,28-327,NOR,@,PIT,W 16-12,2,4,2.00,1,,0,0,,0,1,6
45,1968,9,1968-11-10,28-348,NOR,@,CLE,L 17-35,2,14,7.00,0,,0,0,,0,0,0
46,1968,10,1968-11-17,28-355,NOR,@,GNB,L 7-29,7,30,4.29,0,,0,0,,0,0,0
47,1968,11,1968-11-24,28-362,NOR,@,DET,T 20-20,2,15,7.50,0,,0,0,,0,0,0
48,1968,12,1968-12-01,29-003,NOR,,CHI,L 17-23,2,9,4.50,0,,0,0,,0,0,0
49,1968,13,1968-12-08,29-010,NOR,@,PHI,L 17-29,3,6,2.00,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
50,1969,1,1969-09-21,29-297,NOR,,WAS,L 20-26,1,1,1.00,0,,0,0,,0,0,0
51,1969,3,1969-10-05,29-311,NOR,@,RAM,L 17-36,4,17,4.25,0,,0,0,,0,0,0
52,1969,4,1969-10-12,29-318,NOR,,CLE,L 17-27,3,16,5.33,0,,1,10,10.00,0,0,0
53,1969,6,1969-10-26,29-332,NOR,@,PHI,L 10-13,0,0,,0,,1,1,1.00,0,0,0
54,1969,7,1969-11-02,29-339,NOR,@,STL,W 51-42,7,12,1.71,1,,2,32,16.00,1,2,12
55,1969,8,1969-11-09,29-346,NOR,@,DAL,L 17-33,1,0,0.00,0,,3,19,6.33,0,0,0
56,1969,10,1969-11-23,29-360,NOR,,SFO,W 43-38,3,19,6.33,1,,0,0,,0,1,6
57,1969,11,1969-11-30,30-002,NOR,,PHI,W 26-17,1,-3,-3.00,0,,0,0,,0,0,0
58,1969,12,1969-12-07,30-009,NOR,@,ATL,L 17-45,1,1,1.00,1,,1,6,6.00,0,1,6
59,1969,13,1969-12-14,30-016,NOR,@,WAS,L 14-17,2,22,11.00,1,,0,0,,0,1,6
60,1969,14,1969-12-21,30-023,NOR,,PIT,W 27-24,2,0,0.00,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
61,1970,1,1970-09-20,30-296,NOR,,ATL,L 3-14,1,9,9.00,0,,0,0,,0,0,0
62,1970,3,1970-10-04,30-310,NOR,,NYG,W 14-10,13,34,2.62,0,,1,7,7.00,0,0,0
63,1970,4,1970-10-11,30-317,NOR,@,STL,L 17-24,2,2,1.00,0,,0,0,,0,0,0
,,,63 Games,,,,,18-43-2,387,1426,3.68,9,,54,531,9.83,7,16,96
