
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1969,1,1969-09-21,23-184,ATL,,SFO,W 24-12,5,69,13.80,1,,0,0,,0,0,0,,0,0,0,,,,2,17,8.50,0,1,6
2,1969,2,1969-09-28,23-191,ATL,@,RAM,L 7-17,17,82,4.82,0,,0,0,,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,1,4,4.00,0,0,0
3,1969,3,1969-10-05,23-198,ATL,,BAL,L 14-21,4,9,2.25,0,,0,0,,0,0,0,,0,0,0,,,,2,40,20.00,0,0,0
4,1969,4,1969-10-12,23-205,ATL,,DAL,L 17-24,4,3,0.75,0,,2,13,6.50,0,0,0,,0,0,0,,,,2,38,19.00,0,0,0
5,1969,5,1969-10-19,23-212,ATL,@,SFO,W 21-7,4,23,5.75,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1969,6,1969-10-26,23-219,ATL,@,GNB,L 10-28,2,3,1.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1969,7,1969-11-02,23-226,ATL,,RAM,L 6-38,9,8,0.89,0,,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0
8,1969,8,1969-11-09,23-233,ATL,@,DET,L 21-27,4,24,6.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1969,9,1969-11-16,23-240,ATL,,CHI,W 48-31,6,47,7.83,0,,1,18,18.00,0,0,0,,0,0,0,,,,1,26,26.00,0,0,0
10,1969,10,1969-11-23,23-247,ATL,@,WAS,L 20-27,7,35,5.00,0,,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
11,1970,1,1970-09-20,24-183,ATL,@,NOR,W 14-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,14,14.00,0,0,0
12,1970,2,1970-09-27,24-190,ATL,@,GNB,L 24-27,0,0,,0,,1,1,1.00,0,0,0,,0,0,0,,,,1,27,27.00,0,0,0
13,1970,6,1970-10-25,24-218,ATL,,NOR,W 32-14,5,28,5.60,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1970,7,1970-11-01,24-225,ATL,,CHI,L 14-23,4,15,3.75,0,,2,25,12.50,1,0,0,,0,0,0,,,,1,24,24.00,0,1,6
15,1970,9,1970-11-15,24-239,ATL,@,PHI,T 13-13,5,17,3.40,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1970,10,1970-11-22,24-246,ATL,,RAM,L 7-17,5,21,4.20,0,,5,110,22.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
17,1970,11,1970-11-30,24-254,ATL,,MIA,L 7-20,8,29,3.63,0,,2,6,3.00,1,0,0,,0,0,0,,,,1,30,30.00,0,1,6
18,1970,12,1970-12-06,24-260,ATL,@,SFO,L 20-24,7,32,4.57,0,,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1970,13,1970-12-13,24-267,ATL,,PIT,W 27-16,10,31,3.10,0,,1,22,22.00,0,0,0,,0,0,0,,,,2,53,26.50,0,0,0
20,1970,14,1970-12-20,24-274,ATL,,MIN,L 7-37,8,4,0.50,0,,4,19,4.75,0,0,0,,0,0,0,,,,2,41,20.50,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
21,1971,1,1971-09-20,25-183,DET,,MIN,L 13-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0
22,1971,2,1971-09-26,25-189,DET,@,NWE,W 34-7,4,12,3.00,0,,1,21,21.00,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
23,1971,4,1971-10-10,25-203,DET,,GNB,W 31-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,69,23.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
24,1973,2,1973-09-23,27-186,NWE,,KAN,L 7-10,5,-1,-0.20,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,24 Games,,,,,8-15-1,123,491,3.99,1,,21,240,11.43,3,0,1,0.00,0,0,1,0.0,0.00,-45.00,22,439,19.95,0,4,24
