
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,2003,1,2003-09-07,22-348,JAX,@,CAR,L 23-24,2,4,2.00,0,1,1,3,3.00,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0,,0,0,0
2,2003,2,2003-09-14,22-355,JAX,,BUF,L 17-38,5,5,1.00,0,2,1,6,6.00,0,0,0,,0,0,0,,,,3,84,28.00,0,0,0,,0,0,0
3,2003,3,2003-09-21,22-362,JAX,@,IND,L 13-23,3,14,4.67,0,0,0,0,,0,0,0,,0,0,0,,,,3,51,17.00,0,0,0,,0,0,0
4,2003,4,2003-09-28,23-004,JAX,@,HOU,L 20-24,0,0,,0,0,0,0,,0,1,1,100.00,32,0,0,118.7,32.00,32.00,0,0,,0,0,0,,0,0,0
5,2003,5,2003-10-05,23-011,JAX,,SDG,W 27-21,2,7,3.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
6,2003,6,2003-10-12,23-018,JAX,,MIA,L 10-24,4,15,3.75,0,1,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
7,2003,7,2003-10-26,23-032,JAX,,TEN,L 17-30,0,0,,0,2,2,7,3.50,0,0,0,,0,0,0,,,,4,46,11.50,0,0,0,,0,0,0
8,2003,8,2003-11-02,23-039,JAX,@,BAL,L 17-24,6,28,4.67,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
9,2003,9,2003-11-09,23-046,JAX,,IND,W 28-23,3,5,1.67,0,0,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,2,47,23.50,0,0,0,,0,0,0
10,2003,10,2003-11-16,23-053,JAX,@,TEN,L 3-10,6,20,3.33,0,2,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
11,2003,11,2003-11-23,23-060,JAX,@,NYJ,L 10-13,3,37,12.33,0,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
12,2003,12,2003-11-30,23-067,JAX,,TAM,W 17-10,2,9,4.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
13,2003,13,2003-12-07,23-074,JAX,,HOU,W 27-0,10,54,5.40,1,3,3,15,5.00,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0,,0,1,6
14,2003,14,2003-12-14,23-081,JAX,@,NWE,L 13-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2003,15,2003-12-21,23-088,JAX,,NOR,W 20-19,4,11,2.75,0,1,1,14,14.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
16,2003,16,2003-12-28,23-095,JAX,@,ATL,L 14-21,3,3,1.00,1,3,3,31,10.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
