
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1979,3,1979-09-16,22-126,RAM,,SFO,W 27-24,2,24,12.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
2,1979,4,1979-09-23,22-133,RAM,@,TAM,L 6-21,0,0,,0,,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
3,1979,5,1979-09-30,22-140,RAM,,STL,W 21-0,6,24,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1979,6,1979-10-07,22-147,RAM,@,NOR,W 35-17,3,2,0.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1979,7,1979-10-14,22-154,RAM,@,DAL,L 6-30,,,,,,,,,,,,,,,,,,,0,43,,0,,
6,1979,8,1979-10-21,22-161,RAM,,SDG,L 16-40,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,45,22.50,0,0,0
7,1979,9,1979-10-28,22-168,RAM,,NYG,L 14-20,5,17,3.40,0,,2,28,14.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
8,1979,10,1979-11-04,22-175,RAM,@,SEA,W 24-0,9,42,4.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1979,12,1979-11-19,22-190,RAM,,ATL,W 20-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
10,1979,13,1979-11-25,22-196,RAM,@,SFO,W 26-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,45,22.50,0,0,0
11,1979,14,1979-12-02,22-203,RAM,,MIN,W 27-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,50,12.50,0,0,0
12,1979,15,1979-12-09,22-210,RAM,@,ATL,W 34-13,2,2,1.00,0,,0,0,,0,0,0,,0,0,0,,,,2,35,17.50,0,0,0
13,1979,16,1979-12-16,22-217,RAM,,NOR,L 14-29,2,3,1.50,1,,1,9,9.00,0,0,0,,0,0,0,,,,4,70,17.50,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
14,1980,2,1980-09-11,23-121,RAM,@,TAM,L 9-10,3,11,3.67,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1980,3,1980-09-21,23-131,RAM,,GNB,W 51-21,4,5,1.25,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1980,4,1980-09-28,23-138,RAM,@,NYG,W 28-7,7,12,1.71,0,,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
17,1980,5,1980-10-05,23-145,RAM,,SFO,W 48-26,4,7,1.75,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1980,6,1980-10-12,23-152,RAM,@,STL,W 21-13,16,73,4.56,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1980,7,1980-10-19,23-159,RAM,@,SFO,W 31-17,5,12,2.40,0,,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
20,1981,1,1981-09-06,24-116,MIA,@,STL,W 20-7,4,40,10.00,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
21,1981,2,1981-09-10,24-120,MIA,,PIT,W 30-10,1,1,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1981,8,1981-10-25,24-165,MIA,@,DAL,L 27-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
23,1981,9,1981-11-01,24-172,MIA,,BAL,W 27-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
24,1981,10,1981-11-08,24-179,MIA,@,NWE,W 30-27,3,16,5.33,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1981,11,1981-11-15,24-186,MIA,,OAK,L 17-33,4,35,8.75,1,,3,30,10.00,0,0,0,,0,0,0,,,,1,11,11.00,0,1,6
26,1981,12,1981-11-22,24-193,MIA,@,NYJ,L 15-16,5,4,0.80,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
27,1981,13,1981-11-30,24-201,MIA,,PHI,W 13-10,3,10,3.33,0,,1,-7,-7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1981,14,1981-12-06,24-207,MIA,,NWE,W 24-14,0,0,,0,,1,4,4.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
29,1981,15,1981-12-13,24-214,MIA,@,KAN,W 17-7,4,13,3.25,0,,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1981,16,1981-12-19,24-220,MIA,,BUF,W 16-6,13,27,2.08,0,,1,2,2.00,0,1,1,100.00,14,0,0,118.7,14.00,14.00,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
31,1982,1,1982-09-12,25-122,MIA,@,NYJ,W 45-28,6,18,3.00,0,,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1982,2,1982-09-19,25-129,MIA,,BAL,W 24-20,0,0,,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1982,3,1982-11-21,25-192,MIA,@,BUF,W 9-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,,
34,1982,4,1982-11-29,25-200,MIA,@,TAM,L 17-23,3,7,2.33,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1982,5,1982-12-05,25-206,MIA,,MIN,W 22-14,3,13,4.33,0,,1,7,7.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
36,1982,6,1982-12-12,25-213,MIA,@,NWE,L 0-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,,
37,1982,7,1982-12-18,25-219,MIA,,NYJ,W 20-19,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,,
38,1982,8,1982-12-27,25-228,MIA,,BUF,W 27-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,,
39,1982,9,1983-01-02,25-234,MIA,@,BAL,W 34-7,1,13,13.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
40,1983,1,1983-09-04,26-114,MIA,@,BUF,W 12-0,0,0,,0,,,,,,,,,,,,,,,,,,,,
