
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2009,2,2009-09-20,23-091,NYG,@,DAL,W 33-31,,,,,,,,,,,,,,,,
2,2009,3,2009-09-27,23-098,NYG,@,TAM,W 24-0,6,23,3.83,0,1,0,0,,0,0,0,,0,0.0,0,0
3,2009,4,2009-10-04,23-105,NYG,@,KAN,W 27-16,,,,,,,,,,,,,,,,
4,2009,5,2009-10-11,23-112,NYG,,OAK,W 44-7,5,16,3.20,0,0,0,0,,0,0,0,,0,0.0,0,0
5,2009,6,2009-10-18,23-119,NYG,@,NOR,L 27-48,,,,,,,,,,,,,,,,
6,2009,11,2009-11-26,23-158,NYG,@,DEN,L 6-26,,,,,,,,,,,,,,,,
7,2009,12,2009-12-06,23-168,NYG,,DAL,W 31-24,,,,,,,,,,,,,,,,
8,2009,14,2009-12-21,23-183,NYG,@,WAS,W 45-12,2,4,2.00,0,0,0,0,,0,0,0,,0,0.0,0,0
9,2009,15,2009-12-27,23-189,NYG,,CAR,L 9-41,0,0,,0,0,0,0,,0,1,15,15.00,0,0.0,0,0
10,2009,16,2010-01-03,23-196,NYG,@,MIN,L 7-44,0,0,,0,,0,0,,0,0,0,,0,0.0,0,1
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
11,2010,7,2010-10-24,24-125,ATL,,CIN,W 39-32,1,23,23.00,0,0,0,0,,0,0,0,,0,0.0,0,0
12,2010,8,2010-11-07,24-139,ATL,,TAM,W 27-21,,,,,,,,,,,,,,,,
13,2010,9,2010-11-11,24-143,ATL,,BAL,W 26-21,0,0,,0,0,0,0,,0,0,0,,0,0.0,0,0
14,2010,11,2010-11-28,24-160,ATL,,GNB,W 20-17,0,0,,0,1,1,0,0.00,0,0,0,,0,0.0,0,0
15,2010,12,2010-12-05,24-167,ATL,@,TAM,W 28-24,0,0,,0,2,1,10,10.00,0,0,0,,0,0.0,0,0
16,2010,13,2010-12-12,24-174,ATL,@,CAR,W 31-10,6,8,1.33,0,1,0,0,,0,0,0,,0,0.0,1,0
17,2010,14,2010-12-19,24-181,ATL,@,SEA,W 34-18,1,4,4.00,0,0,0,0,,0,0,0,,0,0.0,0,0
18,2010,15,2010-12-27,24-189,ATL,,NOR,L 14-17,,,,,,,,,,,,,,,,
19,2010,16,2011-01-02,24-195,ATL,,CAR,W 31-10,2,1,0.50,0,1,1,-4,-4.00,0,0,0,,0,0.0,0,0
,,,19 Games,,,,,14-5-0,23,79,3.43,0,6,3,6,2.00,0,1,15,15.00,0,0.0,1,1
