
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
1,1967,1,1967-09-17,22-318,DET,@,GNB,T 17-17,16,95,5.94,0,,1,-2,-2.00,0,0,0,,0,0,0,,,,0,0
2,1967,2,1967-09-24,22-325,DET,,CLE,W 31-14,15,75,5.00,0,,7,82,11.71,1,0,0,,0,0,0,,,,1,6
3,1967,3,1967-10-01,22-332,DET,@,STL,L 28-38,13,59,4.54,1,,5,33,6.60,0,0,0,,0,0,0,,,,1,6
4,1967,4,1967-10-08,22-339,DET,,GNB,L 17-27,12,53,4.42,0,,4,6,1.50,0,0,0,,0,0,0,,,,0,0
5,1967,5,1967-10-15,22-346,DET,@,CHI,L 3-14,8,31,3.88,0,,0,0,,0,0,0,,0,0,0,,,,0,0
6,1967,7,1967-10-29,22-360,DET,@,SFO,W 45-3,12,46,3.83,1,,0,0,,0,0,0,,0,0,0,,,,1,6
7,1967,8,1967-11-05,23-002,DET,,CHI,L 13-27,17,53,3.12,1,,3,45,15.00,1,0,1,0.00,0,0,0,39.6,0.00,0.00,2,12
8,1967,9,1967-11-12,23-009,DET,@,MIN,T 10-10,24,197,8.21,0,,2,10,5.00,0,0,0,,0,0,0,,,,0,0
9,1967,10,1967-11-19,23-016,DET,@,BAL,L 7-41,16,66,4.13,0,,1,14,14.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0
10,1967,11,1967-11-23,23-020,DET,,RAM,L 7-31,22,27,1.23,0,,3,-1,-0.33,0,0,0,,0,0,0,,,,0,0
11,1967,12,1967-12-03,23-030,DET,,PIT,L 14-24,14,30,2.14,0,,8,70,8.75,1,0,0,,0,0,0,,,,1,6
12,1967,13,1967-12-10,23-037,DET,@,NYG,W 30-7,16,59,3.69,0,,4,48,12.00,0,0,0,,0,0,0,,,,0,0
13,1967,14,1967-12-17,23-044,DET,,MIN,W 14-3,21,69,3.29,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
14,1968,1,1968-09-15,23-317,DET,@,DAL,L 13-59,11,21,1.91,0,,1,45,45.00,1,0,0,,0,0,0,,,,1,6
15,1968,2,1968-09-22,23-324,DET,,CHI,W 42-0,12,51,4.25,0,,2,93,46.50,1,0,0,,0,0,0,,,,1,6
16,1968,3,1968-09-29,23-331,DET,@,GNB,W 23-17,23,92,4.00,1,,2,28,14.00,0,0,0,,0,0,0,,,,1,6
17,1968,4,1968-10-06,23-338,DET,@,MIN,L 10-24,11,43,3.91,0,,5,86,17.20,1,0,0,,0,0,0,,,,1,6
18,1968,5,1968-10-13,23-345,DET,@,CHI,W 28-10,18,138,7.67,2,,6,73,12.17,1,0,0,,0,0,0,,,,3,18
19,1968,6,1968-10-20,23-352,DET,,GNB,T 14-14,29,145,5.00,0,,2,7,3.50,0,0,0,,0,0,0,,,,0,0
20,1968,7,1968-10-27,23-359,DET,,SFO,L 7-14,2,9,4.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0
21,1968,9,1968-11-10,24-007,DET,,BAL,L 10-27,7,26,3.71,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0
22,1968,10,1968-11-17,24-014,DET,,MIN,L 6-13,15,72,4.80,0,,5,33,6.60,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
23,1969,1,1969-09-21,24-322,DET,@,PIT,L 13-16,10,35,3.50,0,,10,59,5.90,0,0,0,,0,0,0,,,,0,0
24,1969,2,1969-09-28,24-329,DET,,NYG,W 24-0,12,52,4.33,1,,1,24,24.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,6
25,1969,3,1969-10-05,24-336,DET,@,CLE,W 28-21,19,64,3.37,1,,1,16,16.00,0,0,0,,0,0,0,,,,1,6
26,1969,4,1969-10-12,24-343,DET,,GNB,L 17-28,14,91,6.50,2,,1,-5,-5.00,0,0,0,,0,0,0,,,,2,12
27,1969,5,1969-10-19,24-350,DET,,CHI,W 13-7,3,3,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
28,1970,1,1970-09-20,25-321,DET,@,GNB,W 40-0,17,70,4.12,2,,4,18,4.50,0,0,0,,0,0,0,,,,2,12
29,1970,2,1970-09-27,25-328,DET,,CIN,W 38-3,13,70,5.38,1,,3,2,0.67,1,0,0,,0,0,0,,,,2,12
