
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1995,1,1995-09-03,22-275,IND,,CIN,L 21-24,0,0,,0,,0,0,,0,,
2,1995,2,1995-09-10,22-282,IND,@,NYJ,W 27-24,0,0,,0,,0,0,,0,,
3,1995,3,1995-09-17,22-289,IND,@,BUF,L 14-20,0,0,,0,,0,0,,0,,
4,1995,4,1995-10-01,22-303,IND,,STL,W 21-18,0,0,,0,,0,0,,0,,
5,1995,5,1995-10-08,22-310,IND,@,MIA,W 27-24,0,0,,0,,0,0,,0,,
6,1995,6,1995-10-15,22-317,IND,,SFO,W 18-17,0,0,,0,,0,0,,0,,
7,1995,7,1995-10-22,22-324,IND,@,OAK,L 17-30,0,0,,0,,0,0,,0,,
8,1995,8,1995-10-29,22-331,IND,,NYJ,W 17-10,0,0,,0,,0,0,,0,,
9,1995,9,1995-11-05,22-338,IND,,BUF,L 10-16,0,0,,0,1,1,16,16.00,0,0,0
10,1995,10,1995-11-12,22-345,IND,@,NOR,L 14-17,0,0,,0,,0,0,,0,,
11,1995,11,1995-11-19,22-352,IND,@,NWE,W 24-10,0,0,,0,1,0,0,,0,,
12,1995,12,1995-11-26,22-359,IND,,MIA,W 36-28,0,0,,0,,0,0,,0,,
13,1995,13,1995-12-03,23-001,IND,@,CAR,L 10-13,0,0,,0,,0,0,,0,,
14,1995,14,1995-12-10,23-008,IND,@,JAX,W 41-31,0,0,,0,,0,0,,0,,
15,1995,15,1995-12-17,23-015,IND,,SDG,L 24-27,1,0,0.00,0,1,1,19,19.00,0,0,0
16,1995,16,1995-12-23,23-021,IND,,NWE,W 10-7,0,0,,0,1,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
17,1996,1,1996-09-01,23-274,IND,,ARI,W 20-13,3,19,6.33,0,1,1,2,2.00,1,1,6
18,1996,2,1996-09-08,23-281,IND,@,NYJ,W 21-7,6,15,2.50,0,2,2,18,9.00,0,0,0
19,1996,3,1996-09-15,23-288,IND,@,DAL,W 25-24,10,36,3.60,0,4,4,60,15.00,0,0,0
20,1996,4,1996-09-23,23-296,IND,,MIA,W 10-6,9,81,9.00,0,3,2,12,6.00,0,0,0
21,1996,5,1996-10-06,23-309,IND,@,BUF,L 13-16,3,13,4.33,0,5,2,4,2.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
22,1997,1,1997-08-31,24-272,IND,@,MIA,L 10-16,3,12,4.00,0,6,4,15,3.75,0,0,0
23,1997,2,1997-09-07,24-279,IND,,NWE,L 6-31,0,0,,0,,0,0,,0,,
24,1997,3,1997-09-14,24-286,IND,,SEA,L 3-31,3,9,3.00,0,3,2,7,3.50,0,0,0
25,1997,4,1997-09-21,24-293,IND,@,BUF,L 35-37,10,33,3.30,0,0,0,0,,0,0,0
26,1997,5,1997-10-05,24-307,IND,,NYJ,L 12-16,2,5,2.50,0,2,2,20,10.00,0,0,0
27,1997,6,1997-10-12,24-314,IND,@,PIT,L 22-24,7,21,3.00,0,2,0,0,,0,0,0
28,1997,7,1997-10-20,24-322,IND,,BUF,L 6-9,5,20,4.00,0,0,0,0,,0,0,0
29,1997,8,1997-10-26,24-328,IND,@,SDG,L 19-35,5,9,1.80,0,1,0,0,,0,0,0
30,1997,9,1997-11-02,24-335,IND,,TAM,L 28-31,14,81,5.79,0,3,3,29,9.67,0,0,0
31,1997,10,1997-11-09,24-342,IND,,CIN,L 13-28,3,8,2.67,0,2,1,14,14.00,0,0,0
32,1997,11,1997-11-16,24-349,IND,,GNB,W 41-38,10,27,2.70,0,1,1,19,19.00,0,0,0
33,1997,12,1997-11-23,24-356,IND,@,DET,L 10-32,2,-7,-3.50,0,2,2,8,4.00,0,0,0
34,1997,13,1997-11-30,24-363,IND,@,NWE,L 17-20,7,23,3.29,0,0,0,0,,0,0,0
35,1997,14,1997-12-07,25-005,IND,@,NYJ,W 22-14,15,36,2.40,1,1,0,0,,0,1,6
36,1997,15,1997-12-14,25-012,IND,,MIA,W 41-0,6,10,1.67,0,1,0,0,,0,0,0
37,1997,16,1997-12-21,25-019,IND,@,MIN,L 28-39,3,13,4.33,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
38,1998,1,1998-09-06,25-278,IND,,MIA,L 15-24,1,5,5.00,0,1,0,0,,0,0,0
39,1998,4,1998-09-27,25-299,IND,,NOR,L 13-19,1,0,0.00,0,1,1,1,1.00,0,0,0
40,1998,15,1998-12-20,26-018,JAX,@,MIN,L 10-50,0,0,,0,2,1,4,4.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
41,1999,4,1999-10-03,26-305,OAK,@,SEA,L 21-22,3,11,3.67,0,0,0,0,,0,0,0
42,1999,5,1999-10-10,26-312,OAK,,DEN,L 13-16,6,11,1.83,0,4,4,22,5.50,0,0,0
43,1999,6,1999-10-17,26-319,OAK,@,BUF,W 20-14,7,4,0.57,0,0,0,0,,0,0,0
44,1999,7,1999-10-24,26-326,OAK,,NYJ,W 24-23,3,6,2.00,1,2,0,0,,0,1,6
45,1999,8,1999-10-31,26-333,OAK,,MIA,L 9-16,,,,,0,,,,,,
46,1999,9,1999-11-14,26-347,OAK,,SDG,W 28-9,1,2,2.00,0,0,0,0,,0,0,0
47,1999,10,1999-11-22,26-355,OAK,@,DEN,L 21-27,,,,,0,,,,,,
48,1999,11,1999-11-28,26-361,OAK,,KAN,L 34-37,2,5,2.50,0,1,1,6,6.00,0,0,0
49,1999,12,1999-12-05,27-003,OAK,,SEA,W 30-21,6,4,0.67,1,0,0,0,,0,1,6
50,1999,13,1999-12-09,27-007,OAK,@,TEN,L 14-21,3,8,2.67,1,0,0,0,,0,1,6
51,1999,14,1999-12-19,27-017,OAK,,TAM,W 45-0,8,32,4.00,0,2,1,7,7.00,0,0,0
52,1999,15,1999-12-26,27-024,OAK,@,SDG,L 20-23,2,3,1.50,1,1,0,0,,0,1,6
53,1999,16,2000-01-02,27-031,OAK,@,KAN,W 41-38,4,5,1.25,0,2,2,21,10.50,1,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
54,2000,1,2000-09-03,27-276,OAK,,SDG,W 9-6,1,0,0.00,0,0,0,0,,0,0,0
55,2000,2,2000-09-10,27-283,OAK,@,IND,W 38-31,,,,,0,,,,,,
56,2000,3,2000-09-17,27-290,OAK,,DEN,L 24-33,,,,,0,,,,,,
57,2000,4,2000-09-24,27-297,OAK,,CLE,W 36-10,1,2,2.00,1,0,0,0,,0,1,6
58,2000,5,2000-10-08,27-311,OAK,@,SFO,W 34-28,0,0,,0,5,2,1,0.50,0,0,0
59,2000,6,2000-10-15,27-318,OAK,@,KAN,W 20-17,,,,,0,,,,,,
60,2000,7,2000-10-22,27-325,OAK,,SEA,W 31-3,,,,,0,,,,,,
61,2000,8,2000-10-29,27-332,OAK,@,SDG,W 15-13,3,8,2.67,0,0,0,0,,0,0,0
62,2000,9,2000-11-05,27-339,OAK,,KAN,W 49-31,2,1,0.50,1,3,2,28,14.00,0,1,6
63,2000,10,2000-11-13,27-347,OAK,@,DEN,L 24-27,5,16,3.20,2,0,0,0,,0,2,12
64,2000,11,2000-11-19,27-353,OAK,@,NOR,W 31-22,17,44,2.59,2,3,2,4,2.00,0,2,12
65,2000,12,2000-11-26,27-360,OAK,,ATL,W 41-14,10,48,4.80,1,0,0,0,,0,1,6
66,2000,13,2000-12-03,28-001,OAK,@,PIT,L 20-21,1,2,2.00,0,0,0,0,,0,0,0
67,2000,14,2000-12-10,28-008,OAK,,NYJ,W 31-7,1,-1,-1.00,0,0,0,0,,0,0,0
68,2000,15,2000-12-16,28-014,OAK,@,SEA,L 24-27,,,,,,,,,,,
69,2000,16,2000-12-24,28-022,OAK,,CAR,W 52-9,2,10,5.00,0,4,4,29,7.25,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
70,2001,1,2001-09-09,28-281,OAK,@,KAN,W 27-24,0,0,,0,2,2,10,5.00,0,0,0
71,2001,2,2001-09-23,28-295,OAK,@,MIA,L 15-18,1,8,8.00,0,0,0,0,,0,0,0
72,2001,3,2001-09-30,28-302,OAK,,SEA,W 38-14,,,,,0,,,,,,
73,2001,4,2001-10-07,28-309,OAK,,DAL,W 28-21,1,3,3.00,1,0,0,0,,0,1,6
74,2001,5,2001-10-14,28-316,OAK,@,IND,W 23-18,,,,,0,,,,,,
75,2001,6,2001-10-28,28-330,OAK,@,PHI,W 20-10,17,47,2.76,1,0,0,0,,0,1,6
76,2001,7,2001-11-05,28-338,OAK,,DEN,W 38-28,6,10,1.67,2,0,0,0,,0,2,12
77,2001,8,2001-11-11,28-344,OAK,@,SEA,L 27-34,1,0,0.00,0,0,0,0,,0,0,0
78,2001,9,2001-11-18,28-351,OAK,,SDG,W 34-24,7,16,2.29,0,0,0,0,,0,0,0
79,2001,10,2001-11-25,28-358,OAK,@,NYG,W 28-10,10,25,2.50,1,0,0,0,,0,1,6
80,2001,11,2001-12-02,29-000,OAK,,ARI,L 31-34,4,16,4.00,1,0,0,0,,0,1,6
81,2001,12,2001-12-09,29-007,OAK,,KAN,W 28-26,,,,,1,,,,,,
82,2001,13,2001-12-15,29-013,OAK,@,SDG,W 13-6,3,8,2.67,0,0,0,0,,0,0,0
83,2001,14,2001-12-22,29-020,OAK,,TEN,L 10-13,5,6,1.20,0,0,0,0,,0,0,0
84,2001,15,2001-12-30,29-028,OAK,@,DEN,L 17-23,1,5,5.00,0,0,0,0,,0,0,0
85,2001,16,2002-01-06,29-035,OAK,,NYJ,L 22-24,1,1,1.00,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
86,2002,1,2002-09-08,29-280,OAK,,SEA,W 31-17,,,,,,,,,,,
87,2002,2,2002-09-15,29-287,OAK,@,PIT,W 30-17,1,3,3.00,0,0,0,0,,0,0,0
88,2002,3,2002-09-29,29-301,OAK,,TEN,W 52-25,,,,,,,,,,,
89,2002,4,2002-10-06,29-308,OAK,@,BUF,W 49-31,3,4,1.33,1,0,0,0,,0,1,6
90,2002,5,2002-10-13,29-315,OAK,@,STL,L 13-28,1,0,0.00,0,0,0,0,,0,0,0
91,2002,6,2002-10-20,29-322,OAK,,SDG,L 21-27,,,,,,,,,,,
92,2002,7,2002-10-27,29-329,OAK,@,KAN,L 10-20,1,1,1.00,0,0,0,0,,0,0,0
93,2002,8,2002-11-03,29-336,OAK,,SFO,L 20-23,2,10,5.00,0,0,0,0,,0,0,0
94,2002,9,2002-11-11,29-344,OAK,@,DEN,W 34-10,1,2,2.00,0,0,0,0,,0,0,0
95,2002,10,2002-11-17,29-350,OAK,,NWE,W 27-20,5,11,2.20,2,0,0,0,,0,2,12
96,2002,11,2002-11-24,29-357,OAK,@,ARI,W 41-20,2,-1,-0.50,0,0,0,0,,0,0,0
97,2002,12,2002-12-02,30-000,OAK,,NYJ,W 26-20,2,3,1.50,1,0,0,0,,0,1,6
98,2002,13,2002-12-08,30-006,OAK,@,SDG,W 27-7,4,6,1.50,1,0,0,0,,0,1,6
99,2002,14,2002-12-15,30-013,OAK,@,MIA,L 17-23,,,,,0,,,,,,
100,2002,15,2002-12-22,30-020,OAK,,DEN,W 28-16,7,7,1.00,2,0,0,0,,0,2,12
101,2002,16,2002-12-28,30-026,OAK,,KAN,W 24-0,11,72,6.55,1,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
102,2003,1,2003-09-07,30-279,OAK,@,TEN,L 20-25,,,,,,,,,,,
103,2003,2,2003-09-14,30-286,OAK,,CIN,W 23-20,0,0,,0,1,1,0,0.00,0,0,0
104,2003,3,2003-09-22,30-294,OAK,@,DEN,L 10-31,1,4,4.00,1,1,1,6,6.00,0,1,6
105,2003,4,2003-09-28,30-300,OAK,,SDG,W 34-31,1,2,2.00,0,2,1,12,12.00,0,0,0
106,2003,5,2003-10-05,30-307,OAK,@,CHI,L 21-24,4,3,0.75,1,2,1,9,9.00,0,1,6
107,2003,6,2003-10-12,30-314,OAK,@,CLE,L 7-13,1,3,3.00,0,0,0,0,,0,0,0
108,2003,7,2003-10-20,30-322,OAK,,KAN,L 10-17,1,1,1.00,1,1,1,5,5.00,0,1,6
109,2003,8,2003-11-02,30-335,OAK,@,DET,L 13-23,2,3,1.50,0,0,0,0,,0,0,0
110,2003,9,2003-11-09,30-342,OAK,,NYJ,L 24-27,10,15,1.50,1,1,1,16,16.00,0,1,6
111,2003,10,2003-11-16,30-349,OAK,,MIN,W 28-18,6,54,9.00,2,0,0,0,,0,2,12
112,2003,11,2003-11-23,30-356,OAK,@,KAN,L 24-27,1,5,5.00,0,0,0,0,,0,0,0
113,2003,12,2003-11-30,30-363,OAK,,DEN,L 8-22,5,12,2.40,0,1,0,0,,0,0,0
114,2003,13,2003-12-07,31-005,OAK,@,PIT,L 7-27,1,0,0.00,0,2,1,5,5.00,0,0,0
115,2003,14,2003-12-14,31-012,OAK,,BAL,W 20-12,5,4,0.80,1,0,0,0,,0,1,6
116,2003,15,2003-12-22,31-020,OAK,,GNB,L 7-41,,,,,1,,,,,,
117,2003,16,2003-12-28,31-026,OAK,@,SDG,L 14-21,10,39,3.90,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
118,2004,1,2004-09-12,31-285,OAK,@,PIT,L 21-24,2,10,5.00,0,1,1,8,8.00,0,0,0
119,2004,2,2004-09-19,31-292,OAK,,BUF,W 13-10,0,0,,0,1,1,4,4.00,0,0,0
120,2004,3,2004-09-26,31-299,OAK,,TAM,W 30-20,0,0,,0,2,1,1,1.00,0,0,0
121,2004,4,2004-10-03,31-306,OAK,@,HOU,L 17-30,0,0,,0,2,1,3,3.00,0,0,0
122,2004,5,2004-10-10,31-313,OAK,@,IND,L 14-35,,,,,,,,,,,
123,2004,6,2004-10-17,31-320,OAK,,DEN,L 3-31,0,0,,0,1,1,0,0.00,0,0,0
124,2004,7,2004-10-24,31-327,OAK,,NOR,L 26-31,2,9,4.50,0,3,2,17,8.50,0,0,0
125,2004,8,2004-10-31,31-334,OAK,@,SDG,L 14-42,,,,,,,,,,,
126,2004,9,2004-11-07,31-341,OAK,@,CAR,W 27-24,0,0,,0,3,2,14,7.00,0,0,0
127,2004,10,2004-11-21,31-355,OAK,,SDG,L 17-23,,,,,,,,,,,
128,2004,11,2004-11-28,31-362,OAK,@,DEN,W 25-24,,,,,,,,,,,
129,2004,12,2004-12-05,32-003,OAK,,KAN,L 27-34,0,0,,0,2,2,13,6.50,0,0,0
130,2004,13,2004-12-12,32-010,OAK,@,ATL,L 10-35,5,20,4.00,1,1,1,4,4.00,0,1,6
131,2004,14,2004-12-19,32-017,OAK,,TEN,W 40-35,8,27,3.38,0,1,1,11,11.00,0,0,0
132,2004,15,2004-12-25,32-023,OAK,@,KAN,L 30-31,10,32,3.20,1,0,0,0,,0,1,6
133,2004,16,2005-01-02,32-031,OAK,,JAX,L 6-13,21,134,6.38,0,3,3,12,4.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
134,2005,1,2005-09-08,32-280,OAK,@,NWE,L 20-30,3,20,6.67,0,1,0,0,,0,0,0
135,2005,2,2005-09-18,32-290,OAK,,KAN,L 17-23,1,2,2.00,0,3,3,24,8.00,0,0,0
136,2005,3,2005-09-25,32-297,OAK,@,PHI,L 20-23,3,9,3.00,0,0,0,0,,0,0,0
137,2005,4,2005-10-02,32-304,OAK,,DAL,W 19-13,1,2,2.00,0,0,0,0,,0,0,0
138,2005,5,2005-10-16,32-318,OAK,,SDG,L 14-27,1,3,3.00,0,0,0,0,,0,0,0
139,2005,6,2005-10-23,32-325,OAK,,BUF,W 38-17,7,33,4.71,1,1,1,23,23.00,0,1,6
140,2005,7,2005-10-30,32-332,OAK,@,TEN,W 34-25,1,2,2.00,0,0,0,0,,0,0,0
141,2005,8,2005-11-06,32-339,OAK,@,KAN,L 23-27,5,3,0.60,0,0,0,0,,0,0,0
142,2005,9,2005-11-13,32-346,OAK,,DEN,L 17-31,3,12,4.00,0,1,1,7,7.00,0,0,0
143,2005,10,2005-11-20,32-353,OAK,@,WAS,W 16-13,0,0,,0,3,2,18,9.00,0,0,0
144,2005,11,2005-11-27,32-360,OAK,,MIA,L 21-33,0,0,,0,1,1,3,3.00,0,0,0
145,2005,12,2005-12-04,33-002,OAK,@,SDG,L 10-34,1,24,24.00,0,3,2,13,6.50,0,0,0
