
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1962,1,1962-09-07,22-067,SDG,@,DEN,L 21-30,6,15,2.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
2,1962,2,1962-09-16,22-076,SDG,,NYT,W 40-14,4,1,0.25,0,,1,52,52.00,0,0,0,,0,0,0,,,,1,3,3.00,0,0,0
3,1962,4,1962-09-30,22-090,SDG,@,OAK,W 42-33,2,-6,-3.00,0,,0,0,,0,0,0,,0,0,0,,,,1,28,28.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
4,1963,7,1963-10-27,23-117,KAN,@,HOU,L 7-28,11,81,7.36,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1963,8,1963-11-03,23-124,KAN,@,OAK,L 7-10,0,0,,0,,2,35,17.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1963,9,1963-11-08,23-129,KAN,,OAK,L 7-22,3,4,1.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1963,11,1963-12-01,23-152,KAN,@,NYJ,L 0-17,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1963,14,1963-12-22,23-173,KAN,,NYJ,W 48-0,2,11,5.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
9,1964,8,1964-11-08,24-129,KAN,,OAK,W 42-7,3,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1964,10,1964-11-22,24-143,KAN,@,HOU,W 28-19,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0
11,1964,11,1964-11-29,24-150,KAN,@,NYJ,L 14-27,0,0,,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1964,12,1964-12-06,24-157,KAN,,BOS,L 24-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,56,18.67,0,0,0
13,1964,13,1964-12-13,24-164,KAN,@,SDG,W 49-6,6,48,8.00,2,,0,0,,0,0,0,,0,0,0,,,,0,23,,0,2,12
14,1964,14,1964-12-20,24-171,KAN,,NYJ,W 24-7,2,8,4.00,0,,1,4,4.00,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
15,1965,1,1965-09-12,25-072,KAN,@,OAK,L 10-37,7,28,4.00,0,,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0
16,1965,2,1965-09-18,25-078,KAN,@,NYJ,W 14-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,41,20.50,0,0,0
17,1965,3,1965-09-26,25-086,KAN,@,SDG,T 10-10,4,20,5.00,0,,1,3,3.00,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0
18,1965,4,1965-10-03,25-093,KAN,,BOS,W 27-17,11,28,2.55,0,,0,0,,0,0,0,,0,0,0,,,,2,59,29.50,0,0,0
19,1965,6,1965-10-17,25-107,KAN,,BUF,L 7-23,2,6,3.00,0,,1,1,1.00,0,0,0,,0,0,0,,,,3,70,23.33,0,0,0
20,1965,8,1965-10-31,25-121,KAN,,OAK,W 14-7,3,27,9.00,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
21,1965,9,1965-11-07,25-128,KAN,,NYJ,L 10-13,2,2,1.00,0,,2,7,3.50,0,0,0,,0,0,0,,,,1,24,24.00,0,0,0
22,1965,10,1965-11-14,25-135,KAN,,SDG,W 31-7,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,1,24,24.00,0,0,0
23,1965,11,1965-11-21,25-142,KAN,@,BOS,T 10-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,22,22.00,0,0,0
24,1965,12,1965-11-28,25-149,KAN,,HOU,W 52-21,3,10,3.33,0,,0,0,,0,0,0,,0,0,0,,,,1,28,28.00,0,0,0
25,1965,13,1965-12-12,25-163,KAN,@,BUF,L 25-34,1,4,4.00,0,,3,60,20.00,1,0,0,,0,0,0,,,,4,118,29.50,0,1,6
26,1965,14,1965-12-19,25-170,KAN,,DEN,W 45-35,11,8,0.73,1,,1,3,3.00,1,0,0,,0,0,0,,,,1,16,16.00,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
27,1966,1,1966-09-11,26-071,KAN,@,BUF,W 42-20,11,101,9.18,1,,1,12,12.00,1,0,0,,0,0,0,,,,0,0,,0,2,12
28,1966,2,1966-09-18,26-078,KAN,@,OAK,W 32-10,6,10,1.67,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
29,1966,3,1966-09-25,26-085,KAN,@,BOS,W 43-24,11,32,2.91,0,,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1966,4,1966-10-02,26-092,KAN,,BUF,L 14-29,6,4,0.67,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1966,5,1966-10-08,26-098,KAN,,DEN,W 37-10,10,96,9.60,0,,2,3,1.50,0,1,1,100.00,18,1,0,158.3,18.00,38.00,0,0,,0,0,0
32,1966,6,1966-10-16,26-106,KAN,,OAK,L 13-34,8,19,2.38,0,,6,56,9.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1966,7,1966-10-23,26-113,KAN,@,DEN,W 56-10,13,111,8.54,3,,1,19,19.00,1,0,0,,0,0,0,,,,0,0,,0,4,24
34,1966,8,1966-10-30,26-120,KAN,,HOU,W 48-23,8,8,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1966,9,1966-11-06,26-127,KAN,,SDG,W 24-14,5,16,3.20,1,,2,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
36,1966,10,1966-11-13,26-134,KAN,,MIA,W 34-16,9,79,8.78,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
37,1966,13,1966-12-11,26-162,KAN,@,MIA,W 19-18,4,15,3.75,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
38,1966,14,1966-12-18,26-169,KAN,@,SDG,W 27-17,5,30,6.00,1,,1,5,5.00,0,0,0,,0,0,0,,,,1,22,22.00,0,1,6
