
40,2001,7,2001-10-28,28-046,WAS,,NYG,W 35-21,2,40,20.00,0,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,2001,8,2001-11-04,28-053,WAS,,SEA,W 27-14,10,57,5.70,0,2,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
42,2001,9,2001-11-18,28-067,WAS,@,DEN,W 17-10,2,16,8.00,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
43,2001,10,2001-11-25,28-074,WAS,@,PHI,W 13-3,18,56,3.11,1,3,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
44,2001,11,2001-12-02,28-081,WAS,,DAL,L 14-20,1,3,3.00,0,3,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
45,2001,12,2001-12-09,28-088,WAS,@,ARI,W 20-10,4,15,3.75,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
46,2001,13,2001-12-16,28-095,WAS,,PHI,L 6-20,1,15,15.00,0,0,0,0,,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0
47,2001,14,2001-12-23,28-102,WAS,,CHI,L 15-20,5,28,5.60,0,2,1,9,9.00,0,0,0,,0,0,0,,,,2,23,11.50,0,0,0
48,2001,15,2001-12-30,28-109,WAS,@,NOR,W 40-10,15,51,3.40,2,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
49,2001,16,2002-01-06,28-116,WAS,,ARI,W 20-17,3,24,8.00,0,3,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
50,2003,4,2003-09-28,30-016,NOR,,IND,L 21-55,4,36,9.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
51,2003,5,2003-10-05,30-023,NOR,@,CAR,L 13-19,2,8,4.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
52,2003,6,2003-10-12,30-030,NOR,,CHI,W 20-13,,,,,,,,,,,,,,,,,,,,,,,,
53,2003,7,2003-10-19,30-037,NOR,@,ATL,W 45-17,10,21,2.10,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
54,2003,8,2003-10-26,30-044,NOR,,CAR,L 20-23,1,0,0.00,0,1,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
55,2003,9,2003-11-02,30-051,NOR,@,TAM,W 17-14,1,-1,-1.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
56,2003,10,2003-11-16,30-065,NOR,,ATL,W 23-20,,,,,,,,,,,,,,,,,,,,,,,,
57,2003,11,2003-11-23,30-072,NOR,@,PHI,L 20-33,1,8,8.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
58,2004,3,2004-09-26,31-014,NOR,@,STL,W 28-25,7,12,1.71,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
59,2004,4,2004-10-03,31-021,NOR,@,ARI,L 10-34,3,5,1.67,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,59 Games,,,,,28-31-0,319,1144,3.59,20,40,66,469,7.11,1,0,1,0.00,0,0,0,39.6,0.00,0.00,9,120,13.33,0,21,126
