
26,1995,11,1995-11-19,25-043,JAX,@,TAM,L 16-17,4,-1,-0.25,0,0,3,4,1.33,0,0,0,,0
27,1995,12,1995-11-26,25-050,JAX,,CIN,L 13-17,2,17,8.50,0,0,0,0,,0,0,0,,0
28,1995,13,1995-12-03,25-057,JAX,@,DEN,L 23-31,1,4,4.00,0,0,1,2,2.00,0,0,0,,0
29,1995,14,1995-12-10,25-064,JAX,,IND,L 31-41,4,15,3.75,0,0,1,14,14.00,0,0,0,,0
30,1995,15,1995-12-17,25-071,JAX,@,DET,L 0-44,7,23,3.29,0,0,1,19,19.00,0,0,0,,0
31,1995,16,1995-12-24,25-078,JAX,,CLE,W 24-21,4,6,1.50,0,0,5,41,8.20,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
32,1996,1,1996-09-01,25-330,JAX,,PIT,W 24-9,1,1,1.00,0,0,0,0,,0,0,0,,0
33,1996,2,1996-09-08,25-337,JAX,,HOU,L 27-34,2,7,3.50,0,0,1,17,17.00,0,0,0,,0
34,1996,3,1996-09-15,25-344,JAX,@,OAK,L 3-17,3,2,0.67,0,0,0,0,,0,0,0,,0
35,1996,4,1996-09-22,25-351,JAX,@,NWE,L 25-28,0,0,,0,0,0,0,,0,,,,
36,1996,5,1996-09-29,25-358,JAX,,CAR,W 24-14,0,0,,0,0,1,4,4.00,0,0,0,,0
37,1996,6,1996-10-06,25-365,JAX,@,NOR,L 13-17,0,0,,0,0,0,0,,0,,,,
38,1996,7,1996-10-13,26-006,JAX,,NYJ,W 21-17,0,0,,0,0,0,0,,0,,,,
39,1996,8,1996-10-20,26-013,JAX,@,STL,L 14-17,1,7,7.00,0,0,1,4,4.00,0,0,0,,0
40,1996,10,1996-11-10,26-034,JAX,,BAL,W 30-27,0,0,,0,0,0,0,,0,,,,
41,1996,11,1996-11-17,26-041,JAX,@,PIT,L 3-28,0,0,,0,,0,0,,0,,,,
42,1996,12,1996-11-24,26-048,JAX,@,BAL,W 28-25,0,0,,0,0,1,8,8.00,0,0,0,,0
43,1996,13,1996-12-01,26-055,JAX,,CIN,W 30-27,0,0,,0,0,1,13,13.00,0,0,0,,0
44,1996,14,1996-12-08,26-062,JAX,@,HOU,W 23-17,0,0,,0,,0,0,,0,,,,
45,1996,15,1996-12-15,26-069,JAX,,SEA,W 20-13,0,0,,0,,0,0,,0,,,,
46,1996,16,1996-12-22,26-076,JAX,,ATL,W 19-17,1,5,5.00,0,0,1,8,8.00,0,0,0,,0
,,,46 Games,,,,,22-24-0,50,218,4.36,0,0,27,211,7.81,0,1,5,5.00,0
