
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,2013,9,2013-11-10,26-067,GNB,,PHI,L 13-27,,24,39,61.54,280,1,2,70.5,7.18,5.38,1,19,19.00,0,0,0
2,2013,10,2013-11-17,26-074,GNB,@,NYG,L 13-27,*,24,34,70.59,339,0,3,65.7,9.97,6.00,2,11,5.50,0,0,0
3,2013,11,2013-11-24,26-081,GNB,,MIN,T 26-26,*,7,17,41.18,98,0,0,60.4,5.76,5.76,2,25,12.50,1,1,6
,,,3 Games,,,,,0-2-1,,55,90,61.11,717,1,5,66.8,7.97,5.69,5,55,11.00,1,1,6
