
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts
1,2012,5,2012-10-07,24-049,WAS,,ATL,L 17-24,,5,9,55.56,111,1,2,97.2,12.33,4.56,0,0,,0,,0,0
2,2012,13,2012-12-09,24-112,WAS,,BAL,W 31-28,,2,2,100.00,26,1,0,158.3,13.00,23.00,0,0,,0,1,0,2
3,2012,14,2012-12-16,24-119,WAS,@,CLE,W 38-21,*,26,37,70.27,329,2,1,104.4,8.89,8.76,3,22,7.33,0,,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts
4,2013,7,2013-10-27,25-069,WAS,@,DEN,L 21-45,,5,9,55.56,48,0,2,31.0,5.33,-4.67,1,1,1.00,0,,0,0
5,2013,13,2013-12-08,25-111,WAS,,KAN,L 10-45,,7,16,43.75,59,0,0,53.9,3.69,3.69,0,0,,0,,0,0
6,2013,14,2013-12-15,25-118,WAS,@,ATL,L 26-27,*,29,45,64.44,381,3,2,94.8,8.47,7.80,0,0,,0,,0,0
7,2013,15,2013-12-22,25-125,WAS,,DAL,L 23-24,*,21,36,58.33,197,1,1,71.2,5.47,4.78,2,10,5.00,0,,0,0
8,2013,16,2013-12-29,25-132,WAS,@,NYG,L 6-20,*,19,49,38.78,169,0,2,31.8,3.45,1.61,1,3,3.00,0,,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts
9,2014,2,2014-09-14,26-026,WAS,,JAX,W 41-10,,22,33,66.67,250,2,0,109.4,7.58,8.79,1,-1,-1.00,0,,0,0
10,2014,3,2014-09-21,26-033,WAS,@,PHI,L 34-37,*,30,48,62.50,427,3,1,103.4,8.90,9.21,3,5,1.67,0,,0,0
11,2014,4,2014-09-25,26-037,WAS,,NYG,L 14-45,*,19,33,57.58,257,1,4,53.0,7.79,2.94,1,12,12.00,0,,0,0
12,2014,5,2014-10-06,26-048,WAS,,SEA,L 17-27,*,21,36,58.33,283,2,0,102.0,7.86,8.97,2,4,2.00,0,,0,0
13,2014,6,2014-10-12,26-054,WAS,@,ARI,L 20-30,*,24,38,63.16,354,2,3,78.2,9.32,6.82,0,0,,0,,0,0
14,2014,7,2014-10-19,26-061,WAS,,TEN,W 19-17,*,10,16,62.50,139,0,1,64.3,8.69,5.88,0,0,,0,,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts
15,2015,1,2015-09-13,27-025,WAS,,MIA,L 10-17,*,21,31,67.74,196,1,2,68.7,6.32,4.06,2,-1,-0.50,0,,0,0
16,2015,2,2015-09-20,27-032,WAS,,STL,W 24-10,*,23,27,85.19,203,1,0,110.3,7.52,8.26,0,0,,0,,0,0
17,2015,3,2015-09-24,27-036,WAS,@,NYG,L 21-32,*,30,49,61.22,316,1,2,69.8,6.45,5.02,0,0,,0,,0,0
18,2015,4,2015-10-04,27-046,WAS,,PHI,W 23-20,*,31,46,67.39,290,1,0,91.8,6.30,6.74,1,1,1.00,1,,1,6
19,2015,5,2015-10-11,27-053,WAS,@,ATL,L 19-25,*,21,32,65.63,219,1,2,69.7,6.84,4.66,1,1,1.00,0,,0,0
20,2015,6,2015-10-18,27-060,WAS,@,NYJ,L 20-34,*,25,43,58.14,196,1,2,57.9,4.56,2.93,1,1,1.00,0,,0,0
21,2015,7,2015-10-25,27-067,WAS,,TAM,W 31-30,*,33,40,82.50,317,3,0,124.7,7.93,9.43,3,15,5.00,1,,1,6
,,,21 Games,,,,,7-14-0,,424,675,62.81,4767,27,27,80.5,7.06,6.06,22,73,3.32,2,1,2,14
