
47,2013,4,2013-09-29,26-357,KAN,,NYG,W 31-7,,0,0,,0,0,0,,,,2,-2,-1.00,0,0.0,0,0
48,2013,13,2013-12-08,27-062,KAN,@,WAS,W 45-10,,1,3,33.33,17,0,1,13.9,5.67,-9.33,3,-3,-1.00,0,0.0,0,0
49,2013,14,2013-12-15,27-069,KAN,@,OAK,W 56-31,,3,5,60.00,31,0,0,77.9,6.20,6.20,1,-1,-1.00,0,0.0,0,0
50,2013,16,2013-12-29,27-083,KAN,@,SDG,L 24-27,*,21,30,70.00,200,1,0,99.3,6.67,7.33,7,59,8.43,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Sk,Tkl,Ast
51,2014,7,2014-10-26,28-019,KAN,,STL,W 34-7,,,,,,,,,,,,,,,,,
52,2014,14,2014-12-14,28-068,KAN,,OAK,W 31-13,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-1,-1.00,0,0.0,0,0
53,2014,16,2014-12-28,28-082,KAN,,SDG,W 19-7,*,16,27,59.26,157,0,0,75.7,5.81,5.81,3,16,5.33,0,0.0,0,0
,,,53 Games,,,,,36-17-0,,48,75,64.00,460,1,1,79.9,6.13,5.80,26,97,3.73,0,0.0,0,1
