
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2010,6,2010-10-17,24-042,CLE,@,PIT,L 10-28,*,23,33,69.70,281,1,2,80.5,8.52,6.39,4,22,5.50,0,0,0,0,,0,0,0,0.0,0,0
2,2010,7,2010-10-24,24-049,CLE,@,NOR,W 30-17,*,9,16,56.25,74,0,0,68.2,4.63,4.63,5,-5,-1.00,0,1,1,13,13.00,0,0,0,0.0,0,0
3,2010,8,2010-11-07,24-063,CLE,,NWE,W 34-14,*,14,19,73.68,174,0,0,101.6,9.16,9.16,3,20,6.67,1,0,0,0,,0,1,6,0.0,0,0
4,2010,9,2010-11-14,24-070,CLE,,NYJ,L 20-26,*,18,31,58.06,205,1,0,88.8,6.61,7.26,4,11,2.75,0,0,0,0,,0,0,0,0.0,0,0
5,2010,10,2010-11-21,24-077,CLE,@,JAX,L 20-24,*,17,28,60.71,241,1,1,85.6,8.61,7.71,4,39,9.75,0,0,0,0,,0,0,0,0.0,0,0
6,2010,14,2010-12-19,24-105,CLE,@,CIN,L 17-19,*,19,25,76.00,243,2,0,132.6,9.72,11.32,0,0,,0,0,0,0,,0,0,0,0.0,0,0
7,2010,15,2010-12-26,24-112,CLE,,BAL,L 10-20,*,15,29,51.72,149,0,3,27.0,5.14,0.48,4,30,7.50,0,0,0,0,,0,0,0,0.0,0,0
8,2010,16,2011-01-02,24-119,CLE,,PIT,L 9-41,*,20,41,48.78,209,1,3,41.6,5.10,2.29,4,19,4.75,0,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
9,2011,1,2011-09-11,25-006,CLE,,CIN,L 17-27,*,19,40,47.50,213,2,1,70.1,5.33,5.20,3,11,3.67,0,1,1,-5,-5.00,0,0,0,0.0,0,0
10,2011,2,2011-09-18,25-013,CLE,@,IND,W 27-19,*,22,32,68.75,211,1,0,97.3,6.59,7.22,3,10,3.33,0,0,0,0,,0,0,0,0.0,0,0
11,2011,3,2011-09-25,25-020,CLE,,MIA,W 17-16,*,19,39,48.72,210,2,1,71.5,5.38,5.26,2,-2,-1.00,0,0,0,0,,0,0,0,0.0,0,0
12,2011,4,2011-10-02,25-027,CLE,,TEN,L 13-31,*,40,61,65.57,350,1,1,79.3,5.74,5.33,4,16,4.00,0,0,0,0,,0,0,0,0.0,0,0
13,2011,5,2011-10-16,25-041,CLE,@,OAK,L 17-24,*,21,45,46.67,215,2,0,75.7,4.78,5.67,4,16,4.00,0,0,0,0,,0,0,0,0.0,0,0
14,2011,6,2011-10-23,25-048,CLE,,SEA,W 6-3,*,20,35,57.14,178,0,1,59.0,5.09,3.80,9,29,3.22,0,0,0,0,,0,0,0,0.0,0,0
15,2011,7,2011-10-30,25-055,CLE,@,SFO,L 10-20,*,22,34,64.71,241,1,1,83.1,7.09,6.35,8,30,3.75,0,0,0,0,,0,0,0,0.0,0,0
16,2011,8,2011-11-06,25-062,CLE,@,HOU,L 12-30,*,14,22,63.64,146,1,1,79.0,6.64,5.50,3,6,2.00,0,0,0,0,,0,0,0,0.0,0,0
17,2011,9,2011-11-13,25-069,CLE,,STL,L 12-13,*,20,27,74.07,218,0,0,97.5,8.07,8.07,4,4,1.00,0,0,0,0,,0,0,0,0.0,0,0
18,2011,10,2011-11-20,25-076,CLE,,JAX,W 14-10,*,17,24,70.83,199,1,1,92.2,8.29,7.25,5,27,5.40,0,0,0,0,,0,0,0,0.0,1,0
19,2011,11,2011-11-27,25-083,CLE,@,CIN,L 20-23,*,16,34,47.06,151,2,1,67.2,4.44,4.29,6,38,6.33,0,0,0,0,,0,0,0,0.0,0,0
20,2011,12,2011-12-04,25-090,CLE,,BAL,L 10-24,*,17,35,48.57,192,1,1,63.0,5.49,4.77,4,12,3.00,0,0,0,0,,0,0,0,0.0,1,0
21,2011,13,2011-12-08,25-094,CLE,@,PIT,L 3-14,*,18,35,51.43,209,0,2,46.0,5.97,3.40,6,15,2.50,0,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
22,2012,11,2012-11-25,26-081,CLE,,PIT,W 20-14,,,,,,,,,,,,,,,0,,,,,,,,,
23,2012,13,2012-12-09,26-095,CLE,,KAN,W 30-7,,0,0,,0,0,0,,,,2,-2,-1.00,0,0,0,0,,0,0,0,0.0,0,0
24,2012,15,2012-12-23,26-109,CLE,@,DEN,L 12-34,,9,17,52.94,79,1,0,85.2,4.65,5.82,2,17,8.50,0,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
25,2013,4,2013-09-26,27-021,SFO,@,STL,W 35-11,,,,,,,,,,,,,,,,,,,,,,,,
26,2013,5,2013-10-06,27-031,SFO,,HOU,W 34-3,,0,0,,0,0,0,,,,3,-3,-1.00,0,0,0,0,,0,0,0,0.0,0,0
27,2013,8,2013-10-27,27-052,SFO,@,JAX,W 42-10,,1,1,100.00,13,0,0,118.7,13.00,13.00,0,0,,0,0,0,0,,0,0,0,0.0,0,0
28,2013,14,2013-12-15,27-101,SFO,@,TAM,W 33-14,,0,0,,0,0,0,,,,3,-3,-1.00,0,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
29,2014,7,2014-10-19,28-044,WAS,,TEN,W 19-17,,11,12,91.67,128,1,0,138.9,10.67,12.33,2,3,1.50,0,0,0,0,,0,0,0,0.0,0,0
30,2014,8,2014-10-27,28-052,WAS,@,DAL,W 20-17,*,25,30,83.33,299,0,1,94.3,9.97,8.47,7,16,2.29,1,0,0,0,,0,1,6,0.0,0,0
31,2014,12,2014-11-30,28-086,WAS,@,IND,L 27-49,*,31,47,65.96,392,3,0,113.1,8.34,9.62,3,12,4.00,0,0,0,0,,0,0,0,0.0,0,0
32,2014,13,2014-12-07,28-093,WAS,,STL,L 0-24,*,20,32,62.50,199,0,2,54.0,6.22,3.41,2,11,5.50,0,0,0,0,,0,0,0,0.0,0,0
33,2014,14,2014-12-14,28-100,WAS,@,NYG,L 13-24,*,4,7,57.14,39,0,0,72.9,5.57,5.57,2,24,12.00,0,0,0,0,,0,0,0,0.0,0,0
,,,33 Games,,,,,14-19-0,,501,831,60.29,5458,25,23,78.2,6.57,5.92,115,423,3.68,2,2,2,8,4.00,0,2,12,0.0,2,0
