
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
1,1965,13,1965-12-12,22-121,DET,,MIN,L 7-29,,3,5,60.00,16,0,1,25.8,3.20,-5.80
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
2,1966,10,1966-11-13,23-092,DET,@,MIN,W 32-31,,0,1,0.00,0,0,1,0.0,0.00,-45.00
,,,2 Games,,,,,1-1-0,,3,6,50.00,16,0,2,16.7,2.67,-12.33
