
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1976,12,1976-11-28,23-126,DEN,@,NWE,L 14-38,,4,6,66.67,80,1,0,149.3,13.33,16.67,0,0,,0
2,1976,13,1976-12-05,23-133,DEN,,KAN,W 17-16,*,11,27,40.74,176,2,2,57.0,6.52,4.67,2,-3,-1.50,0
3,1976,14,1976-12-12,23-140,DEN,@,CHI,W 28-14,*,1,3,33.33,9,0,1,2.8,3.00,-12.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,1977,2,1977-09-25,24-062,DEN,,BUF,W 26-6,,1,2,50.00,35,0,0,95.8,17.50,17.50,0,0,,0
5,1977,4,1977-10-09,24-076,DEN,,KAN,W 23-7,,5,9,55.56,30,0,0,62.3,3.33,3.33,0,0,,0
6,1977,6,1977-10-23,24-090,DEN,@,CIN,W 24-13,,4,5,80.00,47,0,0,105.8,9.40,9.40,4,24,6.00,0
7,1977,8,1977-11-06,24-104,DEN,,PIT,W 21-7,,1,2,50.00,12,0,0,68.7,6.00,6.00,0,0,,0
8,1977,12,1977-12-04,24-132,DEN,@,HOU,W 24-14,,2,4,50.00,26,0,0,70.8,6.50,6.50,0,0,,0
9,1977,13,1977-12-11,24-139,DEN,,SDG,W 17-9,,6,10,60.00,49,0,3,32.9,4.90,-8.60,0,0,,0
10,1977,14,1977-12-18,24-146,DEN,@,DAL,L 6-14,,2,7,28.57,18,0,1,0.0,2.57,-3.86,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
11,1978,5,1978-10-01,25-068,DEN,,SEA,W 28-7,,2,2,100.00,20,1,0,147.9,10.00,20.00,0,0,,0
12,1978,6,1978-10-08,25-075,DEN,@,SDG,L 0-23,,3,12,25.00,36,0,1,4.9,3.00,-0.75,0,0,,0
13,1978,7,1978-10-16,25-083,DEN,,CHI,W 16-7,*,7,11,63.64,74,0,0,83.1,6.73,6.73,1,0,0.00,0
14,1978,10,1978-11-05,25-103,DEN,,NYJ,L 28-31,*,4,12,33.33,55,1,3,37.2,4.58,-5.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
15,1979,8,1979-10-22,26-089,DEN,@,PIT,L 7-42,,2,5,40.00,44,0,1,32.5,8.80,-0.20,0,0,,0
,,,15 Games,,,,,10-5-0,,55,117,47.01,711,5,12,41.2,6.08,2.32,7,21,3.00,0
