
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1987,3,1987-10-04,24-095,DEN,,HOU,L 10-40,*,22,40,55.00,226,1,2,59.0,5.65,3.90,2,0,0.00,0
2,1987,4,1987-10-12,24-103,DEN,,RAI,W 30-14,*,9,23,39.13,127,1,0,72.2,5.52,6.39,3,-2,-0.67,0
3,1987,5,1987-10-18,24-109,DEN,@,KAN,W 26-17,*,25,39,64.10,275,3,2,89.2,7.05,6.28,4,5,1.25,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,1988,8,1988-10-23,25-114,DEN,@,PIT,L 21-39,,6,12,50.00,128,1,0,116.0,10.67,12.33,0,0,,0
,,,4 Games,,,,,2-2-0,,62,114,54.39,756,6,4,78.0,6.63,6.11,9,3,0.33,0
