
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1989,8,1989-10-29,23-344,CIN,,TAM,W 56-23,,5,6,83.33,98,1,0,158.3,16.33,19.67,0,0,,0
2,1989,9,1989-11-05,23-351,CIN,@,RAI,L 7-28,,15,36,41.67,200,1,1,57.6,5.56,4.86,3,27,9.00,0
3,1989,11,1989-11-19,24-000,CIN,,DET,W 42-7,,3,6,50.00,51,1,1,79.2,8.50,4.33,2,2,1.00,0
4,1989,12,1989-11-26,24-007,CIN,@,BUF,L 7-24,,0,0,,0,0,0,,,,0,0,,0
5,1989,13,1989-12-03,24-014,CIN,@,CLE,W 21-0,,0,0,,0,0,0,,,,1,1,1.00,0
6,1989,15,1989-12-17,24-028,CIN,,HOU,W 61-7,,7,8,87.50,76,1,0,145.8,9.50,12.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
7,1990,4,1990-10-01,24-316,CIN,@,SEA,L 16-31,,6,8,75.00,57,0,0,94.3,7.13,7.13,0,0,,0
8,1990,6,1990-10-14,24-329,CIN,@,HOU,L 17-48,,1,3,33.33,16,0,0,52.1,5.33,5.33,1,0,0.00,0
9,1990,7,1990-10-22,24-337,CIN,@,CLE,W 34-13,,0,0,,0,0,0,,,,1,-1,-1.00,0
10,1990,8,1990-10-28,24-343,CIN,@,ATL,L 17-38,,3,5,60.00,29,0,0,76.2,5.80,5.80,1,4,4.00,0
11,1990,10,1990-11-18,24-364,CIN,,PIT,W 27-3,,0,0,,0,0,0,,,,0,0,,0
12,1990,14,1990-12-16,25-027,CIN,@,RAI,L 7-24,,2,3,66.67,15,0,0,78.5,5.00,5.00,1,3,3.00,0
13,1990,15,1990-12-23,25-034,CIN,,HOU,W 40-20,,0,0,,0,0,0,,,,2,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
14,1991,1,1991-09-01,25-286,CIN,@,DEN,L 14-45,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
15,1991,2,1991-09-08,25-293,CIN,,HOU,L 7-30,,3,3,100.00,31,0,0,109.7,10.33,10.33,0,0,,0
16,1991,7,1991-10-21,25-336,CIN,@,BUF,L 16-35,,9,13,69.23,80,0,0,85.4,6.15,6.15,0,0,,0
17,1991,8,1991-10-27,25-342,CIN,@,HOU,L 3-35,*,12,24,50.00,106,0,2,27.4,4.42,0.67,1,9,9.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
18,1993,7,1993-10-24,27-339,CIN,@,HOU,L 12-28,,4,6,66.67,63,0,0,101.4,10.50,10.50,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
19,1996,2,1996-09-08,30-294,CIN,@,SDG,L 14-27,,3,3,100.00,24,1,0,139.6,8.00,14.67,2,22,11.00,0
20,1996,8,1996-10-27,30-343,CIN,,JAX,W 28-21,,1,1,100.00,5,0,0,87.5,5.00,5.00,3,-2,-0.67,0
21,1996,11,1996-11-17,30-364,CIN,@,BUF,L 17-31,,3,9,33.33,61,0,2,18.5,6.78,-3.22,1,4,4.00,0
,,,21 Games,,,,,8-13-0,,77,136,56.62,912,5,6,71.1,6.71,5.46,19,69,3.63,0
