
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1965,7,1965-10-31,24-074,GNB,@,CHI,L 10-31,,1,1,100.00,13,0,0,118.7,13.00,13.00,2,-3,-1.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1966,3,1966-09-25,25-038,ATL,@,DET,L 10-28,,4,10,40.00,69,0,0,64.2,6.90,6.90,1,-4,-4.00,0
3,1966,4,1966-10-02,25-045,ATL,,DAL,L 14-47,,5,7,71.43,30,0,0,79.5,4.29,4.29,0,0,,0
4,1966,5,1966-10-09,25-052,ATL,@,WAS,L 20-33,*,11,19,57.89,147,0,0,82.6,7.74,7.74,1,-3,-3.00,0
5,1966,6,1966-10-16,25-059,ATL,,SFO,L 7-44,*,10,15,66.67,88,0,1,54.3,5.87,2.87,0,0,,0
6,1966,7,1966-10-23,25-066,ATL,@,GNB,L 3-56,*,6,11,54.55,51,0,1,29.0,4.64,0.55,3,22,7.33,0
7,1966,10,1966-11-20,25-094,ATL,@,NYG,W 27-16,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
8,1966,14,1966-12-18,25-122,ATL,,PIT,L 33-57,,4,7,57.14,86,2,0,140.5,12.29,18.00,0,0,,0
,,,8 Games,,,,,1-7-0,,41,71,57.75,484,2,2,76.3,6.82,6.11,7,12,1.71,0
