
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
1,1998,4,1998-10-04,25-087,MIA,@,NYJ,L 9-20,,2,3,66.67,21,0,1,47.2,7.00,-8.00,0,0,,0,0,0,0,,0,0.0,0,0
2,1998,16,1998-12-27,25-171,MIA,@,ATL,L 16-38,,4,6,66.67,64,0,0,102.1,10.67,10.67,0,0,,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
3,1999,1,1999-09-13,26-066,MIA,@,DEN,W 38-21,,,,,,,,,,,,,,,,,,,,,,
4,1999,2,1999-09-19,26-072,MIA,,ARI,W 19-16,,,,,,,,,,,,,,,,,,,,,,
5,1999,3,1999-10-04,26-087,MIA,,BUF,L 18-23,,,,,,,,,,,,,,,,,,,,,,
6,1999,4,1999-10-10,26-093,MIA,@,IND,W 34-31,,,,,,,,,,,,,,,,,,,,,,
7,1999,5,1999-10-17,26-100,MIA,@,NWE,W 31-30,,24,42,57.14,240,2,1,79.5,5.71,5.60,6,54,9.00,0,0,0,0,,0,0.0,0,0
8,1999,6,1999-10-24,26-107,MIA,,PHI,W 16-13,*,15,21,71.43,142,0,1,69.9,6.76,4.62,6,12,2.00,0,0,0,0,,0,0.0,0,0
9,1999,7,1999-10-31,26-114,MIA,@,OAK,W 16-9,*,16,32,50.00,221,0,0,72.5,6.91,6.91,6,6,1.00,0,1,1,0,0.00,0,0.0,0,0
10,1999,8,1999-11-07,26-121,MIA,,TEN,W 17-0,*,15,25,60.00,210,2,0,113.7,8.40,10.00,2,2,1.00,0,0,0,0,,0,0.0,0,0
11,1999,9,1999-11-14,26-128,MIA,@,BUF,L 3-23,*,9,25,36.00,65,0,1,27.9,2.60,0.80,2,9,4.50,0,0,0,0,,0,0.0,0,0
12,1999,10,1999-11-21,26-135,MIA,,NWE,W 27-17,*,18,30,60.00,129,2,0,92.2,4.30,5.63,3,13,4.33,0,0,0,0,,0,0.0,0,0
13,1999,11,1999-11-25,26-139,MIA,@,DAL,L 0-20,,4,5,80.00,44,0,0,103.3,8.80,8.80,1,6,6.00,0,0,0,0,,0,0.0,0,0
14,1999,12,1999-12-05,26-149,MIA,,IND,L 34-37,,,,,,,,,,,,,,,,,,,,,,
15,1999,13,1999-12-12,26-156,MIA,@,NYJ,L 20-28,,6,7,85.71,75,1,0,150.9,10.71,13.57,0,0,,0,0,0,0,,0,0.0,0,0
16,1999,14,1999-12-19,26-163,MIA,,SDG,W 12-9,,,,,,,,,,,,,,,,,,,,,,
17,1999,15,1999-12-27,26-171,MIA,,NYJ,L 31-38,,,,,,,,,,,,,,,,,,,,,,
18,1999,16,2000-01-02,26-177,MIA,@,WAS,L 10-21,,18,29,62.07,162,1,1,74.2,5.59,4.72,2,22,11.00,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
19,2000,1,2000-09-03,27-056,MIA,,SEA,W 23-0,,,,,,,,,,,,,,,,,,,,,,
20,2000,2,2000-09-10,27-063,MIA,@,MIN,L 7-13,,,,,,,,,,,,,,,,,,,,,,
21,2000,3,2000-09-17,27-070,MIA,,BAL,W 19-6,,,,,,,,,,,,,,,,,,,,,,
22,2000,4,2000-09-24,27-077,MIA,,NWE,W 10-3,,,,,,,,,,,,,,,,,,,,,,
23,2000,5,2000-10-01,27-084,MIA,@,CIN,W 31-16,,,,,,,,,,,,,,,,,,,,,,
24,2000,6,2000-10-08,27-091,MIA,,BUF,W 22-13,,,,,,,,,,,,,,,,,,,,,,
25,2000,7,2000-10-23,27-106,MIA,@,NYJ,L 37-40,,,,,,,,,,,,,,,,,,,,,,
26,2000,8,2000-10-29,27-112,MIA,,GNB,W 28-20,,,,,,,,,,,,,,,,,,,,,,
27,2000,9,2000-11-05,27-119,MIA,@,DET,W 23-8,,,,,,,,,,,,,,,,,,,,,,
28,2000,10,2000-11-12,27-126,MIA,@,SDG,W 17-7,,,,,,,,,,,,,,,,,,,,,,
29,2000,11,2000-11-19,27-133,MIA,,NYJ,L 3-20,,16,29,55.17,128,0,3,26.9,4.41,-0.24,0,0,,0,0,0,0,,0,0.0,0,0
