
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1970,3,1970-10-04,23-220,PHI,,WAS,L 21-33,,6,9,66.67,73,0,0,91.4,8.11,8.11,2,16,8.00,1,1,6
2,1970,4,1970-10-11,23-227,PHI,@,NYG,L 23-30,,1,4,25.00,12,0,0,39.6,3.00,3.00,0,0,,0,0,0
3,1970,5,1970-10-18,23-234,PHI,,STL,L 20-35,,16,30,53.33,134,1,0,76.2,4.47,5.13,2,17,8.50,0,0,0
4,1970,6,1970-10-25,23-241,PHI,@,GNB,L 17-30,*,3,10,30.00,16,0,3,0.0,1.60,-11.90,0,0,,0,0,0
5,1970,12,1970-12-06,23-283,PHI,@,BAL,L 10-29,,6,8,75.00,34,0,0,82.3,4.25,4.25,0,0,,0,0,0
6,1970,13,1970-12-13,23-290,PHI,@,WAS,L 6-24,,5,12,41.67,59,0,0,57.3,4.92,4.92,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1971,2,1971-09-26,24-212,PHI,,DAL,L 7-42,,3,7,42.86,28,0,1,14.9,4.00,-2.43,1,6,6.00,0,0,0
8,1971,3,1971-10-03,24-219,PHI,,SFO,L 3-31,,5,6,83.33,52,0,0,102.8,8.67,8.67,0,0,,0,0,0
9,1971,4,1971-10-10,24-226,PHI,,MIN,L 0-13,,10,24,41.67,81,0,0,50.9,3.38,3.38,0,0,,0,0,0
10,1971,5,1971-10-17,24-233,PHI,@,OAK,L 10-34,*,8,14,57.14,112,1,0,106.8,8.00,9.43,0,0,,0,0,0
11,1971,6,1971-10-24,24-240,PHI,,NYG,W 23-7,,5,13,38.46,33,0,1,14.6,2.54,-0.92,1,1,1.00,0,0,0
12,1971,7,1971-10-31,24-247,PHI,,DEN,W 17-16,*,7,17,41.18,129,1,1,63.1,7.59,6.12,1,2,2.00,0,0,0
13,1971,8,1971-11-07,24-254,PHI,@,WAS,T 7-7,*,4,12,33.33,29,0,1,7.6,2.42,-1.33,0,0,,0,0,0
14,1971,9,1971-11-14,24-261,PHI,@,DAL,L 7-20,*,10,18,55.56,91,0,1,46.3,5.06,2.56,2,14,7.00,0,0,0
15,1971,14,1971-12-19,24-296,PHI,@,NYG,W 41-28,,3,7,42.86,21,0,0,50.3,3.00,3.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
16,1972,13,1972-12-10,25-288,PHI,,CHI,L 12-21,,5,13,38.46,46,0,1,16.8,3.54,0.08,1,2,2.00,0,0,0
,,,16 Games,,,,,3-12-1,,97,204,47.55,950,3,9,47.6,4.66,2.97,10,58,5.80,1,1,6
