
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,1,1960-09-25,33-337,SFO,,NYG,L 19-21,*,21,34,61.76,233,1,0,91.9,6.85,7.44,2,48,24.00,0,0,0
2,1960,2,1960-10-02,33-344,SFO,,RAM,W 13-9,*,12,23,52.17,161,1,1,71.1,7.00,5.91,5,14,2.80,0,0,0
3,1960,3,1960-10-09,33-351,SFO,@,DET,W 14-10,*,10,21,47.62,106,0,1,43.0,5.05,2.90,2,-2,-1.00,0,0,0
4,1960,4,1960-10-16,33-358,SFO,@,CHI,L 10-27,,2,5,40.00,8,0,0,47.9,1.60,1.60,0,0,,0,0,0
5,1960,5,1960-10-23,33-365,SFO,@,GNB,L 14-41,,15,24,62.50,108,2,0,100.7,4.50,6.17,0,0,,0,0,0
6,1960,6,1960-10-30,34-006,SFO,,CHI,W 25-7,*,4,8,50.00,43,0,0,66.1,5.38,5.38,1,1,1.00,0,0,0
7,1960,8,1960-11-20,34-027,SFO,@,DAL,W 26-14,,2,4,50.00,23,0,0,67.7,5.75,5.75,0,0,,0,0,0
8,1960,9,1960-11-27,34-034,SFO,@,BAL,W 30-22,,1,2,50.00,19,0,0,83.3,9.50,9.50,0,0,,0,0,0
9,1960,11,1960-12-10,34-047,SFO,,GNB,L 0-13,,2,6,33.33,-7,0,1,2.8,-1.17,-8.67,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
10,1961,2,1961-09-24,34-335,NYG,@,PIT,W 17-14,,10,12,83.33,123,1,0,137.2,10.25,11.92,2,-3,-1.50,0,0,0
