
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1990,8,1990-10-28,24-158,TAM,@,SDG,L 10-41,,0,0,,0,0,0,,,,1,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1991,8,1991-10-27,25-157,TAM,,GNB,L 0-27,,12,32,37.50,164,0,3,15.6,5.13,0.91,2,8,4.00,0
3,1991,11,1991-11-17,25-178,TAM,@,ATL,L 7-43,,11,15,73.33,164,1,0,131.0,10.93,12.27,1,6,6.00,0
4,1991,15,1991-12-14,25-205,TAM,@,CHI,L 0-27,*,8,18,44.44,76,0,3,17.1,4.22,-3.28,2,11,5.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
5,1992,14,1992-12-13,26-204,NWE,@,KAN,L 20-27,,3,8,37.50,56,1,1,62.5,7.00,3.88,2,6,3.00,0
6,1992,15,1992-12-20,26-211,NWE,@,CIN,L 10-20,*,7,20,35.00,60,0,2,4.2,3.00,-1.50,5,15,3.00,0
7,1992,16,1992-12-27,26-218,NWE,,MIA,L 13-16,*,8,21,38.10,116,0,0,56.8,5.52,5.52,4,11,2.75,0
,,,7 Games,,,,,0-7-0,,49,114,42.98,636,2,9,34.1,5.58,2.38,17,57,3.35,0
