
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1987,3,1987-10-04,23-066,KAN,@,RAI,L 17-35,*,14,25,56.00,162,1,0,89.1,6.48,7.28,1,6,6.00,0
2,1987,4,1987-10-11,23-073,KAN,@,MIA,L 0-42,*,1,4,25.00,5,0,0,39.6,1.25,1.25,0,0,,0
3,1987,5,1987-10-18,23-080,KAN,,DEN,L 17-26,,17,28,60.71,148,0,1,59.8,5.29,3.68,2,1,0.50,0
,,,3 Games,,,,,0-3-0,,32,57,56.14,315,1,1,70.4,5.53,5.09,3,7,2.33,0
