
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1969,8,1969-11-09,22-136,NOR,@,DAL,L 17-33,,5,6,83.33,42,0,0,95.8,7.00,7.00,0,0,,0,0,0
2,1969,10,1969-11-23,22-150,NOR,,SFO,W 43-38,,1,2,50.00,17,0,0,79.2,8.50,8.50,0,0,,0,0,0
3,1969,11,1969-11-30,22-157,NOR,,PHI,W 26-17,,0,0,,0,0,0,,,,1,-1,-1.00,0,0,0
4,1969,12,1969-12-07,22-164,NOR,@,ATL,L 17-45,,12,20,60.00,151,0,0,83.5,7.55,7.55,1,1,1.00,0,0,0
5,1969,13,1969-12-14,22-171,NOR,@,WAS,L 14-17,,9,17,52.94,123,0,0,76.3,7.24,7.24,2,4,2.00,0,0,0
6,1969,14,1969-12-21,22-178,NOR,,PIT,W 27-24,,4,7,57.14,70,0,0,91.4,10.00,10.00,1,11,11.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1970,1,1970-09-20,23-086,NOR,,ATL,L 3-14,,3,5,60.00,44,0,0,88.7,8.80,8.80,0,0,,0,0,0
8,1970,2,1970-09-27,23-093,NOR,@,MIN,L 0-26,,9,15,60.00,55,0,0,67.4,3.67,3.67,0,0,,0,0,0
9,1970,3,1970-10-04,23-100,NOR,,NYG,W 14-10,,8,13,61.54,91,1,1,76.1,7.00,5.08,0,0,,0,0,0
10,1970,4,1970-10-11,23-107,NOR,@,STL,L 17-24,*,13,38,34.21,220,1,2,41.6,5.79,3.95,1,2,2.00,0,0,0
11,1970,5,1970-10-18,23-114,NOR,@,SFO,T 20-20,*,7,21,33.33,101,0,1,30.1,4.81,2.67,2,-2,-1.00,0,0,0
12,1970,6,1970-10-25,23-121,NOR,@,ATL,L 14-32,,6,14,42.86,87,1,0,87.5,6.21,7.64,0,0,,0,0,0
13,1970,7,1970-11-01,23-128,NOR,,RAM,L 17-30,*,6,14,42.86,104,1,0,92.6,7.43,8.86,0,0,,0,0,0
14,1970,11,1970-11-29,23-156,NOR,@,CIN,L 6-26,,12,21,57.14,229,0,0,95.1,10.90,10.90,1,7,7.00,0,0,0
15,1970,12,1970-12-06,23-163,NOR,@,RAM,L 16-34,,7,16,43.75,90,1,0,82.8,5.63,6.88,0,0,,0,0,0
16,1970,14,1970-12-20,23-177,NOR,,CHI,L 3-24,,7,18,38.89,112,0,1,37.3,6.22,3.72,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
17,1971,2,1971-09-26,24-092,NOR,,SFO,L 20-38,,6,16,37.50,67,1,1,45.6,4.19,2.63,0,0,,0,0,0
18,1971,4,1971-10-10,24-106,NOR,@,CHI,L 14-35,,14,25,56.00,179,0,1,61.9,7.16,5.36,0,0,,0,0,0
19,1971,6,1971-10-24,24-120,NOR,@,ATL,L 6-28,,2,11,18.18,25,0,0,39.6,2.27,2.27,0,0,,0,0,0
20,1971,7,1971-10-31,24-127,NOR,@,WAS,L 14-24,,9,21,42.86,134,0,1,44.5,6.38,4.24,0,0,,0,0,0
21,1971,8,1971-11-07,24-134,NOR,,OAK,T 21-21,,14,27,51.85,170,1,0,83.9,6.30,7.04,2,2,1.00,0,0,0
22,1971,9,1971-11-14,24-141,NOR,@,SFO,W 26-20,*,13,21,61.90,225,3,0,137.9,10.71,13.57,3,9,3.00,0,0,0
23,1971,10,1971-11-21,24-148,NOR,,MIN,L 10-23,*,10,23,43.48,95,0,1,37.4,4.13,2.17,0,0,,0,0,0
24,1971,11,1971-11-28,24-155,NOR,@,GNB,W 29-21,,8,18,44.44,73,0,0,56.0,4.06,4.06,2,1,0.50,0,0,0
25,1971,12,1971-12-05,24-162,NOR,@,RAM,L 28-45,*,19,36,52.78,213,1,1,68.4,5.92,5.22,1,1,1.00,1,1,6
26,1971,13,1971-12-12,24-169,NOR,,CLE,L 17-21,*,1,12,8.33,10,0,0,39.6,0.83,0.83,1,11,11.00,0,0,0
,,,26 Games,,,,,6-18-2,,205,437,46.91,2727,11,10,66.0,6.24,5.71,18,46,2.56,1,1,6
