
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,1,1960-09-25,26-260,GNB,,CHI,L 14-17,*,8,22,36.36,68,0,2,7.4,3.09,-1.00,2,14,7.00,0,0,0
2,1960,5,1960-10-30,26-295,GNB,@,PIT,W 19-13,,11,18,61.11,150,0,0,87.7,8.33,8.33,2,-3,-1.50,0,0,0
3,1960,6,1960-11-06,26-302,GNB,@,BAL,L 24-38,*,23,32,71.88,259,0,4,56.1,8.09,2.47,1,-4,-4.00,0,0,0
4,1960,7,1960-11-13,26-309,GNB,,DAL,W 41-7,*,9,16,56.25,149,0,0,87.8,9.31,9.31,1,8,8.00,0,0,0
5,1960,8,1960-11-20,26-316,GNB,,RAM,L 31-33,*,10,20,50.00,163,0,1,56.9,8.15,5.90,0,0,,0,0,0
6,1960,9,1960-11-24,26-320,GNB,@,DET,L 10-23,*,6,15,40.00,100,0,0,63.2,6.67,6.67,0,0,,0,0,0
7,1960,10,1960-12-04,26-330,GNB,@,CHI,W 41-13,*,17,23,73.91,227,2,0,133.8,9.87,11.61,0,0,,0,0,0
8,1960,11,1960-12-10,26-336,GNB,@,SFO,W 13-0,*,6,17,35.29,41,0,1,19.5,2.41,-0.24,0,0,,0,0,0
9,1960,12,1960-12-17,26-343,GNB,@,RAM,W 35-21,*,8,9,88.89,201,2,0,158.3,22.33,26.78,1,-3,-3.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
10,1961,1,1961-09-17,27-251,GNB,,DET,L 13-17,*,14,26,53.85,173,0,2,42.6,6.65,3.19,2,8,4.00,0,0,0
