
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1999,3,1999-10-03,24-053,STL,@,CIN,W 38-10,,,,,,,,,,,,,,
2,1999,6,1999-10-24,24-074,STL,,CLE,W 34-3,,0,0,,0,0,0,,,,2,-2,-1.00,0
3,1999,16,2000-01-02,24-144,STL,@,PHI,L 31-38,,9,16,56.25,136,1,2,65.6,8.50,4.13,1,2,2.00,0
,,,3 Games,,,,,2-1-0,,9,16,56.25,136,1,2,65.6,8.50,4.13,3,0,0.00,0
