
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1977,4,1977-10-09,22-141,SEA,@,NWE,L 0-31,,0,0,,0,0,0,,,,3,6,2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1979,8,1979-10-21,24-153,SEA,,HOU,W 34-14,,0,3,0.00,0,0,0,39.6,0.00,0.00,2,11,5.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1980,5,1980-10-05,25-137,SEA,@,HOU,W 26-7,,1,1,100.00,26,0,0,118.7,26.00,26.00,2,5,2.50,0
4,1980,12,1980-11-23,25-186,SEA,@,DEN,L 20-36,,4,8,50.00,45,1,1,67.2,5.63,2.50,2,13,6.50,0
5,1980,13,1980-11-27,25-190,SEA,@,DAL,L 7-51,,1,8,12.50,12,0,2,0.0,1.50,-9.75,1,0,0.00,0
6,1980,16,1980-12-21,25-214,SEA,,DEN,L 17-25,,4,6,66.67,53,0,0,94.4,8.83,8.83,1,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
7,1981,6,1981-10-11,26-143,SEA,@,HOU,L 17-35,,6,10,60.00,87,1,0,121.7,8.70,10.70,3,28,9.33,0
8,1981,7,1981-10-18,26-150,SEA,,NYG,L 0-32,,1,3,33.33,9,0,1,2.8,3.00,-12.00,0,0,,0
9,1981,16,1981-12-20,26-213,SEA,,CLE,W 42-21,,0,0,,0,0,0,,,,0,0,,0
,,,9 Games,,,,,3-6-0,,17,39,43.59,232,2,4,40.7,5.95,2.36,14,63,4.50,0
