
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1996,5,1996-09-30,24-010,PHI,,DAL,L 19-23,,0,0,,0,0,0,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1997,10,1997-11-10,25-051,PHI,,SFO,L 12-24,,8,14,57.14,94,1,0,101.5,6.71,8.14,0,0,,0
3,1997,11,1997-11-16,25-057,PHI,@,BAL,T 10-10,*,26,38,68.42,276,0,0,89.4,7.26,7.26,1,6,6.00,0
4,1997,12,1997-11-23,25-064,PHI,,PIT,W 23-20,*,15,31,48.39,246,2,0,97.0,7.94,9.23,5,-4,-0.80,0
5,1997,13,1997-11-30,25-071,PHI,,CIN,W 44-42,*,26,42,61.90,313,4,1,106.5,7.45,8.29,5,62,12.40,0
6,1997,14,1997-12-07,25-078,PHI,,NYG,L 21-31,*,16,35,45.71,209,1,3,38.9,5.97,2.69,1,6,6.00,0
7,1997,15,1997-12-14,25-085,PHI,@,ATL,L 17-20,*,16,34,47.06,180,1,1,60.9,5.29,4.56,2,6,3.00,0
8,1997,16,1997-12-21,25-092,PHI,@,WAS,L 32-35,*,21,31,67.74,255,2,1,100.9,8.23,8.06,2,2,1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
9,1998,1,1998-09-06,25-351,PHI,,SEA,L 0-38,*,9,23,39.13,60,0,1,29.1,2.61,0.65,3,13,4.33,0
10,1998,2,1998-09-13,25-358,PHI,@,ATL,L 12-17,*,24,35,68.57,232,0,0,86.8,6.63,6.63,4,18,4.50,0
11,1998,3,1998-09-20,26-000,PHI,@,ARI,L 3-17,*,13,23,56.52,121,0,1,53.0,5.26,3.30,3,18,6.00,0
12,1998,5,1998-10-04,26-014,PHI,@,DEN,L 16-41,*,11,24,45.83,96,0,1,39.6,4.00,2.13,1,6,6.00,0
13,1998,8,1998-11-02,26-043,PHI,,DAL,L 0-34,,13,39,33.33,124,0,2,21.7,3.18,0.87,2,5,2.50,0
14,1998,9,1998-11-08,26-049,PHI,,DET,W 10-9,*,15,21,71.43,97,0,0,80.9,4.62,4.62,2,-4,-2.00,0
15,1998,10,1998-11-15,26-056,PHI,@,WAS,L 3-28,*,15,31,48.39,110,0,2,30.3,3.55,0.65,3,5,1.67,0
16,1998,11,1998-11-22,26-063,PHI,@,NYG,L 0-20,*,14,28,50.00,121,0,2,32.0,4.32,1.11,4,23,5.75,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
17,1999,8,1999-10-31,27-041,OAK,,MIA,L 9-16,,2,3,66.67,10,0,0,71.5,3.33,3.33,0,0,,0
18,1999,14,1999-12-19,27-090,OAK,,TAM,W 45-0,,0,2,0.00,0,0,0,39.6,0.00,0.00,2,-3,-1.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
19,2000,3,2000-09-17,27-363,OAK,,DEN,L 24-33,,,,,,,,,,,,,,
20,2000,4,2000-09-24,28-004,OAK,,CLE,W 36-10,,0,2,0.00,0,0,0,39.6,0.00,0.00,2,-3,-1.50,0
21,2000,7,2000-10-22,28-032,OAK,,SEA,W 31-3,,,,,,,,,,,,,,
22,2000,12,2000-11-26,28-067,OAK,,ATL,W 41-14,,,,,,,,,,,,,,
23,2000,16,2000-12-24,28-095,OAK,,CAR,W 52-9,,,,,,,,,,,,,,
,,,23 Games,,,,,8-14-1,,244,456,53.51,2544,11,15,64.3,5.58,4.58,42,156,3.71,0
