
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1992,2,1992-09-13,23-119,TAM,,GNB,W 31-3,,0,0,,0,0,0,,,,1,-1,-1.00,0,0,0
2,1992,6,1992-10-18,23-154,TAM,@,CHI,L 14-31,,2,3,66.67,17,0,0,81.2,5.67,5.67,0,0,,0,0,0
3,1992,7,1992-10-25,23-161,TAM,,DET,L 7-38,,1,3,33.33,6,0,0,42.4,2.00,2.00,0,0,,0,0,0
4,1992,9,1992-11-08,23-175,TAM,,MIN,L 7-35,,5,6,83.33,51,0,0,102.1,8.50,8.50,0,0,,0,0,0
5,1992,11,1992-11-22,23-189,TAM,@,SDG,L 14-29,,3,6,50.00,20,0,0,57.6,3.33,3.33,0,0,,0,0,0
6,1992,14,1992-12-13,23-210,TAM,,ATL,L 7-35,,4,8,50.00,27,0,0,57.8,3.38,3.38,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1993,1,1993-09-05,24-111,TAM,,KAN,L 3-27,,8,15,53.33,61,0,0,63.5,4.07,4.07,0,0,,0,0,0
8,1993,2,1993-09-12,24-118,TAM,@,NYG,L 7-23,*,16,28,57.14,174,1,1,72.6,6.21,5.32,0,0,,0,0,0
9,1993,3,1993-09-26,24-132,TAM,@,CHI,L 17-47,*,13,32,40.63,240,1,2,51.6,7.50,5.31,1,4,4.00,0,0,0
10,1993,4,1993-10-03,24-139,TAM,,DET,W 27-10,*,14,25,56.00,210,2,0,110.4,8.40,10.00,1,1,1.00,0,0,0
11,1993,5,1993-10-10,24-146,TAM,@,MIN,L 0-15,*,12,29,41.38,122,0,4,14.5,4.21,-2.00,1,2,2.00,0,0,0
