
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2006,1,2006-09-10,23-115,TEN,,NYJ,L 16-23,,3,4,75.00,27,0,1,53.1,6.75,-4.50,0,0,,0,0,0,0.0,0,0
2,2006,2,2006-09-17,23-122,TEN,@,SDG,L 7-40,,7,20,35.00,106,1,0,70.0,5.30,6.30,5,24,4.80,0,0,0,0.0,0,0
3,2006,4,2006-10-01,23-136,TEN,,DAL,L 14-45,*,14,29,48.28,155,1,2,47.3,5.34,2.93,5,3,0.60,0,0,0,0.0,0,0
4,2006,5,2006-10-08,23-143,TEN,@,IND,L 13-14,*,10,21,47.62,63,0,1,34.4,3.00,0.86,4,43,10.75,1,1,6,0.0,0,0
5,2006,6,2006-10-15,23-150,TEN,@,WAS,W 25-22,*,13,25,52.00,161,1,0,85.6,6.44,7.24,7,9,1.29,0,0,0,0.0,0,0
6,2006,7,2006-10-29,23-164,TEN,,HOU,W 28-22,*,7,15,46.67,87,1,0,87.4,5.80,7.13,4,44,11.00,1,1,6,0.0,0,0
7,2006,8,2006-11-05,23-171,TEN,@,JAX,L 7-37,*,15,36,41.67,163,1,3,30.2,4.53,1.33,4,14,3.50,0,0,0,0.0,0,0
8,2006,9,2006-11-12,23-178,TEN,,BAL,L 26-27,*,13,25,52.00,211,0,1,63.9,8.44,6.64,8,39,4.88,1,1,6,0.0,0,0
9,2006,10,2006-11-19,23-185,TEN,@,PHI,W 31-13,*,8,22,36.36,101,1,0,66.7,4.59,5.50,6,49,8.17,0,0,0,0.0,0,0
10,2006,11,2006-11-26,23-192,TEN,,NYG,W 24-21,*,24,35,68.57,249,2,0,107.9,7.11,8.26,10,69,6.90,1,1,6,0.0,0,0
11,2006,12,2006-12-03,23-199,TEN,,IND,W 20-17,*,15,25,60.00,163,2,2,72.6,6.52,4.52,9,78,8.67,0,0,0,0.0,0,0
12,2006,13,2006-12-10,23-206,TEN,@,HOU,W 26-20,*,19,29,65.52,218,0,1,73.6,7.52,5.97,7,86,12.29,1,1,6,0.0,0,0
13,2006,14,2006-12-17,23-213,TEN,,JAX,W 24-17,*,8,15,53.33,85,0,0,70.1,5.67,5.67,4,4,1.00,0,0,0,0.0,0,0
14,2006,15,2006-12-24,23-220,TEN,@,BUF,W 30-29,*,13,20,65.00,183,2,0,127.7,9.15,11.15,8,61,7.63,1,1,6,0.0,0,0
15,2006,16,2006-12-31,23-227,TEN,,NWE,L 23-40,*,15,36,41.67,227,0,2,39.9,6.31,3.81,2,29,14.50,1,1,6,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
16,2007,1,2007-09-09,24-114,TEN,@,JAX,W 13-10,*,11,18,61.11,78,0,1,47.9,4.33,1.83,11,22,2.00,1,1,6,0.0,0,0
17,2007,2,2007-09-16,24-121,TEN,,IND,L 20-22,*,17,27,62.96,184,1,0,95.3,6.81,7.56,5,53,10.60,0,0,0,0.0,0,0
18,2007,3,2007-09-24,24-129,TEN,@,NOR,W 31-14,*,14,22,63.64,164,2,1,97.5,7.45,7.23,5,21,4.20,0,0,0,0.0,0,0
19,2007,4,2007-10-07,24-142,TEN,,ATL,W 20-13,*,20,33,60.61,157,0,3,34.5,4.76,0.67,8,27,3.38,0,0,0,0.0,0,0
20,2007,5,2007-10-14,24-149,TEN,@,TAM,L 10-13,*,11,14,78.57,120,0,1,72.6,8.57,5.36,3,6,2.00,0,0,0,0.0,0,0
21,2007,7,2007-10-28,24-163,TEN,,OAK,W 13-9,*,6,14,42.86,42,0,0,50.3,3.00,3.00,7,11,1.57,0,0,0,0.0,0,0
22,2007,8,2007-11-04,24-170,TEN,,CAR,W 20-7,*,14,23,60.87,110,0,2,36.5,4.78,0.87,8,25,3.13,1,1,6,0.0,0,0
23,2007,9,2007-11-11,24-177,TEN,,JAX,L 13-28,*,24,41,58.54,257,1,2,64.8,6.27,4.56,8,52,6.50,0,0,0,0.0,0,0
24,2007,10,2007-11-19,24-185,TEN,@,DEN,L 20-34,*,26,41,63.41,305,1,2,73.7,7.44,5.73,11,74,6.73,1,1,6,0.0,0,0
25,2007,11,2007-11-25,24-191,TEN,@,CIN,L 6-35,*,19,31,61.29,246,0,1,72.8,7.94,6.48,2,6,3.00,0,0,0,0.0,0,0
26,2007,12,2007-12-02,24-198,TEN,,HOU,W 28-20,*,21,31,67.74,248,2,1,99.9,8.00,7.84,5,44,8.80,0,0,0,0.0,0,0
27,2007,13,2007-12-09,24-205,TEN,,SDG,L 17-23,*,13,21,61.90,121,0,2,38.1,5.76,1.48,2,2,1.00,0,0,0,0.0,0,0
28,2007,14,2007-12-16,24-212,TEN,@,KAN,W 26-17,*,16,26,61.54,191,2,0,109.6,7.35,8.88,7,32,4.57,0,0,0,0.0,0,0
29,2007,15,2007-12-23,24-219,TEN,,NYJ,W 10-6,*,12,22,54.55,166,0,1,60.0,7.55,5.50,7,1,0.14,0,0,0,0.0,0,0
30,2007,16,2007-12-30,24-226,TEN,@,IND,W 16-10,*,14,18,77.78,157,0,0,103.0,8.72,8.72,4,19,4.75,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
31,2008,1,2008-09-07,25-112,TEN,,JAX,W 17-10,*,12,22,54.55,110,1,2,45.6,5.00,1.82,1,4,4.00,0,0,0,0.0,0,0
32,2008,12,2008-11-27,25-193,TEN,@,DET,W 47-10,,1,1,100.00,54,0,0,118.7,54.00,54.00,2,-2,-1.00,0,0,0,0.0,0,0
33,2008,16,2008-12-28,25-224,TEN,@,IND,L 0-23,,9,13,69.23,55,0,0,77.4,4.23,4.23,5,25,5.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
34,2009,5,2009-10-11,26-146,TEN,,IND,L 9-31,,0,3,0.00,0,0,0,39.6,0.00,0.00,1,6,6.00,0,0,0,0.0,0,0
35,2009,6,2009-10-18,26-153,TEN,@,NWE,L 0-59,,0,2,0.00,0,0,1,0.0,0.00,-22.50,2,-1,-0.50,0,0,0,0.0,0,0
36,2009,7,2009-11-01,26-167,TEN,,JAX,W 30-13,*,15,18,83.33,125,1,0,114.1,6.94,8.06,12,30,2.50,0,0,0,0.0,0,0
37,2009,8,2009-11-08,26-174,TEN,@,SFO,W 34-27,*,12,19,63.16,172,0,0,92.4,9.05,9.05,5,14,2.80,1,1,6,0.0,0,0
38,2009,9,2009-11-15,26-181,TEN,,BUF,W 41-17,*,17,25,68.00,210,1,1,90.4,8.40,7.40,5,29,5.80,0,0,0,0.0,0,0
39,2009,10,2009-11-23,26-189,TEN,@,HOU,W 20-17,*,12,22,54.55,116,1,0,84.7,5.27,6.18,11,73,6.64,0,0,0,0.0,0,0
40,2009,11,2009-11-29,26-195,TEN,,ARI,W 20-17,*,27,43,62.79,387,1,0,99.7,9.00,9.47,4,8,2.00,0,0,0,0.0,0,0
41,2009,12,2009-12-06,26-202,TEN,@,IND,L 17-27,*,24,43,55.81,241,2,1,77.8,5.60,5.49,4,16,4.00,0,0,0,0.0,0,0
42,2009,13,2009-12-13,26-209,TEN,,STL,W 47-7,*,6,8,75.00,132,1,0,156.2,16.50,19.00,1,44,44.00,0,0,0,0.0,0,0
43,2009,14,2009-12-20,26-216,TEN,,MIA,W 27-24,*,14,27,51.85,236,3,1,103.3,8.74,9.30,2,24,12.00,0,0,0,0.0,1,0
44,2009,15,2009-12-25,26-221,TEN,,SDG,L 17-42,*,8,21,38.10,89,0,2,11.9,4.24,-0.05,6,40,6.67,1,1,6,0.0,1,0
45,2009,16,2010-01-03,26-230,TEN,@,SEA,W 17-13,*,17,28,60.71,171,0,1,63.2,6.11,4.50,2,-2,-1.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
