
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1964,14,1964-12-13,22-148,WAS,@,BAL,L 17-45,,0,1,0.00,0,0,0,39.6,0.00,0.00,2,8,4.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
2,1965,1,1965-09-19,23-063,WAS,,CLE,L 7-17,,6,12,50.00,95,1,0,104.5,7.92,9.58,2,-10,-5.00,0,0,0
3,1965,3,1965-10-03,23-077,WAS,@,DET,L 10-14,,8,16,50.00,153,0,2,44.0,9.56,3.94,3,11,3.67,0,0,0
4,1965,4,1965-10-10,23-084,WAS,,STL,L 16-37,*,14,32,43.75,222,2,1,75.3,6.94,6.78,3,42,14.00,0,0,0
5,1965,10,1965-11-21,23-126,WAS,@,PIT,W 31-3,,0,0,,0,0,0,,,,1,-5,-5.00,0,0,0
6,1965,14,1965-12-19,23-154,WAS,,PIT,W 35-14,,0,5,0.00,0,0,1,0.0,0.00,-9.00,3,-3,-1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1966,4,1966-10-02,24-076,WAS,,PIT,W 24-10,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
8,1966,6,1966-10-16,24-090,WAS,@,NYG,L 10-13,,0,3,0.00,0,0,0,39.6,0.00,0.00,1,10,10.00,0,0,0
