
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1971,1,1971-09-19,22-216,CIN,,PHI,W 37-14,,2,3,66.67,37,0,0,109.0,12.33,12.33,1,16,16.00,0,0,0
2,1971,2,1971-09-26,22-223,CIN,@,PIT,L 10-21,,1,5,20.00,11,0,0,39.6,2.20,2.20,0,0,,0,0,0
3,1971,3,1971-10-03,22-230,CIN,@,GNB,L 17-20,,9,16,56.25,93,1,1,68.0,5.81,4.25,5,29,5.80,0,0,0
4,1971,4,1971-10-10,22-237,CIN,,MIA,L 13-23,,11,19,57.89,137,1,0,97.9,7.21,8.26,6,36,6.00,0,0,0
5,1971,5,1971-10-17,22-244,CIN,,CLE,L 24-27,*,10,21,47.62,122,0,1,46.1,5.81,3.67,4,9,2.25,0,0,0
6,1971,6,1971-10-24,22-251,CIN,@,OAK,L 27-31,*,14,20,70.00,160,2,1,106.2,8.00,7.75,1,5,5.00,1,1,6
7,1971,7,1971-10-31,22-258,CIN,@,HOU,L 6-10,*,4,13,30.77,11,0,1,8.2,0.85,-2.62,3,15,5.00,0,0,0
8,1971,9,1971-11-14,22-272,CIN,@,DEN,W 24-10,,1,1,100.00,-6,0,0,79.2,-6.00,-6.00,0,0,,0,0,0
9,1971,11,1971-11-28,22-286,CIN,,SDG,W 31-0,,7,12,58.33,72,0,0,75.7,6.00,6.00,0,0,,0,0,0
10,1971,14,1971-12-19,22-307,CIN,@,NYJ,L 21-35,,13,21,61.90,140,1,0,97.3,6.67,7.62,2,15,7.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
