
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1978,1,1978-09-03,23-068,MIA,@,NYJ,L 20-33,,5,6,83.33,79,1,0,158.3,13.17,16.50,0,0,,0
2,1978,2,1978-09-10,23-075,MIA,@,BAL,W 42-0,,1,2,50.00,12,0,1,29.2,6.00,-16.50,0,0,,0
3,1978,15,1978-12-10,23-166,MIA,,OAK,W 23-6,,0,0,,0,0,0,,,,1,-2,-2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,1979,8,1979-10-21,24-116,MIA,@,NWE,L 13-28,,1,2,50.00,7,0,0,58.3,3.50,3.50,0,0,,0
5,1979,9,1979-10-28,24-123,MIA,,GNB,W 27-7,,1,1,100.00,17,0,0,118.7,17.00,17.00,0,0,,0
6,1979,15,1979-12-09,24-165,MIA,@,DET,W 28-10,,1,1,100.00,4,0,0,83.3,4.00,4.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
7,1980,2,1980-09-14,25-079,NOR,@,CHI,L 3-22,,2,4,50.00,12,0,0,56.2,3.00,3.00,0,0,,0
8,1980,5,1980-10-05,25-100,NOR,,STL,L 7-40,,5,13,38.46,16,0,1,14.6,1.23,-2.23,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
9,1981,6,1981-10-11,26-106,SFO,,DAL,W 45-14,,0,3,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
10,1981,14,1981-12-06,26-162,SFO,@,CIN,W 21-3,,0,0,,0,0,0,,,,0,0,,0
11,1981,15,1981-12-13,26-169,SFO,,HOU,W 28-6,,7,9,77.78,82,1,0,141.7,9.11,11.33,0,0,,0
12,1981,16,1981-12-20,26-176,SFO,@,NOR,W 21-17,,8,14,57.14,89,0,1,46.4,6.36,3.14,1,1,1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
13,1982,1,1982-09-12,27-077,SFO,,RAI,L 17-23,,0,0,,0,0,0,,,,,,,
14,1982,6,1982-12-11,27-167,SFO,,SDG,L 37-41,,1,1,100.00,10,0,0,108.3,10.00,10.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
15,1983,1,1983-09-03,28-068,SFO,,PHI,L 17-22,,5,10,50.00,101,1,0,119.2,10.10,12.10,1,1,1.00,0
16,1983,2,1983-09-08,28-073,SFO,@,MIN,W 48-17,,0,0,,0,0,0,,,,0,0,,0
17,1983,14,1983-12-04,28-160,SFO,,TAM,W 35-21,,1,1,100.00,12,0,0,116.7,12.00,12.00,0,0,,0
18,1983,16,1983-12-19,28-175,SFO,,DAL,W 42-17,,1,1,100.00,-2,0,0,79.2,-2.00,-2.00,0,0,,0
,,,18 Games,,,,,11-7-0,,39,68,57.35,439,3,3,73.1,6.46,5.35,3,0,0.00,0
