
38,1995,10,1995-11-12,23-271,NWE,@,MIA,W 34-17,*,14,25,56.00,209,2,0,110.2,8.36,9.96,2,2,1.00,0,0,0,0,,0,0,0
39,1995,11,1995-11-19,23-278,NWE,,IND,L 10-24,*,20,39,51.28,180,0,0,64.0,4.62,4.62,2,1,0.50,0,0,0,0,,0,0,0
40,1995,12,1995-11-26,23-285,NWE,@,BUF,W 35-25,*,21,45,46.67,263,3,3,59.8,5.84,4.18,1,-1,-1.00,0,0,0,0,,0,0,0
41,1995,13,1995-12-03,23-292,NWE,,NOR,L 17-31,*,18,31,58.06,197,0,2,50.1,6.35,3.45,1,0,0.00,0,0,0,0,,0,0,0
42,1995,14,1995-12-10,23-299,NWE,,NYJ,W 31-28,*,11,36,30.56,178,1,1,45.8,4.94,4.25,2,-1,-0.50,0,0,0,0,,0,0,0
43,1995,15,1995-12-16,23-305,NWE,@,PIT,L 27-41,*,39,60,65.00,336,3,1,89.3,5.60,5.85,1,-1,-1.00,0,1,1,-9,-9.00,0,0,0
44,1995,16,1995-12-23,23-312,NWE,@,IND,L 7-10,*,17,37,45.95,186,1,3,36.5,5.03,1.92,0,0,,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
45,1996,1,1996-09-01,24-200,NWE,@,MIA,L 10-24,*,19,38,50.00,221,1,2,54.8,5.82,3.97,1,-1,-1.00,0,0,0,0,,0,0,0
46,1996,2,1996-09-08,24-207,NWE,@,BUF,L 10-17,*,21,46,45.65,210,1,0,66.4,4.57,5.00,0,0,,0,0,0,0,,0,0,0
47,1996,3,1996-09-15,24-214,NWE,,ARI,W 31-0,*,21,35,60.00,221,3,0,107.0,6.31,8.03,1,2,2.00,0,0,0,0,,0,0,0
48,1996,4,1996-09-22,24-221,NWE,,JAX,W 28-25,*,27,44,61.36,255,1,1,75.5,5.80,5.23,3,16,5.33,0,0,0,0,,0,0,0
49,1996,5,1996-10-06,24-235,NWE,@,BAL,W 46-38,*,25,39,64.10,310,4,0,122.8,7.95,10.00,1,1,1.00,0,0,0,0,,0,0,0
50,1996,6,1996-10-13,24-242,NWE,,WAS,L 22-27,*,23,48,47.92,222,0,1,52.6,4.63,3.69,2,1,0.50,0,0,0,0,,0,0,0
51,1996,7,1996-10-20,24-249,NWE,@,IND,W 27-9,*,14,24,58.33,142,1,0,89.2,5.92,6.75,5,2,0.40,0,0,0,0,,0,0,0
52,1996,8,1996-10-27,24-256,NWE,,BUF,W 28-25,*,32,45,71.11,373,1,0,103.3,8.29,8.73,3,-1,-0.33,0,0,0,0,,0,0,0
53,1996,9,1996-11-03,24-263,NWE,,MIA,W 42-23,*,30,41,73.17,419,3,2,109.7,10.22,9.49,0,0,,0,0,0,0,,0,0,0
54,1996,10,1996-11-10,24-270,NWE,@,NYJ,W 31-27,*,24,34,70.59,297,3,2,102.2,8.74,7.85,1,-1,-1.00,0,0,0,0,,0,0,0
55,1996,11,1996-11-17,24-277,NWE,,DEN,L 8-34,*,22,41,53.66,212,0,1,58.2,5.17,4.07,1,3,3.00,0,0,0,0,,0,0,0
56,1996,12,1996-11-24,24-284,NWE,,IND,W 27-13,*,21,30,70.00,242,2,0,116.2,8.07,9.40,1,4,4.00,0,0,0,0,,0,0,0
57,1996,13,1996-12-01,24-291,NWE,@,SDG,W 45-7,*,19,29,65.52,232,4,0,129.6,8.00,10.76,1,-1,-1.00,0,0,0,0,,0,0,0
58,1996,14,1996-12-08,24-298,NWE,,NYJ,W 34-10,*,24,42,57.14,251,1,1,72.6,5.98,5.38,2,3,1.50,0,0,0,0,,0,0,0
59,1996,15,1996-12-15,24-305,NWE,@,DAL,L 6-12,*,20,40,50.00,178,0,3,31.0,4.45,1.08,0,0,,0,0,0,0,,0,0,0
60,1996,16,1996-12-21,24-311,NWE,@,NYG,W 23-22,*,31,47,65.96,301,2,2,80.2,6.40,5.34,2,-1,-0.50,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
61,1997,1,1997-08-31,25-198,NWE,,SDG,W 41-7,*,26,39,66.67,340,4,0,128.2,8.72,10.77,2,8,4.00,0,0,0,0,,0,0,0
62,1997,2,1997-09-07,25-205,NWE,@,IND,W 31-6,*,15,25,60.00,267,4,0,136.2,10.68,13.88,1,1,1.00,0,0,0,0,,0,0,0
63,1997,3,1997-09-14,25-212,NWE,,NYJ,W 27-24,*,16,34,47.06,162,2,2,56.3,4.76,3.29,4,6,1.50,0,0,0,0,,0,0,0
64,1997,4,1997-09-21,25-219,NWE,,CHI,W 31-3,*,24,37,64.86,301,2,1,96.8,8.14,8.00,0,0,,0,0,0,0,,0,0,0
65,1997,5,1997-10-06,25-234,NWE,@,DEN,L 13-34,*,20,41,48.78,234,1,1,64.5,5.71,5.10,2,3,1.50,0,0,0,0,,0,0,0
66,1997,6,1997-10-12,25-240,NWE,,BUF,W 33-6,*,14,27,51.85,181,2,1,82.5,6.70,6.52,2,1,0.50,0,0,0,0,,0,0,0
67,1997,7,1997-10-19,25-247,NWE,@,NYJ,L 19-24,*,24,38,63.16,294,2,1,93.5,7.74,7.61,3,17,5.67,0,0,0,0,,0,0,0
68,1997,8,1997-10-27,25-255,NWE,,GNB,L 10-28,*,20,36,55.56,268,1,3,53.9,7.44,4.25,1,0,0.00,0,0,0,0,,0,0,0
69,1997,9,1997-11-02,25-261,NWE,@,MIN,L 18-23,*,27,42,64.29,313,2,1,92.7,7.45,7.33,2,10,5.00,0,0,0,0,,0,0,0
70,1997,10,1997-11-09,25-268,NWE,@,BUF,W 31-10,*,15,22,68.18,200,1,0,111.9,9.09,10.00,0,0,,0,0,0,0,,0,0,0
71,1997,11,1997-11-16,25-275,NWE,@,TAM,L 7-27,*,13,25,52.00,117,0,2,31.6,4.68,1.08,1,-1,-1.00,0,0,0,0,,0,0,0
72,1997,12,1997-11-23,25-282,NWE,,MIA,W 27-24,*,15,26,57.69,207,0,0,83.3,7.96,7.96,1,3,3.00,0,0,0,0,,0,0,0
73,1997,13,1997-11-30,25-289,NWE,,IND,W 20-17,*,20,33,60.61,204,2,0,98.5,6.18,7.39,3,1,0.33,0,0,0,0,,0,0,0
74,1997,14,1997-12-07,25-296,NWE,@,JAX,W 26-20,*,26,35,74.29,234,2,0,110.9,6.69,7.83,1,0,0.00,0,0,0,0,,0,0,0
75,1997,15,1997-12-13,25-302,NWE,,PIT,L 21-24,*,21,36,58.33,211,3,2,79.7,5.86,5.03,2,-1,-0.50,0,0,0,0,,0,0,0
76,1997,16,1997-12-22,25-311,NWE,@,MIA,W 14-12,*,18,26,69.23,173,0,1,71.5,6.65,4.92,3,7,2.33,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
77,1998,1,1998-09-07,26-205,NWE,@,DEN,L 21-27,*,20,32,62.50,289,2,0,112.6,9.03,10.28,3,3,1.00,0,0,0,0,,0,0,0
78,1998,2,1998-09-13,26-211,NWE,,IND,W 29-6,*,15,29,51.72,218,1,0,88.0,7.52,8.21,3,2,0.67,0,0,0,0,,0,0,0
79,1998,3,1998-09-20,26-218,NWE,,TEN,W 27-16,*,18,30,60.00,250,1,0,97.9,8.33,9.00,3,1,0.33,0,0,0,0,,0,0,0
80,1998,4,1998-10-04,26-232,NWE,@,NOR,W 30-27,*,21,35,60.00,317,1,3,63.6,9.06,5.77,1,-1,-1.00,0,0,0,0,,0,0,0
81,1998,5,1998-10-11,26-239,NWE,,KAN,W 40-10,*,17,26,65.38,226,3,0,131.2,8.69,11.00,3,8,2.67,0,0,0,0,,0,0,0
82,1998,6,1998-10-19,26-247,NWE,,NYJ,L 14-24,*,18,30,60.00,206,1,1,77.9,6.87,6.03,1,5,5.00,0,0,0,0,,0,0,0
83,1998,7,1998-10-25,26-253,NWE,@,MIA,L 9-12,*,13,33,39.39,240,0,1,52.6,7.27,5.91,2,-2,-1.00,0,0,0,0,,0,0,0
84,1998,8,1998-11-01,26-260,NWE,@,IND,W 21-16,*,22,35,62.86,306,2,1,98.0,8.74,8.60,1,-1,-1.00,0,0,0,0,,0,0,0
85,1998,9,1998-11-08,26-267,NWE,,ATL,L 10-41,*,19,34,55.88,229,1,1,74.3,6.74,6.00,2,6,3.00,0,0,0,0,,0,0,0
86,1998,10,1998-11-15,26-274,NWE,@,BUF,L 10-13,*,12,31,38.71,180,1,0,69.3,5.81,6.45,0,0,,0,0,0,0,,0,0,0
87,1998,11,1998-11-23,26-282,NWE,,MIA,W 26-23,*,28,54,51.85,423,2,2,74.8,7.83,6.91,3,18,6.00,0,0,0,0,,0,0,0
88,1998,12,1998-11-29,26-288,NWE,,BUF,W 25-21,*,28,43,65.12,246,3,1,93.8,5.72,6.07,1,4,4.00,0,0,0,0,,0,0,0
89,1998,13,1998-12-06,26-295,NWE,@,PIT,W 23-9,*,21,34,61.76,327,1,3,66.7,9.62,6.24,5,1,0.20,0,0,0,0,,0,0,0
90,1998,14,1998-12-13,26-302,NWE,@,STL,L 18-32,*,11,35,31.43,176,1,1,46.8,5.03,4.31,0,0,,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
91,1999,1,1999-09-12,27-210,NWE,@,NYJ,W 30-28,*,21,30,70.00,340,1,1,104.9,11.33,10.50,1,-1,-1.00,0,0,0,0,,0,0,0
92,1999,2,1999-09-19,27-217,NWE,,IND,W 31-28,*,27,45,60.00,299,4,0,109.4,6.64,8.42,3,7,2.33,0,0,0,0,,0,0,0
93,1999,3,1999-09-26,27-224,NWE,,NYG,W 16-14,*,20,28,71.43,233,0,0,96.3,8.32,8.32,3,0,0.00,0,0,0,0,,0,0,0
94,1999,4,1999-10-03,27-231,NWE,@,CLE,W 19-7,*,29,43,67.44,393,1,0,104.1,9.14,9.60,4,-1,-0.25,0,0,0,0,,0,0,0
95,1999,5,1999-10-10,27-238,NWE,@,KAN,L 14-16,*,23,45,51.11,334,2,2,71.9,7.42,6.31,2,1,0.50,0,0,0,0,,0,0,0
96,1999,6,1999-10-17,27-245,NWE,,MIA,L 30-31,*,17,36,47.22,225,1,1,65.2,6.25,5.56,1,6,6.00,0,0,0,0,,0,0,0
97,1999,7,1999-10-24,27-252,NWE,,DEN,W 24-23,*,13,22,59.09,214,0,0,91.9,9.73,9.73,3,-2,-0.67,0,0,0,0,,0,0,0
98,1999,8,1999-10-31,27-259,NWE,@,ARI,W 27-3,*,14,22,63.64,276,4,0,146.8,12.55,16.18,0,0,,0,0,0,0,,0,0,0
99,1999,9,1999-11-15,27-274,NWE,,NYJ,L 17-24,*,15,36,41.67,170,2,3,40.3,4.72,2.08,3,25,8.33,0,0,0,0,,0,0,0
100,1999,10,1999-11-21,27-280,NWE,@,MIA,L 17-27,*,15,34,44.12,201,1,5,33.7,5.91,-0.12,1,-1,-1.00,0,0,0,0,,0,0,0
101,1999,11,1999-11-28,27-287,NWE,@,BUF,L 7-17,*,18,34,52.94,205,1,1,68.9,6.03,5.29,2,6,3.00,0,0,0,0,,0,0,0
102,1999,12,1999-12-05,27-294,NWE,,DAL,W 13-6,*,14,25,56.00,176,0,2,44.7,7.04,3.44,7,10,1.43,0,0,0,0,,0,0,0
103,1999,13,1999-12-12,27-301,NWE,@,IND,L 15-20,*,31,44,70.45,379,1,1,94.8,8.61,8.05,4,18,4.50,0,0,0,0,,0,0,0
104,1999,14,1999-12-19,27-308,NWE,@,PHI,L 9-24,*,23,49,46.94,331,0,4,35.3,6.76,3.08,2,7,3.50,0,0,0,0,,0,0,0
105,1999,15,1999-12-26,27-315,NWE,,BUF,L 10-13,*,10,21,47.62,101,0,0,61.8,4.81,4.81,3,26,8.67,0,0,0,0,,0,0,0
106,1999,16,2000-01-02,27-322,NWE,,BAL,W 20-3,*,15,25,60.00,108,1,1,66.7,4.32,3.32,3,0,0.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
107,2000,1,2000-09-03,28-202,NWE,,TAM,L 16-21,*,26,39,66.67,216,1,0,89.3,5.54,6.05,8,30,3.75,0,0,0,0,,0,0,0
108,2000,2,2000-09-11,28-210,NWE,@,NYJ,L 19-20,*,25,43,58.14,229,1,0,80.5,5.33,5.79,3,10,3.33,0,0,0,0,,0,0,0
109,2000,3,2000-09-17,28-216,NWE,,MIN,L 13-21,*,21,35,60.00,190,1,1,72.3,5.43,4.71,3,21,7.00,0,0,0,0,,0,0,0
110,2000,4,2000-09-24,28-223,NWE,@,MIA,L 3-10,*,16,33,48.48,161,0,1,50.2,4.88,3.52,2,5,2.50,0,0,0,0,,0,0,0
111,2000,5,2000-10-01,28-230,NWE,@,DEN,W 28-19,*,18,27,66.67,271,4,1,123.6,10.04,11.33,4,-2,-0.50,0,0,0,0,,0,0,0
112,2000,6,2000-10-08,28-237,NWE,,IND,W 24-16,*,15,23,65.22,142,2,0,111.1,6.17,7.91,2,15,7.50,0,0,0,0,,0,0,0
113,2000,7,2000-10-15,28-244,NWE,,NYJ,L 17-34,*,16,35,45.71,208,0,3,29.2,5.94,2.09,2,16,8.00,1,0,0,0,,0,1,6
114,2000,8,2000-10-22,28-251,NWE,@,IND,L 23-30,*,23,34,67.65,231,1,0,96.6,6.79,7.38,3,4,1.33,1,0,0,0,,0,1,6
115,2000,9,2000-11-05,28-265,NWE,,BUF,L 13-16,*,3,5,60.00,50,0,1,54.2,10.00,1.00,1,5,5.00,0,0,0,0,,0,0,0
116,2000,10,2000-11-12,28-272,NWE,@,CLE,L 11-19,*,21,35,60.00,212,1,1,74.9,6.06,5.34,3,6,2.00,0,0,0,0,,0,0,0
117,2000,11,2000-11-19,28-279,NWE,,CIN,W 16-13,*,22,36,61.11,258,0,1,71.3,7.17,5.92,5,-4,-0.80,0,0,0,0,,0,0,0
118,2000,12,2000-11-23,28-283,NWE,@,DET,L 9-34,*,17,32,53.13,148,0,2,39.6,4.63,1.81,4,27,6.75,0,0,0,0,,0,0,0
119,2000,13,2000-12-04,28-294,NWE,,KAN,W 30-24,*,33,48,68.75,282,2,0,97.7,5.88,6.71,3,5,1.67,0,0,0,0,,0,0,0
120,2000,14,2000-12-10,28-300,NWE,@,CHI,L 17-24,*,25,46,54.35,225,2,0,82.2,4.89,5.76,2,6,3.00,0,0,0,0,,0,0,0
121,2000,15,2000-12-17,28-307,NWE,@,BUF,W 13-10,*,13,26,50.00,156,0,0,68.7,6.00,6.00,2,14,7.00,0,0,0,0,,0,0,0
122,2000,16,2000-12-24,28-314,NWE,,MIA,L 24-27,*,18,34,52.94,312,2,2,79.5,9.18,7.71,0,0,,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
123,2001,1,2001-09-09,29-207,NWE,@,CIN,L 17-23,*,22,38,57.89,241,2,0,94.3,6.34,7.39,3,10,3.33,0,0,0,0,,0,0,0
124,2001,2,2001-09-23,29-221,NWE,,NYJ,L 3-10,*,18,28,64.29,159,0,2,49.6,5.68,2.46,2,8,4.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
125,2002,1,2002-09-08,30-206,BUF,,NYJ,L 31-37,*,26,39,66.67,271,1,2,73.8,6.95,5.15,0,0,,0,0,0,0,,0,0,0
126,2002,2,2002-09-15,30-213,BUF,@,MIN,W 45-39,*,35,49,71.43,463,3,0,121.4,9.45,10.67,1,0,0.00,0,0,0,0,,0,0,0
127,2002,3,2002-09-22,30-220,BUF,@,DEN,L 23-28,*,27,41,65.85,283,2,0,102.0,6.90,7.88,0,0,,0,0,0,0,,0,0,0
128,2002,4,2002-09-29,30-227,BUF,,CHI,W 33-27,*,28,36,77.78,328,4,0,141.7,9.11,11.33,2,4,2.00,0,0,0,0,,0,0,0
129,2002,5,2002-10-06,30-234,BUF,,OAK,L 31-49,*,32,53,60.38,417,2,3,74.2,7.87,6.08,2,17,8.50,0,0,0,0,,0,0,0
130,2002,6,2002-10-13,30-241,BUF,@,HOU,W 31-24,*,19,33,57.58,254,2,0,102.3,7.70,8.91,3,-2,-0.67,0,0,0,0,,0,0,0
131,2002,7,2002-10-20,30-248,BUF,@,MIA,W 23-10,*,15,31,48.39,182,1,0,77.6,5.87,6.52,4,6,1.50,0,0,0,0,,0,0,0
132,2002,8,2002-10-27,30-255,BUF,,DET,W 24-17,*,21,36,58.33,302,1,0,94.9,8.39,8.94,4,10,2.50,0,0,0,0,,0,0,0
133,2002,9,2002-11-03,30-262,BUF,,NWE,L 7-38,*,28,45,62.22,302,1,1,80.0,6.71,6.16,1,2,2.00,0,0,0,0,,0,0,0
134,2002,10,2002-11-17,30-276,BUF,@,KAN,L 16-17,*,24,36,66.67,225,1,1,81.4,6.25,5.56,2,7,3.50,0,0,0,0,,0,0,0
135,2002,11,2002-11-24,30-283,BUF,@,NYJ,L 13-31,*,21,33,63.64,181,0,2,52.7,5.48,2.76,0,0,,0,0,0,0,,0,0,0
136,2002,12,2002-12-01,30-290,BUF,,MIA,W 38-21,*,15,27,55.56,306,3,0,132.6,11.33,13.56,1,2,2.00,1,0,0,0,,0,1,6
137,2002,13,2002-12-08,30-297,BUF,@,NWE,L 17-27,*,32,51,62.75,328,2,4,61.6,6.43,3.69,2,11,5.50,0,0,0,0,,0,0,0
138,2002,14,2002-12-15,30-304,BUF,,SDG,W 20-13,*,11,33,33.33,107,0,0,43.4,3.24,3.24,1,0,0.00,0,0,0,0,,0,0,0
139,2002,15,2002-12-22,30-311,BUF,@,GNB,L 0-10,*,18,36,50.00,179,0,2,41.3,4.97,2.47,1,2,2.00,0,0,0,0,,0,0,0
140,2002,16,2002-12-29,30-318,BUF,,CIN,W 27-9,*,23,31,74.19,231,1,0,105.7,7.45,8.10,3,8,2.67,1,0,0,0,,0,1,6
